"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
1.1,0.17975609756097566,0.13845709566818357,0.17975609756097566,0.75,0.1025,0.25,0.13,0.75,0.1575,0.125,0.12,0.3,0.05,0.1175,0.13,0.25,0.0475,0.1175,0.405,0.1175,0.0525,0.3525,0.0475,0.33,0.05,0.0575,0.0525,0.05,0.1525,0.145,0.365,0.155,0.1025,0.13,0.12,0.27,0.1475,0.155,0.4175,0.1075,0.355,0.1425,0.095,0.13,0.2,0.055,0.1875,0.2575
1.2,0.1806707317073171,0.13931892740618898,0.1806707317073171,0.755,0.1025,0.2525,0.1325,0.755,0.1575,0.125,0.12,0.3025,0.0525,0.1175,0.13,0.2525,0.0475,0.1175,0.4075,0.1175,0.0525,0.3525,0.0475,0.33,0.05,0.0575,0.0525,0.05,0.1525,0.145,0.3675,0.1575,0.1025,0.1325,0.12,0.275,0.1475,0.155,0.42,0.1075,0.355,0.145,0.095,0.1325,0.2,0.055,0.1875,0.26
1.3,0.18182926829268292,0.14098956066509952,0.18182926829268292,0.765,0.1,0.2525,0.13,0.765,0.165,0.125,0.12,0.31,0.055,0.115,0.13,0.2525,0.0475,0.115,0.4125,0.12,0.0525,0.3575,0.0475,0.3275,0.05,0.0575,0.0525,0.0525,0.15,0.1475,0.375,0.1625,0.1,0.13,0.12,0.2725,0.1475,0.1575,0.4225,0.105,0.355,0.1425,0.1,0.13,0.205,0.055,0.19,0.2575
1.4,0.18359756097560978,0.1431622914784764,0.18359756097560978,0.775,0.1,0.26,0.1325,0.775,0.165,0.125,0.12,0.3125,0.0525,0.115,0.13,0.26,0.0475,0.115,0.415,0.12,0.0525,0.3625,0.0475,0.3275,0.05,0.0575,0.0525,0.0525,0.15,0.15,0.3825,0.1625,0.1,0.1325,0.12,0.2825,0.15,0.16,0.43,0.105,0.3575,0.1425,0.1,0.1325,0.2075,0.0575,0.19,0.26
1.5,0.185,0.14448499795531142,0.185,0.7825,0.105,0.26,0.13,0.7825,0.17,0.125,0.125,0.3175,0.0525,0.1175,0.13,0.26,0.0525,0.12,0.425,0.1225,0.0575,0.365,0.0475,0.3275,0.05,0.0575,0.0525,0.0525,0.1525,0.1475,0.39,0.1625,0.1,0.13,0.115,0.28,0.15,0.1575,0.4325,0.1075,0.3575,0.14,0.105,0.13,0.2075,0.0575,0.19,0.2625
1.6,0.18689024390243908,0.14672520824346055,0.18689024390243908,0.795,0.1075,0.2625,0.13,0.795,0.175,0.1275,0.1225,0.3275,0.0525,0.1175,0.13,0.2625,0.0525,0.1175,0.43,0.1225,0.06,0.37,0.0475,0.3275,0.05,0.0575,0.0525,0.0525,0.155,0.15,0.3925,0.1625,0.1,0.13,0.115,0.285,0.15,0.16,0.4375,0.1075,0.36,0.1425,0.11,0.13,0.21,0.0575,0.19,0.2675
1.7,0.18628048780487808,0.14650722319579512,0.18628048780487808,0.7925,0.1075,0.2625,0.13,0.7925,0.175,0.1275,0.12,0.325,0.0525,0.1175,0.1275,0.2625,0.05,0.115,0.4275,0.1225,0.06,0.37,0.0475,0.3275,0.0475,0.0575,0.0525,0.0525,0.155,0.15,0.3925,0.1625,0.1,0.13,0.115,0.285,0.15,0.16,0.4375,0.1075,0.36,0.1425,0.1075,0.13,0.21,0.0575,0.19,0.265
1.8,0.18841463414634146,0.14788112820277197,0.18841463414634146,0.8,0.1075,0.265,0.1325,0.8,0.1825,0.1275,0.125,0.3325,0.0525,0.12,0.1325,0.265,0.0525,0.12,0.4325,0.12,0.06,0.37,0.0475,0.3275,0.05,0.0575,0.0525,0.0575,0.1575,0.1475,0.3925,0.165,0.0975,0.13,0.1125,0.2875,0.15,0.1575,0.445,0.11,0.3675,0.1425,0.1075,0.13,0.2175,0.06,0.1975,0.265
1.9,0.18774390243902442,0.14829396160392236,0.18774390243902442,0.8025,0.1075,0.2625,0.1325,0.8025,0.18,0.125,0.1225,0.33,0.0525,0.12,0.1325,0.265,0.05,0.115,0.43,0.12,0.06,0.37,0.0475,0.3275,0.05,0.055,0.0525,0.0575,0.155,0.1475,0.395,0.165,0.0975,0.1275,0.1175,0.29,0.15,0.1575,0.445,0.11,0.365,0.14,0.1075,0.1275,0.2175,0.0575,0.1975,0.2625
2.0,0.18719512195121954,0.14949120530656484,0.18719512195121954,0.81,0.105,0.2575,0.13,0.81,0.1825,0.125,0.1225,0.3275,0.05,0.1175,0.13,0.2675,0.0525,0.1175,0.43,0.1175,0.0575,0.375,0.0475,0.3225,0.05,0.0525,0.0525,0.0575,0.155,0.145,0.4,0.165,0.095,0.125,0.12,0.2925,0.1475,0.1575,0.4425,0.1075,0.3625,0.1375,0.105,0.125,0.2175,0.0525,0.2,0.2575
2.1,0.1910975609756098,0.15311605750940002,0.1910975609756098,0.8325,0.1075,0.2575,0.1325,0.8325,0.195,0.13,0.13,0.345,0.0475,0.115,0.1325,0.2675,0.0525,0.125,0.445,0.1225,0.0575,0.3775,0.05,0.3275,0.05,0.0525,0.05,0.0625,0.1575,0.145,0.41,0.1625,0.09,0.1275,0.1225,0.2975,0.155,0.1575,0.44,0.1075,0.37,0.14,0.1125,0.1275,0.2225,0.0525,0.2125,0.2575
2.2,0.19243902439024388,0.15426209859347442,0.19243902439024388,0.84,0.1075,0.2575,0.135,0.84,0.1975,0.1325,0.135,0.35,0.045,0.115,0.135,0.2675,0.055,0.13,0.4525,0.1275,0.0575,0.3775,0.05,0.3325,0.05,0.05,0.05,0.0625,0.1575,0.1475,0.4075,0.1625,0.0925,0.125,0.125,0.3,0.155,0.1575,0.44,0.1075,0.3725,0.14,0.1125,0.1275,0.2225,0.0525,0.215,0.2575
2.3,0.19317073170731702,0.15485932285488774,0.19317073170731702,0.845,0.105,0.2575,0.14,0.845,0.1975,0.1375,0.14,0.355,0.045,0.1125,0.1325,0.2675,0.0575,0.135,0.455,0.1275,0.0575,0.3775,0.05,0.3375,0.05,0.05,0.05,0.06,0.1625,0.1475,0.4075,0.1625,0.095,0.125,0.125,0.3,0.155,0.1575,0.435,0.105,0.3725,0.14,0.11,0.1275,0.2225,0.0525,0.22,0.2575
2.4,0.1921951219512195,0.1543260279506795,0.1921951219512195,0.8375,0.1,0.255,0.14,0.8375,0.1975,0.14,0.14,0.3575,0.045,0.1075,0.1275,0.2675,0.06,0.14,0.46,0.1275,0.0575,0.3775,0.05,0.33,0.05,0.0475,0.0525,0.0625,0.16,0.145,0.41,0.16,0.0925,0.125,0.1225,0.2975,0.15,0.1575,0.435,0.1,0.3675,0.14,0.1075,0.1275,0.225,0.05,0.2175,0.255
2.5,0.1914634146341463,0.1542517102820116,0.1914634146341463,0.84,0.095,0.2575,0.14,0.84,0.1975,0.1375,0.1425,0.355,0.0475,0.1025,0.125,0.2675,0.06,0.145,0.4575,0.1225,0.0575,0.3775,0.05,0.3225,0.05,0.0475,0.0525,0.0625,0.1575,0.14,0.41,0.16,0.0925,0.125,0.1225,0.3,0.145,0.1575,0.43,0.095,0.365,0.14,0.11,0.1275,0.225,0.05,0.22,0.2575
2.6,0.19182926829268288,0.15542528633131716,0.19182926829268288,0.845,0.095,0.2575,0.14,0.845,0.2025,0.135,0.145,0.35,0.045,0.105,0.1275,0.27,0.06,0.1475,0.4525,0.115,0.0575,0.385,0.05,0.3175,0.05,0.045,0.0525,0.0625,0.16,0.14,0.42,0.16,0.0925,0.125,0.12,0.305,0.145,0.1575,0.435,0.095,0.365,0.14,0.105,0.1275,0.225,0.05,0.22,0.2575
2.7,0.19286585365853656,0.15641813975298216,0.19286585365853656,0.8475,0.095,0.2625,0.14,0.8475,0.2025,0.135,0.145,0.35,0.045,0.105,0.13,0.275,0.06,0.1475,0.4525,0.115,0.06,0.3925,0.0525,0.315,0.0525,0.045,0.0525,0.0625,0.1625,0.1375,0.425,0.165,0.09,0.125,0.1175,0.31,0.145,0.155,0.4425,0.095,0.365,0.14,0.105,0.1275,0.225,0.05,0.22,0.2625
2.8,0.1905487804878049,0.15590756348609686,0.1905487804878049,0.8475,0.0925,0.2625,0.1375,0.8475,0.2,0.1275,0.1375,0.3425,0.045,0.1025,0.1275,0.275,0.0575,0.1425,0.445,0.1125,0.06,0.39,0.0525,0.3075,0.0525,0.045,0.0525,0.0575,0.1575,0.135,0.425,0.165,0.09,0.125,0.1175,0.31,0.1425,0.15,0.4375,0.0925,0.36,0.14,0.105,0.1275,0.22,0.05,0.22,0.2625
2.9,0.19176829268292686,0.15693738449834901,0.19176829268292686,0.8525,0.095,0.265,0.135,0.8525,0.2025,0.1275,0.135,0.345,0.0475,0.1025,0.13,0.275,0.055,0.14,0.4475,0.115,0.06,0.3925,0.055,0.31,0.0525,0.045,0.0525,0.0575,0.1575,0.135,0.4275,0.1675,0.0925,0.1275,0.1175,0.3125,0.1425,0.1475,0.44,0.095,0.365,0.14,0.105,0.13,0.2225,0.05,0.2225,0.265
3.0,0.19231707317073174,0.15838782889683534,0.19231707317073174,0.8625,0.095,0.265,0.1375,0.8625,0.2075,0.125,0.1375,0.3425,0.0475,0.105,0.13,0.28,0.0575,0.1425,0.4525,0.115,0.06,0.3875,0.0525,0.3075,0.0525,0.0425,0.0525,0.0575,0.1575,0.1325,0.4325,0.17,0.0925,0.1275,0.115,0.32,0.1425,0.1475,0.44,0.095,0.365,0.14,0.1025,0.13,0.2225,0.05,0.22,0.265
3.1,0.18981707317073168,0.15874737394016034,0.18981707317073168,0.8675,0.0975,0.265,0.13,0.8675,0.1975,0.115,0.1275,0.335,0.0475,0.1075,0.1275,0.285,0.055,0.1325,0.435,0.105,0.06,0.3875,0.0525,0.29,0.0525,0.0425,0.05,0.06,0.15,0.1275,0.435,0.1725,0.09,0.125,0.11,0.3225,0.14,0.14,0.4425,0.0975,0.365,0.14,0.1,0.13,0.225,0.0525,0.22,0.265
3.2,0.1898170731707317,0.1598402310577797,0.1898170731707317,0.875,0.0925,0.2675,0.1325,0.875,0.1925,0.1075,0.1225,0.3275,0.0475,0.1175,0.1325,0.2875,0.0525,0.125,0.4225,0.0925,0.06,0.39,0.0525,0.2775,0.0525,0.0425,0.0525,0.06,0.1525,0.1225,0.4375,0.1725,0.085,0.1275,0.11,0.325,0.1375,0.135,0.4525,0.1075,0.3775,0.14,0.1,0.1325,0.2275,0.06,0.2225,0.2675
3.3,0.18981707317073174,0.16010133056901887,0.18981707317073174,0.875,0.0925,0.265,0.1325,0.875,0.195,0.105,0.1225,0.3275,0.0475,0.1175,0.1375,0.29,0.0525,0.125,0.4225,0.0925,0.0575,0.39,0.0525,0.2725,0.0525,0.0425,0.055,0.06,0.1475,0.1225,0.435,0.1725,0.0825,0.1275,0.11,0.325,0.1375,0.135,0.4575,0.11,0.3825,0.14,0.0975,0.1325,0.2275,0.06,0.2225,0.265
3.4,0.1890243902439025,0.1605932960063687,0.1890243902439025,0.8775,0.0925,0.265,0.13,0.8775,0.195,0.1,0.1225,0.325,0.0475,0.115,0.1375,0.2875,0.0525,0.125,0.4225,0.0925,0.0575,0.3925,0.0525,0.265,0.0525,0.0425,0.0575,0.06,0.145,0.1175,0.435,0.1725,0.0775,0.1275,0.1075,0.325,0.1375,0.13,0.4575,0.11,0.3825,0.14,0.0975,0.1325,0.23,0.0575,0.2225,0.265
3.5,0.18939024390243903,0.16136685639821755,0.18939024390243903,0.88,0.09,0.2625,0.1325,0.88,0.19,0.1,0.1175,0.325,0.0475,0.1175,0.1325,0.2925,0.0525,0.1225,0.42,0.09,0.0575,0.395,0.0525,0.2625,0.05,0.0425,0.0575,0.06,0.145,0.115,0.4375,0.175,0.0775,0.1325,0.1075,0.33,0.135,0.1275,0.4625,0.1125,0.38,0.1475,0.095,0.1375,0.2325,0.06,0.2175,0.2725
3.6,0.1898780487804878,0.1628677370200937,0.1898780487804878,0.885,0.09,0.26,0.13,0.885,0.19,0.0975,0.12,0.32,0.0475,0.1175,0.1375,0.2975,0.0525,0.12,0.4225,0.09,0.06,0.4025,0.0525,0.26,0.05,0.0425,0.0575,0.055,0.1425,0.115,0.44,0.18,0.0775,0.13,0.1075,0.33,0.135,0.125,0.4725,0.1125,0.3825,0.145,0.0925,0.135,0.2325,0.0625,0.2175,0.2725
3.7,0.19134146341463415,0.1651616886651879,0.19134146341463415,0.8975,0.0925,0.26,0.1325,0.8975,0.1925,0.0975,0.1175,0.3225,0.05,0.12,0.1375,0.3025,0.0525,0.1175,0.4275,0.0925,0.0575,0.4075,0.055,0.26,0.05,0.0425,0.0575,0.0575,0.1425,0.1125,0.445,0.185,0.075,0.1325,0.1075,0.335,0.135,0.1225,0.48,0.1125,0.3825,0.145,0.0925,0.135,0.2325,0.065,0.22,0.2725
3.8,0.19310975609756098,0.16638533414040338,0.19310975609756098,0.905,0.0925,0.265,0.1325,0.905,0.1925,0.1,0.1175,0.325,0.0525,0.1225,0.14,0.3075,0.0525,0.1175,0.4275,0.0925,0.0575,0.4075,0.055,0.265,0.05,0.0475,0.0575,0.0575,0.1425,0.1125,0.445,0.1875,0.075,0.1325,0.1125,0.34,0.135,0.1225,0.4875,0.115,0.3875,0.145,0.095,0.135,0.235,0.065,0.2225,0.275
3.9,0.19475609756097562,0.16917555184147778,0.19475609756097562,0.92,0.0925,0.27,0.1325,0.92,0.1975,0.105,0.115,0.3325,0.05,0.1175,0.135,0.3125,0.0525,0.115,0.43,0.0925,0.0575,0.415,0.0575,0.27,0.05,0.0475,0.055,0.0575,0.1425,0.1125,0.4575,0.195,0.0775,0.1325,0.115,0.3425,0.14,0.125,0.4925,0.11,0.38,0.145,0.0975,0.1325,0.2375,0.065,0.2225,0.2775
4.0,0.19292682926829272,0.16895112444408908,0.19292682926829272,0.92,0.0925,0.2675,0.13,0.92,0.19,0.1,0.1125,0.325,0.0475,0.1175,0.1325,0.3175,0.05,0.1125,0.4225,0.0925,0.0575,0.41,0.0575,0.2675,0.0475,0.0475,0.055,0.0575,0.145,0.11,0.455,0.1925,0.0775,0.13,0.115,0.3475,0.1375,0.1225,0.49,0.11,0.3775,0.1425,0.095,0.13,0.235,0.0625,0.2225,0.2725
4.1,0.19536585365853662,0.17006953471714267,0.19536585365853662,0.9275,0.0925,0.275,0.1325,0.9275,0.19,0.0975,0.1125,0.3225,0.0475,0.115,0.1325,0.3225,0.0525,0.115,0.4275,0.0925,0.0575,0.41,0.0575,0.275,0.0475,0.0475,0.0575,0.055,0.1525,0.12,0.4625,0.195,0.0875,0.135,0.1175,0.3525,0.14,0.1275,0.49,0.11,0.38,0.15,0.095,0.135,0.2325,0.06,0.2225,0.2825
4.2,0.19426829268292684,0.16996883134502158,0.19426829268292684,0.9275,0.09,0.2725,0.1325,0.9275,0.1875,0.1,0.1125,0.3225,0.0475,0.1125,0.1375,0.32,0.05,0.1125,0.425,0.09,0.0575,0.41,0.0575,0.2725,0.05,0.0475,0.0575,0.0525,0.15,0.1175,0.4625,0.195,0.0825,0.1325,0.12,0.3525,0.14,0.1275,0.4875,0.1125,0.3775,0.1475,0.095,0.1325,0.2275,0.055,0.22,0.28
4.3,0.1970121951219512,0.172020116797386,0.1970121951219512,0.94,0.09,0.275,0.135,0.94,0.1875,0.105,0.1175,0.3275,0.0475,0.1125,0.1375,0.32,0.05,0.1175,0.43,0.09,0.06,0.4125,0.0575,0.275,0.05,0.045,0.06,0.0525,0.1525,0.1225,0.4675,0.1925,0.085,0.1375,0.1225,0.355,0.1425,0.1325,0.495,0.1125,0.385,0.15,0.095,0.135,0.235,0.055,0.225,0.285
4.4,0.19792682926829264,0.17279790680810783,0.19792682926829264,0.9425,0.0925,0.2725,0.135,0.9425,0.19,0.105,0.12,0.33,0.045,0.1125,0.135,0.3175,0.05,0.12,0.435,0.0925,0.06,0.42,0.06,0.2725,0.05,0.045,0.0575,0.0525,0.15,0.1225,0.4725,0.1975,0.0825,0.1375,0.1225,0.35,0.145,0.1375,0.4975,0.115,0.3875,0.15,0.095,0.135,0.2375,0.0575,0.2275,0.2825
4.5,0.19798780487804876,0.17259251629357308,0.19798780487804876,0.9425,0.0925,0.2775,0.135,0.9425,0.1875,0.105,0.1225,0.33,0.045,0.1125,0.135,0.3175,0.05,0.1225,0.435,0.0925,0.0625,0.42,0.0625,0.2775,0.05,0.045,0.0575,0.05,0.15,0.125,0.4725,0.195,0.0875,0.135,0.1225,0.35,0.1475,0.1425,0.495,0.11,0.385,0.1475,0.095,0.1325,0.2375,0.055,0.2275,0.2825
4.6,0.20036585365853662,0.17501529634857227,0.20036585365853662,0.96,0.0925,0.28,0.1325,0.96,0.195,0.1075,0.1275,0.3425,0.0475,0.11,0.1325,0.3225,0.0525,0.1275,0.445,0.0925,0.0625,0.4225,0.0625,0.28,0.0525,0.045,0.0625,0.05,0.15,0.125,0.4775,0.195,0.0875,0.135,0.125,0.355,0.1475,0.1425,0.4925,0.105,0.3825,0.15,0.105,0.1325,0.2325,0.0525,0.2325,0.29
4.7,0.1998170731707317,0.17510919088642118,0.1998170731707317,0.96,0.09,0.2825,0.135,0.96,0.1925,0.11,0.1275,0.3425,0.05,0.1125,0.135,0.3275,0.0525,0.1275,0.4425,0.09,0.0625,0.4225,0.06,0.2825,0.05,0.045,0.06,0.0475,0.1525,0.1225,0.48,0.195,0.085,0.135,0.125,0.355,0.15,0.1425,0.4925,0.105,0.375,0.1475,0.105,0.1325,0.225,0.05,0.2275,0.29
4.8,0.20042682926829275,0.17575178453715698,0.20042682926829275,0.97,0.095,0.285,0.135,0.97,0.195,0.1075,0.13,0.345,0.05,0.115,0.14,0.3275,0.0525,0.13,0.4475,0.095,0.0625,0.4125,0.0575,0.285,0.0525,0.0475,0.0575,0.05,0.155,0.12,0.4775,0.195,0.08,0.135,0.1275,0.3575,0.1475,0.14,0.485,0.105,0.3775,0.1475,0.105,0.1325,0.2225,0.05,0.2375,0.29
4.9,0.19902439024390253,0.1755677880068089,0.19902439024390253,0.9675,0.095,0.285,0.1325,0.9675,0.195,0.1075,0.1325,0.3425,0.0525,0.1125,0.14,0.32,0.0525,0.1325,0.45,0.095,0.0625,0.415,0.06,0.285,0.0525,0.045,0.055,0.0425,0.155,0.12,0.485,0.195,0.0825,0.1325,0.125,0.3525,0.1475,0.14,0.48,0.0975,0.37,0.1425,0.1,0.1275,0.215,0.0525,0.235,0.2875
5.0,0.20469512195121956,0.1804247994841274,0.20469512195121956,1.0,0.0975,0.2975,0.1375,1.0,0.2025,0.11,0.135,0.3525,0.0525,0.1125,0.1425,0.3225,0.0525,0.1375,0.465,0.1075,0.065,0.42,0.06,0.305,0.0525,0.045,0.0625,0.0425,0.1675,0.125,0.4925,0.2,0.0875,0.135,0.1325,0.355,0.1475,0.145,0.4875,0.0975,0.3825,0.145,0.105,0.1275,0.2175,0.0525,0.2475,0.2975
5.1,0.20207317073170733,0.1789254021208079,0.20207317073170733,0.9975,0.0975,0.3,0.135,0.9975,0.2,0.105,0.135,0.3475,0.055,0.115,0.135,0.3225,0.0525,0.1375,0.46,0.1075,0.065,0.41,0.06,0.3,0.0525,0.045,0.06,0.04,0.1675,0.1175,0.4875,0.2025,0.085,0.1325,0.13,0.3525,0.1425,0.135,0.475,0.0975,0.37,0.1475,0.105,0.13,0.2075,0.0525,0.245,0.3
5.2,0.2030487804878049,0.17903238584524203,0.2030487804878049,0.9975,0.095,0.3,0.1375,0.9975,0.2,0.105,0.135,0.35,0.055,0.1125,0.1375,0.3225,0.05,0.1375,0.465,0.115,0.065,0.4125,0.0625,0.305,0.055,0.045,0.06,0.0425,0.165,0.12,0.4875,0.205,0.0875,0.1325,0.1325,0.3525,0.145,0.1375,0.475,0.095,0.37,0.1475,0.105,0.13,0.2075,0.0525,0.2475,0.3
5.3,0.2029268292682927,0.17959210426501693,0.2029268292682927,0.9975,0.0925,0.3,0.135,0.9975,0.1975,0.11,0.13,0.35,0.0575,0.1125,0.135,0.3275,0.05,0.1325,0.4625,0.1175,0.0625,0.42,0.0625,0.305,0.055,0.045,0.055,0.045,0.16,0.115,0.49,0.2075,0.0825,0.1325,0.135,0.3625,0.1425,0.1425,0.4775,0.0925,0.3625,0.145,0.105,0.13,0.2075,0.0575,0.2425,0.3
5.4,0.2032926829268292,0.17967742015154298,0.2032926829268292,1.0,0.0925,0.2975,0.14,1.0,0.1975,0.1075,0.1275,0.35,0.055,0.1125,0.14,0.3225,0.05,0.13,0.4625,0.12,0.0625,0.42,0.0625,0.315,0.0575,0.045,0.055,0.045,0.1625,0.12,0.495,0.2,0.0875,0.135,0.14,0.3575,0.145,0.14,0.475,0.0925,0.3625,0.145,0.105,0.13,0.2075,0.0575,0.2425,0.2975
5.5,0.2027439024390244,0.17939753927232696,0.2027439024390244,1.0,0.0925,0.2975,0.1375,1.0,0.195,0.11,0.125,0.35,0.055,0.1125,0.135,0.3225,0.0525,0.13,0.465,0.1225,0.06,0.415,0.065,0.315,0.055,0.045,0.0525,0.0475,0.1625,0.1175,0.4925,0.2025,0.085,0.1375,0.14,0.36,0.1375,0.1375,0.4725,0.0925,0.3575,0.1475,0.105,0.1325,0.2075,0.06,0.2375,0.2975
5.6,0.20317073170731703,0.17911199009844533,0.20317073170731703,1.0,0.0925,0.295,0.14,1.0,0.195,0.1125,0.12,0.3475,0.055,0.11,0.1325,0.3125,0.05,0.125,0.4675,0.125,0.0575,0.42,0.065,0.325,0.055,0.05,0.05,0.0475,0.1625,0.13,0.4975,0.205,0.0925,0.14,0.145,0.3525,0.1425,0.1475,0.4675,0.0925,0.3525,0.145,0.1025,0.135,0.205,0.0575,0.24,0.295
5.7,0.2021951219512195,0.1785614903327791,0.2021951219512195,0.995,0.0925,0.295,0.1425,0.995,0.195,0.11,0.115,0.34,0.055,0.11,0.1325,0.315,0.05,0.1225,0.4625,0.1225,0.0575,0.42,0.0625,0.3225,0.055,0.05,0.0475,0.0475,0.16,0.13,0.5,0.2075,0.0925,0.1425,0.1425,0.3525,0.1425,0.145,0.465,0.09,0.3525,0.1475,0.1,0.1375,0.2025,0.0575,0.24,0.295
5.8,0.2023780487804878,0.17907021992638927,0.2023780487804878,0.9975,0.0925,0.2975,0.14,0.9975,0.195,0.1175,0.1175,0.3475,0.055,0.11,0.1275,0.315,0.05,0.125,0.465,0.1225,0.06,0.42,0.0625,0.3275,0.0525,0.05,0.0475,0.0475,0.16,0.1275,0.5,0.205,0.0925,0.1425,0.14,0.35,0.14,0.1425,0.465,0.09,0.35,0.1475,0.1,0.1375,0.2,0.0575,0.24,0.2975
