"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.035714285714285712,0.18557687223952246,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.21428571428571427,0.45175395145262581,0,2,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,0.32142857142857145,0.5038119992737814,0,2,0.0,1.0,0.0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.4,0.35714285714285715,0.54865326770490042,0,2,0.0,1.0,0.0,1,1,1,1,0,1,0,0,0,1,0,1,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.5,0.7142857142857143,0.77261813045656924,0,3,0.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,0,1,2,2,2,1,0,3,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,2,1,0
0.6,0.5892857142857143,0.84042475898214941,0,3,0.0,1.0,0.0,1,0,1,2,0,0,0,0,0,1,0,1,2,3,1,1,0,2,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,2,1,1,0,1,2,0,0
0.7,0.625,0.83585926703346081,0,3,0.0,1.0,0.0,1,0,1,2,0,0,1,0,0,1,0,1,2,3,1,1,0,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,2,1,1,0,1,2,1,0
0.8,0.75,0.82915619758884995,0,3,0.0,1.0,1.0,1,1,0,1,1,0,2,0,0,0,0,1,2,2,1,1,0,2,1,1,0,0,0,0,0,3,2,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,2,1,0,2,0,1,1,2,2,2,0
0.9,0.7142857142857143,0.83909572317648073,0,3,0.0,1.0,0.5,1,1,0,1,1,0,2,0,0,0,0,1,1,2,1,1,0,1,1,1,0,0,0,0,0,3,2,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,2,0,3,0,1,0,2,2,2,0
1.0,0.6785714285714286,0.84741503697890508,0,3,0.0,1.0,0.0,1,1,0,1,1,0,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,1,2,0,3,0,1,0,2,2,2,0
1.1,0.7678571428571429,1.0520570229753881,0,4,0.0,1.0,0.0,1,1,1,1,1,0,2,0,0,0,0,0,0,2,4,1,0,0,2,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,2,0,3,0,1,0,2,4,2,0
1.2,1.0892857142857142,0.95012754245878772,0,3,0.0,2.0,1.0,2,1,1,1,2,0,2,0,0,1,2,1,0,1,3,1,1,0,2,1,0,0,0,1,1,3,2,2,1,0,1,2,0,1,2,1,0,3,0,0,0,1,1,2,1,1,2,0,3,0,1,0,2,3,2,0
1.3,1.0892857142857142,0.98700097181681989,0,4,0.0,2.0,1.0,2,1,1,1,2,0,1,0,0,1,2,0,0,0,2,2,1,1,1,1,0,1,0,3,2,2,1,1,1,0,1,2,0,3,2,4,0,1,0,0,0,1,1,3,2,1,2,0,3,0,0,0,1,1,2,1
1.4,1.0357142857142858,1.0516022760239612,0,4,0.0,2.0,1.0,2,0,1,2,1,1,0,0,0,2,2,0,0,0,2,2,2,2,1,0,0,1,0,3,2,2,1,1,0,0,1,2,0,3,2,4,0,1,0,0,0,1,1,3,2,0,2,0,3,0,0,0,0,1,1,1
1.5,1.0535714285714286,1.1087258268768136,0,4,0.0,2.0,1.0,1,0,2,1,2,0,0,0,0,1,2,0,0,1,2,1,1,2,1,0,0,2,1,4,3,1,1,1,0,0,1,2,0,3,1,4,0,2,0,0,0,1,1,4,2,0,1,0,3,1,0,0,0,1,1,1
1.6,1.3035714285714286,1.2944889071028169,0,5,0.0,2.0,1.0,3,1,2,1,2,0,0,0,1,1,2,0,0,1,3,1,2,3,1,1,0,2,1,5,4,2,1,1,0,0,1,2,0,3,2,5,0,2,0,0,0,1,1,4,2,0,1,0,3,1,0,0,0,2,1,1
1.7,1.2857142857142858,1.4603605928757757,0,6,0.0,2.0,1.0,3,1,2,1,2,0,0,0,0,1,2,0,0,1,3,1,2,3,1,0,0,2,1,6,5,2,1,1,0,0,1,2,0,3,2,6,0,2,0,0,0,1,1,4,2,0,0,0,2,1,0,0,0,2,1,1
1.8,1.3571428571428572,1.3942300925673667,0,5,0.0,2.0,1.0,3,1,2,2,2,0,0,0,0,1,2,0,0,1,4,2,3,4,1,0,0,2,1,5,4,2,1,1,0,0,1,2,0,3,2,5,0,2,0,0,0,1,1,4,2,0,0,0,2,1,0,0,0,2,2,2
1.9,1.125,1.4646123329107554,0,6,0.0,2.0,1.0,2,1,1,2,1,0,0,0,0,1,0,0,0,2,1,2,3,4,0,0,0,2,1,5,4,2,1,0,0,0,0,0,1,2,2,5,0,2,0,0,0,1,2,6,3,0,0,0,2,1,0,0,0,1,0,0
2.0,1.3392857142857142,1.5385148882037145,0,6,0.0,2.0,1.0,2,2,0,2,0,0,1,0,0,1,1,0,0,0,1,2,4,4,1,1,0,2,1,6,5,2,1,1,0,0,0,1,1,2,3,5,1,2,0,0,0,1,3,6,2,2,0,1,2,0,0,1,0,1,1,0
2.1,1.3392857142857142,1.5500781744604932,0,5,0.0,2.0,1.0,3,3,0,2,0,0,1,0,0,1,0,0,0,0,1,2,5,5,1,1,0,2,2,5,4,2,1,0,1,0,0,0,0,2,3,5,0,2,0,0,0,1,3,5,2,2,0,1,3,1,0,1,0,1,1,0
2.2,1.3214285714285714,1.3901071754306116,0,5,0.0,2.0,1.0,3,3,2,2,0,0,1,0,0,1,0,0,0,1,2,1,4,3,1,1,0,2,2,5,4,2,1,0,1,0,0,0,0,2,3,5,0,2,0,1,0,0,3,4,1,2,0,1,3,1,0,1,0,1,2,0
2.3,1.3928571428571428,1.5080565950512432,0,6,0.0,2.0,1.0,3,3,2,1,1,0,1,0,0,1,0,0,0,1,0,1,5,5,1,1,1,2,2,6,4,2,1,1,1,0,0,1,1,2,3,5,1,2,0,0,0,0,3,4,1,2,0,1,3,1,0,1,0,0,1,0
2.4,1.3035714285714286,1.3617169159497409,0,5,0.0,2.0,1.0,4,3,2,0,1,0,1,0,0,1,0,0,0,1,1,1,5,4,1,1,1,2,2,4,3,1,1,1,0,0,0,1,2,2,3,5,0,1,0,0,0,0,2,3,1,2,0,1,4,1,0,1,1,1,1,0
2.5,1.4285714285714286,1.3209458577790663,0,4,0.0,2.0,1.0,4,4,3,0,2,0,3,0,0,0,0,0,0,1,2,1,4,4,2,1,1,2,2,4,3,1,2,1,0,0,0,1,2,2,2,4,0,1,0,1,0,0,2,3,1,2,0,1,4,1,0,1,1,1,2,1
2.6,1.375,1.3304470247680986,0,5,0.0,2.0,1.0,5,4,3,0,2,0,2,0,0,0,1,0,0,1,2,2,5,4,1,1,1,1,1,4,3,1,3,1,1,1,0,1,2,2,2,3,1,1,1,1,0,0,1,2,1,0,0,0,4,1,0,0,1,1,1,1
2.7,1.1071428571428572,1.2053240736204431,0,5,0.0,2.0,1.0,5,3,2,0,2,0,1,0,0,0,1,0,0,0,2,2,5,4,1,0,1,1,1,3,2,0,2,1,1,1,0,1,2,0,2,1,1,1,1,1,0,0,1,2,1,0,0,0,3,1,0,0,1,1,1,0
2.8,1.0178571428571428,1.0936679998416117,0,5,0.0,1.25,1.0,5,3,2,0,2,0,2,0,0,0,1,0,0,0,2,2,4,3,2,0,1,1,1,2,1,0,2,1,1,1,0,1,2,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,3,1,1,0,1,1,1,0
2.9,0.8928571428571429,1.0636623294168166,0,5,0.0,1.0,1.0,5,3,2,0,2,0,2,0,0,0,1,0,0,0,2,2,4,3,1,0,1,1,1,1,1,0,2,1,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0
3.0,0.9107142857142857,1.073658393968387,0,5,0.0,1.0,1.0,5,3,2,0,2,0,2,0,0,0,1,0,0,0,2,2,4,3,1,0,1,1,1,1,1,0,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0
3.1,0.8392857142857143,1.048413524506121,0,5,0.0,1.0,1.0,5,3,2,0,2,0,2,0,0,1,1,0,1,0,2,1,3,2,1,1,3,1,1,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
3.2,1.0178571428571428,1.2318840307862273,0,5,0.0,1.0,1.0,5,3,3,0,3,0,1,0,1,1,1,0,2,0,3,1,2,3,0,3,5,1,1,1,0,0,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,1,0
3.3,0.9285714285714286,1.1157499537009505,0,5,0.0,1.0,1.0,5,2,3,0,3,0,1,0,1,1,1,0,2,0,3,1,2,2,0,2,4,1,0,1,0,0,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,1,1,0
3.4,1.125,1.2964580870311895,0,5,0.0,2.0,1.0,5,2,3,0,3,0,1,0,1,1,0,1,4,0,3,0,2,3,1,3,5,1,0,1,0,0,2,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,1,1,1,2,0,1,0,2,1,3,1,1,0
3.5,1.2321428571428572,1.4998937037166931,0,6,0.0,2.0,1.0,5,2,4,0,4,0,1,0,1,1,0,1,4,0,4,0,2,3,2,3,6,1,0,1,0,0,2,0,1,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,3,1,3,1,2,0
3.6,1.3392857142857142,1.6720046321095876,0,6,0.0,2.0,1.0,6,2,4,1,4,0,1,0,1,1,0,1,4,0,5,1,1,3,4,3,6,0,0,0,0,1,2,0,1,0,0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,3,1,3,1,5,0
3.7,1.3392857142857142,1.5151235889510528,0,6,0.0,2.0,1.0,6,2,3,1,3,0,1,1,1,1,0,1,4,0,4,1,1,3,4,3,6,1,0,2,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,1,0,0,1,1,0,1,0,3,1,3,1,4,0
3.8,1.5,1.5698043554168508,0,6,0.0,2.0,1.0,6,2,4,1,4,0,1,1,1,1,0,1,4,0,5,1,2,3,4,3,6,1,0,2,0,1,2,0,1,1,0,0,2,0,2,0,1,1,0,2,1,0,1,0,0,1,1,0,1,0,3,1,3,2,4,0
3.9,1.4821428571428572,1.4514902616248706,0,6,0.0,2.0,1.0,6,2,2,1,4,0,1,1,1,1,1,1,4,0,3,1,2,3,4,3,6,2,0,3,0,1,2,1,0,1,1,1,2,0,1,0,1,1,0,2,1,0,1,0,0,1,2,0,2,0,3,1,2,0,4,0
4.0,1.2321428571428572,1.4391350506041996,0,7,0.0,2.0,1.0,3,1,2,1,2,0,0,0,1,1,0,1,3,0,3,2,1,3,5,3,7,2,0,3,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,1,0,0,1,2,0,2,0,3,1,2,0,4,0
4.1,1.2678571428571428,1.529368116816449,0,8,0.0,2.0,1.0,2,0,2,2,1,0,0,0,1,1,1,1,3,1,2,3,1,4,4,3,8,3,0,4,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,0,1,0,0,1,1,0,2,1,1,1,2,0,5,0
4.2,1.2857142857142858,1.4356965173029834,0,7,0.0,2.0,1.0,3,0,1,1,2,0,0,0,1,1,0,1,3,0,2,1,1,3,3,3,7,4,1,5,1,1,0,0,0,1,0,0,1,0,0,2,1,2,0,2,1,0,1,2,0,1,1,0,3,1,1,1,2,0,4,0
4.3,1.4464285714285714,1.6466377307490947,0,9,0.0,2.0,1.0,3,0,1,1,2,0,0,0,1,1,1,2,4,0,2,2,0,4,4,4,9,3,1,4,1,1,0,1,0,2,0,1,1,0,0,2,1,1,0,2,1,0,1,2,0,1,1,0,2,1,1,1,3,0,5,0
4.4,1.5892857142857142,1.677336171628413,0,9,0.0,2.0,1.0,3,0,1,1,2,0,1,0,1,1,2,2,5,0,2,1,0,3,4,5,9,3,1,4,1,1,0,1,0,2,0,2,1,1,0,2,1,1,0,2,1,0,3,2,0,3,1,0,2,1,1,2,2,0,5,0
4.5,1.7142857142857142,1.6552328894652093,0,8,0.0,2.0,1.5,3,0,1,2,2,0,1,0,1,2,2,2,4,0,2,1,0,3,4,4,8,4,2,5,2,1,0,1,0,2,0,2,1,2,0,3,1,1,0,2,1,0,2,4,0,2,1,0,3,1,2,1,2,0,6,0
4.6,1.625,1.758271269498213,0,9,0.0,2.0,1.0,2,0,1,1,2,0,1,0,2,1,2,2,5,0,2,0,0,3,4,5,9,3,2,4,2,0,0,1,0,2,0,2,1,1,0,1,1,1,0,2,1,0,2,4,0,2,1,0,3,1,2,1,3,0,6,0
4.7,1.7142857142857142,1.9794866372215743,0,10,0.0,2.0,1.0,2,0,1,1,2,0,1,0,2,1,2,2,6,0,2,0,1,4,4,6,10,2,2,2,3,0,0,1,0,2,0,2,1,1,0,1,1,0,0,2,1,0,3,5,0,3,1,0,2,1,2,1,3,0,7,0
4.8,1.5357142857142858,1.8319026576045938,0,10,0.0,2.0,1.0,2,0,0,1,1,0,1,0,2,1,2,2,6,1,1,0,1,4,4,6,10,2,2,2,3,0,0,1,1,2,1,2,0,1,0,1,1,0,0,1,1,0,1,5,0,1,1,0,2,1,2,1,3,0,3,0
4.9,1.4821428571428572,1.8026871948424601,0,10,0.0,2.0,1.0,2,1,0,1,2,0,0,0,2,1,1,1,6,0,0,0,1,4,3,5,10,2,2,1,3,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,5,0,1,1,1,2,1,3,1,4,2,3,0
5.0,1.5714285714285714,2.1116779284420697,0,11,0.0,2.0,1.0,2,1,0,1,2,0,0,0,2,0,0,2,7,1,0,0,1,4,5,5,11,1,2,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,6,1,1,2,1,2,2,4,1,4,2,4,0
5.1,1.5714285714285714,1.8789923482808442,0,9,0.0,2.0,1.0,3,1,0,2,2,0,0,0,2,0,1,2,6,0,0,1,1,3,4,4,9,1,3,2,5,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,1,1,6,0,1,1,1,2,1,3,0,5,2,4,0
5.2,1.7678571428571428,1.7112137654368051,0,8,0.0,3.0,1.0,3,2,1,3,3,0,0,0,2,1,2,2,5,0,0,2,2,3,4,3,8,2,3,4,6,0,0,1,0,1,0,1,0,1,2,1,1,2,0,1,2,1,1,5,0,1,1,1,2,0,3,0,4,2,4,0
5.3,1.8928571428571428,1.7079496001740495,0,8,1.0,3.0,2.0,4,3,2,3,3,0,1,0,2,2,2,2,4,0,1,2,1,2,5,3,8,2,3,4,6,0,1,1,0,1,0,1,0,1,2,1,1,2,0,2,2,1,1,5,0,1,1,1,2,0,3,0,4,2,5,0
5.4,2.0714285714285716,1.8789923482808435,0,8,0.75,3.0,2.0,4,3,2,4,3,0,1,0,2,2,3,3,4,0,1,2,1,3,5,3,8,4,3,6,7,0,1,1,0,0,1,2,0,2,2,2,2,2,0,2,2,0,1,6,1,1,0,0,2,0,2,0,4,2,4,0
5.5,1.9107142857142858,1.8251886958641308,0,8,0.75,2.25,2.0,4,2,2,4,2,0,1,0,2,2,2,2,4,1,1,2,1,3,5,3,8,3,3,5,7,0,1,0,0,0,0,1,0,2,1,2,1,2,0,2,2,0,1,6,1,1,0,0,2,1,2,0,4,2,4,0
5.6,1.9464285714285714,1.9495387994631563,0,9,0.0,3.0,2.0,4,2,2,4,2,0,1,0,2,2,2,2,4,0,1,3,1,4,5,3,9,2,3,6,7,1,2,0,0,0,0,1,0,3,1,3,2,2,0,2,2,0,1,6,1,1,0,0,1,1,1,0,3,0,4,0
5.7,1.9285714285714286,1.971739105977466,0,9,0.0,3.0,1.0,5,2,2,5,1,0,1,0,2,3,2,1,3,0,1,4,1,5,6,2,9,2,3,5,6,1,4,0,0,0,0,1,0,2,1,2,3,3,0,2,1,0,0,4,1,1,0,1,1,1,1,0,2,0,5,0
5.8,1.8392857142857142,1.9251788944174013,0,8,0.0,2.25,1.0,5,2,1,5,0,0,1,0,2,2,2,1,3,0,1,5,1,5,5,2,8,2,3,5,6,2,3,0,0,0,0,1,0,2,1,2,2,3,0,2,0,0,1,5,1,1,0,1,1,2,0,0,1,0,5,0
5.9,1.6607142857142858,1.8829762318722769,0,8,0.0,2.25,1.0,5,2,0,4,0,0,1,0,1,0,2,1,3,0,1,4,1,6,4,2,8,1,3,5,6,1,4,1,0,1,0,1,1,2,0,2,2,3,0,1,0,0,0,4,1,1,0,1,0,0,0,0,2,1,4,0
6.0,1.5892857142857142,1.6341968944395646,0,7,0.0,2.25,1.0,5,1,1,3,0,0,1,0,1,0,0,1,3,1,1,3,1,5,3,2,7,1,3,4,6,1,4,1,0,1,0,0,1,1,0,1,2,3,1,0,1,2,0,4,2,1,1,2,1,0,0,0,2,1,3,0
6.1,1.875,1.9554182964996809,0,8,1.0,3.0,1.0,7,1,1,5,0,0,1,0,2,3,1,1,3,1,1,3,1,6,3,3,8,1,3,5,7,1,4,1,0,1,0,1,1,2,0,2,2,3,1,0,0,1,0,5,1,1,1,2,1,0,0,0,3,1,3,0
6.2,1.6607142857142858,1.617723110184339,0,7,0.75,2.25,1.0,4,0,1,3,0,0,0,0,2,1,2,1,3,1,1,3,1,5,3,2,7,0,1,5,6,1,3,1,1,1,0,2,1,3,0,4,2,2,1,0,0,1,0,4,2,1,1,2,1,0,0,1,2,1,3,0
6.3,1.5714285714285714,1.6350747346085139,0,7,0.0,2.0,1.0,4,0,1,3,0,0,0,0,2,1,2,1,3,1,0,3,1,5,3,2,7,0,1,5,6,0,2,1,1,1,0,2,1,3,0,4,1,2,1,0,1,1,0,4,2,1,1,2,1,0,0,1,1,0,3,0
6.4,1.7142857142857142,1.8680995472317168,0,7,0.0,3.0,1.0,5,0,0,2,0,0,0,0,1,1,3,1,3,0,0,3,1,4,3,3,7,0,1,6,7,1,2,2,1,2,0,3,1,3,2,5,1,2,0,0,1,0,1,6,3,2,0,1,1,0,0,1,1,0,3,0
6.5,1.9464285714285714,1.9218633337127247,0,8,1.0,3.0,1.0,6,1,0,2,0,0,1,0,1,1,3,1,4,1,1,3,1,4,5,3,8,0,2,6,7,2,3,2,1,2,0,3,1,3,1,5,1,3,0,0,1,0,1,5,3,2,1,1,1,0,2,0,1,0,3,0
6.6,1.8928571428571428,1.8772945144216318,0,8,0.0,3.0,1.5,5,0,0,2,0,0,0,0,1,1,3,1,5,0,0,3,1,3,5,3,8,0,1,6,6,2,3,2,2,2,1,3,1,3,1,5,2,2,0,0,1,0,1,5,3,2,1,2,1,0,2,0,2,0,3,0
6.7,1.7857142857142858,1.8965597210502512,0,7,0.0,3.0,1.0,6,0,0,3,0,0,0,0,1,2,3,1,4,0,0,3,0,2,5,2,7,0,1,6,5,2,4,1,3,1,1,3,0,3,1,6,2,2,0,0,0,0,1,5,3,2,1,1,1,0,2,0,1,0,3,0
6.8,1.8035714285714286,1.8748299242592532,0,8,0.0,3.0,1.0,5,0,0,2,0,0,0,0,1,1,3,1,3,0,0,3,1,3,4,2,6,0,1,6,5,3,4,1,3,1,1,3,1,4,2,8,1,3,0,0,0,0,1,5,3,2,1,1,1,0,2,0,1,0,2,0
6.9,1.6785714285714286,1.6158494322662305,0,7,0.0,3.0,1.0,4,1,0,1,1,0,1,0,1,1,3,1,3,0,0,2,1,3,4,2,6,0,0,5,3,2,3,1,3,1,1,3,0,4,3,7,1,2,0,0,1,0,1,4,3,2,1,1,1,0,2,0,2,0,2,0
7.0,1.5357142857142858,1.7109342238576404,0,7,0.0,2.0,1.0,5,1,0,1,0,0,0,0,0,1,2,1,2,0,0,2,1,3,4,2,6,0,0,5,3,2,4,1,2,0,0,2,0,4,2,7,1,3,0,0,0,0,1,4,3,3,1,1,1,0,2,1,0,0,2,0
7.1,1.7857142857142858,1.6766706563293579,0,7,0.0,3.0,2.0,5,1,1,2,0,0,0,0,0,2,2,1,2,2,2,2,2,4,4,1,5,1,0,5,3,3,4,1,3,0,0,2,0,4,4,7,2,2,0,0,0,0,1,4,3,2,1,1,3,0,2,0,0,0,3,1
7.2,1.6428571428571428,1.7053337694733319,0,8,0.0,2.0,1.0,5,1,1,2,0,0,0,0,0,2,2,0,1,2,2,2,2,4,2,1,4,2,0,6,3,2,3,1,4,0,0,2,0,4,4,8,1,2,0,0,0,0,0,3,3,1,1,1,3,0,1,0,1,0,2,1
7.3,1.6964285714285714,1.5343640243383168,0,6,0.0,2.0,2.0,6,2,2,3,0,0,2,0,0,3,2,1,2,2,2,3,2,4,2,2,6,1,0,4,2,2,3,0,3,0,0,2,0,2,4,6,1,2,0,1,0,1,0,2,2,1,1,1,3,0,1,1,0,0,2,1
7.4,1.9107142857142858,1.5151235889510528,0,6,1.0,3.0,2.0,6,2,3,3,1,0,1,0,0,3,3,1,2,2,3,2,2,4,2,2,5,1,0,5,2,3,3,1,3,1,0,3,0,2,4,6,2,2,0,1,0,1,0,3,3,1,1,1,3,1,1,1,0,0,3,2
7.5,1.8571428571428572,1.6083328927425284,0,6,0.0,3.0,2.0,4,2,3,2,0,0,1,0,0,2,1,2,3,2,3,2,2,4,3,2,6,2,0,6,3,2,3,0,3,0,0,1,0,1,4,6,2,2,0,1,0,1,0,3,3,2,1,2,4,0,1,1,0,0,4,2
7.6,1.6964285714285714,1.450611236404735,0,6,0.0,2.0,2.0,4,2,3,2,0,0,1,0,0,2,1,2,3,2,3,0,2,2,2,2,4,2,0,5,2,2,3,0,3,0,0,1,0,2,4,6,2,2,0,1,0,1,0,2,2,3,1,2,4,0,1,1,0,0,4,2
7.7,1.8571428571428572,1.5169114701139499,0,6,0.75,3.0,2.0,4,3,3,2,1,0,1,0,0,2,0,2,3,2,3,1,2,3,2,3,5,2,0,5,3,2,3,1,3,0,0,0,1,0,4,6,3,2,0,1,0,1,0,3,3,3,1,2,4,0,1,1,1,0,4,2
7.8,1.8571428571428572,1.5050933932646766,0,5,1.0,3.0,2.0,5,5,3,2,1,0,2,0,0,2,0,2,3,2,3,1,2,3,2,4,5,2,1,4,2,1,4,1,3,0,0,0,1,0,4,5,3,2,0,1,0,1,0,2,2,3,1,2,3,0,1,1,1,0,4,2
7.9,1.8214285714285714,1.5248787171578,0,6,1.0,3.0,2.0,4,4,2,2,1,0,2,0,0,2,1,2,3,1,2,1,2,3,2,4,5,1,0,5,3,1,5,2,2,0,0,1,1,0,3,6,3,2,0,1,0,1,0,2,2,4,1,2,3,0,1,1,1,0,4,1
8.0,1.8928571428571428,1.5999840560430085,0,6,1.0,3.0,2.0,4,5,3,2,2,0,3,0,0,3,0,2,3,1,2,2,1,3,2,5,5,1,0,5,3,1,5,2,2,0,0,1,1,0,2,6,3,2,0,1,0,2,0,2,2,4,1,2,2,0,1,1,1,0,4,1
8.1,1.7321428571428572,1.5753805824599456,0,6,1.0,2.0,1.0,5,6,2,2,2,0,4,0,0,2,0,2,2,1,2,2,1,3,1,5,4,1,0,4,2,0,5,2,1,0,0,1,1,0,2,5,2,3,0,1,0,2,0,1,1,4,0,2,1,1,1,1,1,1,4,1
8.2,1.4642857142857142,1.3882708375412007,0,5,0.0,2.0,1.0,3,5,2,1,2,0,3,0,0,1,0,2,2,1,2,2,1,3,1,5,4,1,0,3,1,0,4,2,1,0,0,1,1,0,1,4,2,2,0,1,0,2,0,0,0,4,0,2,1,1,1,1,1,0,4,1
8.3,1.5892857142857142,1.5327005312086723,0,5,0.0,3.0,1.0,3,5,2,1,2,0,3,0,0,1,0,3,3,1,2,2,1,3,2,5,5,0,0,3,1,0,4,2,1,0,0,1,1,0,1,4,3,2,0,1,0,2,0,0,0,5,0,3,0,1,2,2,1,0,4,1
8.4,1.2857142857142858,1.2777531299998797,0,5,0.0,2.0,1.0,2,4,1,1,2,0,3,0,0,1,0,2,2,1,1,2,1,3,1,5,4,0,0,1,1,0,3,2,0,0,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4,1,3,1,1,1,2,1,0,3,0
8.5,1.4107142857142858,1.319859106580884,0,5,0.0,2.0,1.0,3,4,1,2,2,0,3,1,0,1,0,2,2,2,1,2,0,2,1,5,4,0,1,2,2,1,4,2,0,0,0,1,1,0,0,2,4,1,0,1,0,1,0,0,0,4,1,3,1,2,1,2,1,0,3,0
8.6,1.4107142857142858,1.5092191182657257,0,6,0.0,2.0,1.0,4,4,0,1,2,0,3,1,0,1,0,2,2,1,1,1,0,2,2,6,5,0,1,1,1,1,5,1,0,0,0,0,1,0,0,3,4,1,0,1,0,1,0,0,0,4,1,3,2,2,2,2,1,0,3,0
8.7,1.2678571428571428,1.329487971102455,0,5,0.0,2.0,1.0,4,3,0,1,1,0,3,1,0,1,0,2,2,1,1,1,0,1,2,4,3,0,1,1,1,1,5,0,0,0,0,0,0,0,0,3,4,1,0,1,0,1,0,0,0,4,1,3,2,2,2,2,1,0,3,1
8.8,1.1607142857142858,1.1460613564085744,0,4,0.0,2.0,1.0,3,2,0,1,1,0,2,1,0,2,1,1,1,1,1,1,0,2,2,4,3,0,1,1,1,1,4,0,0,0,0,1,0,1,0,3,3,1,0,0,0,0,1,0,0,4,1,3,2,2,1,1,2,0,2,0
8.9,1.0714285714285714,1.1316413941253471,0,5,0.0,2.0,1.0,3,3,0,1,2,0,3,1,0,2,1,0,0,1,1,1,0,2,1,5,2,0,1,1,1,1,4,0,0,0,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,2,1,2,2,2,1,1,3,0,1,0
9.0,1.0714285714285714,0.99744571741206722,0,4,0.0,2.0,1.0,3,2,0,1,1,0,2,1,0,2,1,0,0,1,2,1,0,2,1,4,2,1,1,2,2,1,4,0,0,0,0,1,0,1,0,2,3,1,0,0,0,1,0,1,1,1,1,2,2,1,1,1,2,1,0,0
