"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
15.0,0.2624390243902439,0.20609943713967802,0.2624390243902439,0.9775,0.0975,0.305,0.2475,0.9775,0.11,0.17,0.12,0.2475,0.0575,0.295,0.175,0.43,0.055,0.1475,0.505,0.18,0.065,0.4975,0.06,0.4775,0.035,0.0525,0.0625,0.035,0.115,0.265,0.725,0.275,0.23,0.295,0.0975,0.44,0.2975,0.3025,0.5675,0.305,0.53,0.305,0.075,0.295,0.1075,0.0525,0.2725,0.4525
15.1,0.26182926829268294,0.20580672942125672,0.26182926829268294,0.97,0.0875,0.3075,0.245,0.97,0.105,0.1725,0.12,0.245,0.0575,0.3,0.1725,0.4325,0.055,0.1475,0.5025,0.18,0.0675,0.5,0.06,0.47,0.035,0.05,0.0625,0.035,0.115,0.2625,0.7225,0.28,0.2275,0.295,0.0875,0.4425,0.2925,0.3025,0.5725,0.3075,0.53,0.305,0.0725,0.295,0.1075,0.055,0.2675,0.455
15.2,0.2658536585365854,0.2077724553888759,0.2658536585365854,0.9775,0.09,0.3125,0.25,0.9775,0.1075,0.18,0.1225,0.25,0.0575,0.305,0.175,0.435,0.0575,0.15,0.51,0.18,0.07,0.505,0.0625,0.48,0.0425,0.05,0.065,0.0375,0.115,0.26,0.735,0.285,0.225,0.3025,0.09,0.4475,0.3,0.3,0.58,0.31,0.54,0.3125,0.0775,0.3025,0.1125,0.0575,0.265,0.4625
15.3,0.26554878048780495,0.20780686404066456,0.26554878048780495,0.9775,0.0875,0.3125,0.255,0.9775,0.105,0.185,0.1225,0.255,0.0575,0.2975,0.1775,0.4275,0.055,0.1475,0.51,0.18,0.065,0.5125,0.0625,0.4825,0.045,0.05,0.065,0.04,0.11,0.2625,0.7425,0.2775,0.2275,0.3025,0.0875,0.4375,0.3075,0.3,0.5725,0.3025,0.54,0.3125,0.075,0.3025,0.115,0.06,0.275,0.4575
15.4,0.2651829268292683,0.2083496345000675,0.2651829268292683,0.98,0.09,0.315,0.2525,0.98,0.1025,0.185,0.12,0.2525,0.0575,0.3,0.1775,0.43,0.055,0.1425,0.5,0.175,0.065,0.51,0.0625,0.48,0.045,0.0475,0.065,0.0425,0.11,0.2575,0.7425,0.275,0.2225,0.3,0.09,0.4425,0.31,0.295,0.575,0.305,0.545,0.315,0.07,0.3025,0.12,0.06,0.2775,0.4625
15.5,0.2671341463414634,0.21036739129872828,0.2671341463414634,0.9925,0.0925,0.315,0.26,0.9925,0.1,0.185,0.1175,0.26,0.0575,0.3025,0.1775,0.435,0.0525,0.14,0.5,0.175,0.065,0.515,0.065,0.4775,0.045,0.0475,0.0675,0.0425,0.1125,0.26,0.7475,0.28,0.225,0.3025,0.0925,0.4475,0.3075,0.3025,0.5775,0.3075,0.5525,0.315,0.0725,0.3025,0.12,0.06,0.28,0.4675
15.6,0.26621951219512197,0.21000299210355308,0.26621951219512197,0.9875,0.09,0.3125,0.2575,0.9875,0.0975,0.185,0.1175,0.26,0.0575,0.3025,0.175,0.44,0.0525,0.14,0.4975,0.175,0.065,0.515,0.065,0.4725,0.045,0.045,0.07,0.0425,0.11,0.2575,0.75,0.275,0.225,0.3,0.09,0.4475,0.305,0.3025,0.5775,0.3075,0.5525,0.3125,0.0725,0.3,0.12,0.0625,0.275,0.465
15.7,0.2628658536585366,0.20813893766091132,0.2628658536585366,0.9725,0.0875,0.3075,0.25,0.9725,0.095,0.18,0.1125,0.2525,0.0575,0.3,0.175,0.4375,0.0525,0.135,0.485,0.175,0.0625,0.5175,0.0625,0.46,0.045,0.0425,0.0725,0.045,0.1075,0.25,0.745,0.28,0.2175,0.2925,0.0875,0.4475,0.3,0.3,0.58,0.3025,0.5475,0.3075,0.065,0.295,0.1225,0.0625,0.27,0.46
15.8,0.2645121951219511,0.20932179940211088,0.2645121951219511,0.98,0.09,0.3075,0.2475,0.98,0.0975,0.1825,0.11,0.26,0.0575,0.305,0.1775,0.4375,0.0525,0.1325,0.4825,0.1725,0.0625,0.52,0.0625,0.46,0.0475,0.04,0.0775,0.0475,0.105,0.2475,0.75,0.285,0.215,0.29,0.09,0.455,0.3,0.305,0.585,0.3075,0.555,0.3075,0.0675,0.295,0.1275,0.065,0.27,0.4575
15.9,0.26689024390243904,0.21130170062095188,0.26689024390243904,0.99,0.09,0.3125,0.25,0.99,0.1,0.1825,0.115,0.26,0.0575,0.305,0.1775,0.44,0.0525,0.135,0.4925,0.1775,0.0625,0.5225,0.0625,0.465,0.0475,0.04,0.0775,0.0475,0.105,0.25,0.76,0.2825,0.215,0.295,0.09,0.4575,0.3075,0.3075,0.585,0.3075,0.5575,0.3125,0.0675,0.3,0.13,0.065,0.275,0.4625
16.0,0.26573170731707324,0.21083186277339513,0.26573170731707324,0.9875,0.0875,0.3125,0.2425,0.9875,0.0975,0.1825,0.1125,0.26,0.0575,0.3025,0.175,0.44,0.0525,0.1325,0.4925,0.18,0.065,0.52,0.0625,0.46,0.0475,0.04,0.0775,0.0475,0.105,0.2425,0.76,0.285,0.2075,0.2975,0.0875,0.455,0.3075,0.3025,0.5825,0.305,0.555,0.3125,0.0675,0.3,0.13,0.065,0.2725,0.4625
16.1,0.2682926829268293,0.2123636140693758,0.2682926829268293,0.9975,0.095,0.3175,0.245,0.9975,0.095,0.1825,0.115,0.26,0.0575,0.3025,0.1775,0.445,0.055,0.1375,0.5025,0.1825,0.065,0.5175,0.0625,0.47,0.05,0.04,0.0775,0.0475,0.1075,0.245,0.7625,0.2825,0.21,0.3075,0.095,0.4625,0.305,0.3025,0.58,0.3075,0.5575,0.3175,0.07,0.31,0.13,0.0625,0.2725,0.4725
16.2,0.2625,0.20839543789772694,0.2625,0.98,0.095,0.3075,0.24,0.98,0.095,0.175,0.115,0.255,0.0575,0.29,0.1725,0.435,0.055,0.135,0.4925,0.1825,0.0625,0.5125,0.06,0.46,0.0475,0.04,0.075,0.045,0.1025,0.24,0.7525,0.28,0.205,0.3,0.1,0.455,0.295,0.3,0.565,0.295,0.54,0.3075,0.0675,0.3025,0.125,0.06,0.265,0.4625
16.3,0.2615243902439025,0.20757005726599553,0.2615243902439025,0.9775,0.095,0.3025,0.235,0.9775,0.095,0.175,0.115,0.2525,0.0575,0.2975,0.175,0.435,0.0575,0.1375,0.4875,0.175,0.0625,0.505,0.06,0.4525,0.0475,0.04,0.075,0.0475,0.1025,0.235,0.75,0.2775,0.1975,0.295,0.1025,0.4575,0.295,0.295,0.565,0.3025,0.545,0.3025,0.0675,0.3,0.125,0.06,0.26,0.46
16.4,0.2642682926829269,0.20874789607705577,0.2642682926829269,0.9925,0.1025,0.31,0.2325,0.9925,0.105,0.1725,0.1225,0.26,0.0575,0.3025,0.1775,0.43,0.0625,0.145,0.5,0.1775,0.06,0.5025,0.06,0.4625,0.0475,0.0425,0.075,0.0475,0.1025,0.2325,0.7525,0.2725,0.195,0.3,0.115,0.4525,0.2975,0.2925,0.56,0.3075,0.55,0.31,0.0725,0.305,0.12,0.06,0.2675,0.4675
16.5,0.26237804878048776,0.2076501449286171,0.26237804878048776,0.99,0.1,0.3075,0.2325,0.99,0.1075,0.1725,0.12,0.2575,0.0575,0.3025,0.1775,0.4275,0.0625,0.145,0.495,0.17,0.06,0.4925,0.055,0.4575,0.05,0.0425,0.0725,0.045,0.1,0.2325,0.7475,0.27,0.195,0.3,0.115,0.4525,0.2975,0.29,0.555,0.3075,0.545,0.3075,0.07,0.305,0.1175,0.06,0.265,0.465
16.6,0.26274390243902435,0.20770875840098385,0.26274390243902435,0.99,0.1,0.3075,0.23,0.99,0.105,0.1725,0.1225,0.2575,0.0575,0.3,0.18,0.425,0.0625,0.1475,0.495,0.1675,0.06,0.4925,0.0525,0.4575,0.05,0.0425,0.08,0.045,0.1,0.23,0.75,0.275,0.19,0.3025,0.115,0.455,0.3025,0.29,0.5525,0.305,0.5475,0.3075,0.0725,0.3075,0.12,0.0575,0.265,0.465
16.7,0.2654878048780488,0.21022506777159491,0.2654878048780488,1.0,0.1025,0.3125,0.23,1.0,0.1075,0.1725,0.125,0.2575,0.06,0.3025,0.1775,0.4275,0.065,0.15,0.505,0.1725,0.06,0.4975,0.0525,0.465,0.0475,0.0425,0.0825,0.04,0.1025,0.23,0.76,0.28,0.19,0.31,0.12,0.46,0.3075,0.2925,0.5575,0.3075,0.55,0.3125,0.0725,0.3125,0.115,0.0575,0.2675,0.47
16.8,0.2648780487804878,0.210134213223179,0.2648780487804878,0.9975,0.1025,0.32,0.2325,0.9975,0.1075,0.165,0.1225,0.25,0.06,0.2975,0.1725,0.425,0.065,0.15,0.5075,0.1725,0.06,0.5025,0.055,0.465,0.045,0.0425,0.08,0.04,0.1025,0.2325,0.7575,0.285,0.195,0.31,0.1225,0.4575,0.305,0.29,0.5575,0.3025,0.5425,0.32,0.07,0.3175,0.115,0.055,0.265,0.475
16.9,0.2647560975609755,0.21034075495378224,0.2647560975609755,0.9975,0.1025,0.315,0.235,0.9975,0.1025,0.17,0.1175,0.2525,0.0575,0.3025,0.1725,0.425,0.0625,0.1425,0.4975,0.1675,0.06,0.5075,0.055,0.465,0.045,0.0425,0.0825,0.04,0.105,0.235,0.7575,0.2825,0.1975,0.3075,0.125,0.455,0.3025,0.2925,0.565,0.3075,0.5475,0.315,0.07,0.315,0.1175,0.055,0.27,0.4675
17.0,0.2655487804878049,0.21052599065772193,0.2655487804878049,0.9925,0.1025,0.3125,0.2425,0.9925,0.1025,0.1725,0.115,0.255,0.0625,0.3075,0.165,0.4275,0.0625,0.14,0.4975,0.17,0.0575,0.505,0.0575,0.4675,0.04,0.0425,0.0825,0.0425,0.105,0.2425,0.765,0.28,0.2025,0.3075,0.1225,0.4575,0.31,0.295,0.565,0.3125,0.5525,0.31,0.0725,0.31,0.1225,0.055,0.2675,0.4675
17.1,0.2646341463414634,0.2101694735553077,0.2646341463414634,0.9925,0.1025,0.315,0.2425,0.9925,0.1025,0.1725,0.1075,0.2525,0.0625,0.3075,0.1675,0.4325,0.0525,0.1325,0.4875,0.17,0.0575,0.505,0.0625,0.465,0.0425,0.0425,0.0825,0.0425,0.105,0.2425,0.755,0.2825,0.2025,0.3,0.12,0.4625,0.3075,0.295,0.565,0.315,0.56,0.305,0.075,0.3025,0.125,0.055,0.27,0.465
17.2,0.26756097560975606,0.2120835142430508,0.26756097560975606,1.0,0.1025,0.32,0.2475,1.0,0.1025,0.1775,0.105,0.255,0.0625,0.3125,0.17,0.4375,0.05,0.13,0.49,0.1725,0.0575,0.51,0.0625,0.47,0.0425,0.045,0.085,0.045,0.1075,0.2475,0.7575,0.2825,0.205,0.305,0.12,0.4675,0.31,0.3,0.57,0.32,0.57,0.3125,0.0725,0.31,0.1275,0.0575,0.2725,0.4725
17.3,0.26890243902439026,0.21194299220608986,0.26890243902439026,1.0,0.1025,0.3225,0.2525,1.0,0.1025,0.1775,0.1025,0.2575,0.065,0.3125,0.17,0.435,0.05,0.13,0.4875,0.1725,0.0575,0.5125,0.0625,0.4725,0.045,0.0475,0.0825,0.0525,0.1075,0.2525,0.7625,0.2825,0.2075,0.305,0.12,0.465,0.315,0.305,0.575,0.3225,0.57,0.3125,0.075,0.31,0.14,0.06,0.27,0.4725
17.4,0.2659756097560975,0.21043355220335197,0.2659756097560975,0.99,0.095,0.3175,0.25,0.99,0.095,0.1775,0.1,0.25,0.0675,0.31,0.1675,0.43,0.0475,0.1225,0.485,0.17,0.0575,0.5125,0.0625,0.46,0.045,0.045,0.085,0.0525,0.105,0.2525,0.7575,0.285,0.2075,0.305,0.1075,0.4625,0.3075,0.3075,0.57,0.3175,0.565,0.3075,0.07,0.3075,0.1425,0.0625,0.265,0.4675
17.5,0.2658536585365853,0.2104855085650397,0.2658536585365853,0.995,0.095,0.315,0.25,0.995,0.095,0.175,0.1025,0.25,0.0675,0.3075,0.1675,0.43,0.0475,0.1225,0.4875,0.17,0.06,0.5075,0.0625,0.4575,0.045,0.045,0.085,0.0525,0.105,0.255,0.755,0.28,0.2075,0.305,0.1075,0.465,0.3075,0.3075,0.5675,0.315,0.565,0.3075,0.07,0.3075,0.1425,0.0625,0.265,0.47
17.6,0.2654878048780488,0.21043524836328636,0.2654878048780488,0.9925,0.0875,0.3125,0.245,0.9925,0.0875,0.1775,0.1,0.245,0.0675,0.305,0.165,0.4275,0.045,0.1175,0.4825,0.1725,0.06,0.51,0.0675,0.4625,0.045,0.045,0.0825,0.0525,0.105,0.2575,0.7575,0.2825,0.21,0.305,0.1075,0.4625,0.3125,0.31,0.565,0.31,0.56,0.31,0.07,0.3075,0.1425,0.0625,0.265,0.4725
17.7,0.26457317073170733,0.21005944457652964,0.26457317073170733,0.9925,0.085,0.315,0.2475,0.9925,0.085,0.175,0.0975,0.2475,0.065,0.2975,0.165,0.425,0.0425,0.115,0.485,0.175,0.065,0.51,0.0675,0.46,0.0475,0.04,0.085,0.0525,0.1025,0.2625,0.76,0.2775,0.215,0.3075,0.105,0.4575,0.315,0.3125,0.5575,0.3025,0.555,0.31,0.0725,0.3075,0.1425,0.06,0.2625,0.4675
17.8,0.26195121951219513,0.20933730526726854,0.26195121951219513,0.9925,0.0825,0.3175,0.24,0.9925,0.0825,0.17,0.0975,0.24,0.065,0.2925,0.1625,0.425,0.0425,0.115,0.475,0.1725,0.065,0.5,0.065,0.4525,0.0475,0.04,0.0825,0.0525,0.0975,0.2575,0.76,0.27,0.21,0.2975,0.1075,0.46,0.3175,0.305,0.55,0.2975,0.55,0.31,0.0725,0.3025,0.1425,0.06,0.2625,0.4725
17.9,0.2626219512195122,0.21022124757687582,0.2626219512195122,0.9975,0.085,0.32,0.24,0.9975,0.085,0.1675,0.1,0.24,0.065,0.285,0.1625,0.4275,0.0425,0.1175,0.485,0.1725,0.065,0.4975,0.0625,0.45,0.0475,0.04,0.085,0.0475,0.0975,0.255,0.76,0.2725,0.21,0.3075,0.1075,0.4625,0.315,0.3025,0.5475,0.29,0.545,0.32,0.0725,0.3125,0.1425,0.055,0.2675,0.4825
18.0,0.2646341463414634,0.21072867262945902,0.2646341463414634,1.0,0.09,0.3275,0.245,1.0,0.09,0.1675,0.1025,0.245,0.0675,0.2875,0.1625,0.4275,0.0425,0.1175,0.49,0.175,0.0675,0.4975,0.0575,0.4525,0.0475,0.04,0.085,0.0525,0.1,0.255,0.7575,0.265,0.21,0.315,0.1125,0.465,0.315,0.305,0.55,0.2925,0.5475,0.3275,0.07,0.32,0.1475,0.055,0.27,0.495
18.1,0.2646951219512195,0.21071249277238166,0.2646951219512195,1.0,0.0925,0.3275,0.245,1.0,0.0925,0.1675,0.1,0.245,0.0675,0.29,0.1625,0.4275,0.0425,0.115,0.49,0.1775,0.0675,0.495,0.0575,0.45,0.0475,0.04,0.085,0.055,0.1,0.2525,0.7575,0.265,0.2075,0.315,0.1125,0.465,0.315,0.3025,0.5525,0.295,0.55,0.3275,0.0675,0.32,0.15,0.0575,0.27,0.495
18.2,0.26353658536585367,0.20985329923090645,0.26353658536585367,0.995,0.095,0.325,0.2425,0.995,0.095,0.1675,0.1025,0.2425,0.0675,0.2825,0.1625,0.4225,0.0425,0.1175,0.4975,0.175,0.0675,0.4925,0.0575,0.4525,0.0475,0.0425,0.08,0.0525,0.095,0.26,0.7575,0.2625,0.215,0.3125,0.1125,0.46,0.3175,0.305,0.545,0.285,0.54,0.325,0.0675,0.3175,0.145,0.055,0.2675,0.4975
18.3,0.26329268292682934,0.208747308310666,0.26329268292682934,0.995,0.0975,0.3275,0.25,0.995,0.0975,0.175,0.105,0.25,0.065,0.2725,0.1625,0.42,0.0425,0.12,0.5025,0.175,0.07,0.4875,0.0575,0.4575,0.0475,0.04,0.0775,0.0525,0.1,0.2625,0.7475,0.26,0.22,0.315,0.1125,0.4575,0.315,0.305,0.5375,0.2775,0.535,0.3275,0.0675,0.3175,0.1425,0.055,0.2675,0.5
18.4,0.26536585365853665,0.21052240551606682,0.26536585365853665,1.0,0.1,0.33,0.2525,1.0,0.1,0.1775,0.105,0.2525,0.0625,0.2775,0.1625,0.425,0.0425,0.12,0.5075,0.1775,0.07,0.49,0.06,0.4625,0.0475,0.0425,0.0725,0.0525,0.1,0.265,0.7525,0.26,0.22,0.3175,0.115,0.4625,0.3225,0.305,0.5475,0.2825,0.535,0.33,0.0675,0.3225,0.1475,0.05,0.265,0.505
18.5,0.2686585365853659,0.21232460305219703,0.2686585365853659,1.0,0.0975,0.3325,0.255,1.0,0.1025,0.18,0.105,0.255,0.0625,0.2825,0.1625,0.43,0.04,0.12,0.5125,0.1875,0.0725,0.5,0.06,0.4725,0.0475,0.0425,0.075,0.055,0.0975,0.27,0.7625,0.2675,0.225,0.3225,0.115,0.465,0.33,0.31,0.555,0.2875,0.54,0.3325,0.0675,0.3275,0.1475,0.05,0.2675,0.51
18.6,0.2667073170731708,0.2117151496246945,0.2667073170731708,1.0,0.0975,0.3325,0.255,1.0,0.1025,0.18,0.105,0.255,0.0625,0.2825,0.1625,0.43,0.04,0.12,0.51,0.185,0.07,0.4925,0.055,0.465,0.0475,0.0425,0.07,0.055,0.0975,0.265,0.7575,0.2625,0.2225,0.32,0.1125,0.465,0.325,0.305,0.5525,0.285,0.535,0.3325,0.065,0.3275,0.1475,0.05,0.265,0.51
18.7,0.264329268292683,0.21010379577015165,0.264329268292683,0.995,0.0975,0.3275,0.2525,0.995,0.105,0.1775,0.105,0.2525,0.065,0.2825,0.1625,0.425,0.04,0.12,0.5075,0.1825,0.0625,0.485,0.055,0.46,0.0475,0.0425,0.07,0.0525,0.0975,0.2675,0.75,0.2575,0.225,0.3175,0.1075,0.4625,0.3225,0.3,0.545,0.2825,0.53,0.3275,0.0625,0.325,0.145,0.0475,0.265,0.505
18.8,0.26560975609756104,0.21086044720976357,0.26560975609756104,0.9975,0.0975,0.3275,0.2525,0.9975,0.105,0.18,0.105,0.2525,0.065,0.2875,0.1625,0.4275,0.04,0.1175,0.5075,0.1825,0.0625,0.4875,0.055,0.4625,0.0475,0.0425,0.0725,0.055,0.0975,0.27,0.75,0.26,0.2275,0.315,0.1075,0.4675,0.325,0.3025,0.55,0.2875,0.535,0.3275,0.0625,0.3225,0.1475,0.0475,0.265,0.5075
18.9,0.2633536585365854,0.20913483933386248,0.2633536585365854,0.99,0.095,0.3225,0.25,0.99,0.0975,0.185,0.1025,0.25,0.0675,0.285,0.16,0.425,0.04,0.1125,0.4975,0.1775,0.0625,0.485,0.055,0.4575,0.0475,0.0425,0.075,0.055,0.095,0.27,0.7425,0.2625,0.2275,0.31,0.1075,0.465,0.3225,0.305,0.5475,0.285,0.5325,0.32,0.06,0.315,0.15,0.045,0.2625,0.5025
19.0,0.2632317073170732,0.20829391457338495,0.2632317073170732,0.98,0.0925,0.3225,0.2475,0.98,0.1025,0.18,0.11,0.2475,0.065,0.2825,0.1625,0.4325,0.0425,0.12,0.505,0.1775,0.06,0.4825,0.055,0.4525,0.0475,0.0425,0.075,0.055,0.0925,0.2675,0.74,0.26,0.225,0.3125,0.1075,0.4725,0.3225,0.3025,0.5475,0.285,0.53,0.3225,0.0575,0.3175,0.15,0.045,0.255,0.5025
19.1,0.26475609756097557,0.21037191578398634,0.26475609756097557,0.9925,0.095,0.3225,0.245,0.9925,0.1025,0.1775,0.1175,0.245,0.0675,0.28,0.1675,0.44,0.0425,0.125,0.515,0.18,0.06,0.4875,0.055,0.455,0.0475,0.0425,0.0775,0.05,0.095,0.265,0.745,0.26,0.225,0.315,0.1125,0.48,0.32,0.2975,0.5525,0.28,0.53,0.3225,0.0575,0.3175,0.145,0.045,0.255,0.5075
19.2,0.2646341463414634,0.21054123124352522,0.2646341463414634,0.99,0.0925,0.3225,0.245,0.99,0.1,0.18,0.115,0.245,0.0675,0.2825,0.165,0.4425,0.0425,0.1225,0.5125,0.175,0.0625,0.4875,0.055,0.455,0.0475,0.04,0.0775,0.0525,0.0925,0.27,0.7475,0.26,0.23,0.315,0.1075,0.4825,0.3225,0.2975,0.555,0.2825,0.5275,0.32,0.0575,0.3175,0.145,0.045,0.2525,0.505
19.3,0.26682926829268283,0.2124027929676072,0.26682926829268283,1.0,0.095,0.325,0.245,1.0,0.0975,0.18,0.115,0.245,0.07,0.29,0.1625,0.455,0.0425,0.125,0.5125,0.1725,0.06,0.4875,0.0575,0.4575,0.045,0.04,0.08,0.055,0.095,0.27,0.745,0.265,0.23,0.3125,0.1125,0.495,0.325,0.2925,0.565,0.29,0.5375,0.32,0.0575,0.3175,0.1525,0.045,0.2525,0.51
19.4,0.2620731707317073,0.20946716842036134,0.2620731707317073,0.9875,0.09,0.3175,0.2475,0.9875,0.0925,0.185,0.115,0.2475,0.0675,0.2875,0.1625,0.4525,0.0375,0.12,0.5025,0.1675,0.0575,0.4775,0.0575,0.4475,0.045,0.035,0.0775,0.055,0.09,0.255,0.73,0.2625,0.2225,0.3075,0.11,0.4925,0.3175,0.2825,0.5575,0.29,0.5325,0.3125,0.0575,0.31,0.15,0.045,0.2475,0.495
19.5,0.2625609756097561,0.21022091153790737,0.2625609756097561,0.995,0.09,0.315,0.25,0.995,0.0925,0.1875,0.115,0.25,0.0675,0.285,0.165,0.455,0.04,0.12,0.5075,0.1675,0.0575,0.4725,0.0575,0.45,0.0425,0.0375,0.08,0.05,0.09,0.255,0.73,0.2625,0.225,0.3075,0.1075,0.4975,0.315,0.285,0.5525,0.285,0.535,0.3125,0.06,0.31,0.145,0.045,0.255,0.495
19.6,0.2648170731707318,0.2111708000213987,0.2648170731707318,1.0,0.0925,0.3175,0.255,1.0,0.0975,0.1925,0.1175,0.2575,0.07,0.285,0.17,0.4575,0.0425,0.125,0.515,0.17,0.06,0.47,0.0575,0.4525,0.0425,0.035,0.08,0.0525,0.0925,0.255,0.7325,0.26,0.2275,0.3075,0.1075,0.505,0.3175,0.2825,0.5575,0.2875,0.54,0.3125,0.06,0.31,0.1475,0.045,0.2575,0.5025
19.7,0.2679878048780488,0.2120811650830557,0.2679878048780488,1.0,0.095,0.3175,0.2575,1.0,0.0975,0.195,0.1225,0.26,0.0725,0.2925,0.1725,0.4675,0.045,0.13,0.5225,0.175,0.0625,0.47,0.0575,0.4575,0.0425,0.035,0.0825,0.0525,0.095,0.2575,0.73,0.26,0.23,0.315,0.1075,0.5125,0.3175,0.2825,0.565,0.295,0.55,0.315,0.06,0.315,0.1475,0.05,0.2575,0.5125
19.8,0.2668902439024391,0.2113911388004595,0.2668902439024391,1.0,0.0975,0.3175,0.255,1.0,0.0975,0.19,0.1225,0.2575,0.0725,0.2875,0.1725,0.465,0.045,0.13,0.525,0.18,0.065,0.4625,0.0575,0.4575,0.0425,0.035,0.0825,0.05,0.0975,0.2575,0.7275,0.2575,0.2275,0.3175,0.105,0.51,0.3175,0.2825,0.555,0.2925,0.545,0.3175,0.06,0.3175,0.1425,0.0475,0.255,0.5125
19.9,0.2671341463414634,0.21104889112189967,0.2671341463414634,1.0,0.0975,0.3175,0.25,1.0,0.0975,0.1975,0.1225,0.27,0.0725,0.29,0.1725,0.46,0.045,0.13,0.53,0.1775,0.065,0.46,0.055,0.46,0.0425,0.035,0.0825,0.0525,0.0975,0.255,0.725,0.26,0.2275,0.3175,0.105,0.51,0.3175,0.28,0.5475,0.295,0.5475,0.315,0.06,0.315,0.145,0.05,0.25,0.515
