"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
30.0,6.33928571429,5.96800034025,0,31,2.75,7.25,5.0,20,5,13,13,7,0,3,1,2,7,0,5,12,5,15,4,4,17,9,19,31,4,3,13,11,5,5,6,1,0,2,1,4,0,2,0,7,6,0,3,0,5,6,16,6,9,4,3,4,4,8,7,7,4,6,1
30.1,6.51785714286,6.1295276893,0,33,2.0,8.0,5.0,20,5,13,13,7,0,3,1,2,8,0,6,13,5,15,5,3,18,10,19,33,4,3,13,11,5,5,7,2,1,2,2,4,0,2,1,7,6,0,3,0,5,5,16,6,8,4,2,4,4,8,7,8,4,6,1
30.2,6.16071428571,5.79955905256,0,30,2.0,7.0,4.5,20,4,14,13,6,0,1,1,2,7,1,6,11,5,15,5,3,18,8,16,30,4,3,14,11,5,5,6,2,1,2,3,3,1,2,2,7,7,0,2,0,4,4,16,6,7,4,2,3,4,7,6,6,3,6,1
30.3,6.33928571429,5.89272185992,0,31,2.0,7.0,4.5,20,4,13,14,6,1,1,1,2,7,1,6,11,5,14,5,4,18,9,17,31,4,4,13,12,5,4,6,2,1,2,3,4,1,2,2,7,6,0,3,0,3,4,18,7,7,4,2,4,5,7,6,7,3,6,1
30.4,6.33928571429,5.74231407347,0,31,3.0,7.0,4.0,20,4,13,14,6,2,3,1,3,7,1,6,13,4,16,5,4,17,8,15,31,4,3,13,11,6,5,6,2,1,2,3,3,1,3,3,7,6,0,4,0,4,4,16,6,6,4,1,4,4,7,5,7,3,7,1
30.5,6.46428571429,5.93104509495,0,31,3.0,7.25,5.5,21,5,13,14,6,0,2,1,3,6,2,7,13,4,15,6,3,17,9,17,31,4,3,13,12,6,6,6,2,1,2,3,3,1,2,3,8,6,0,3,1,4,6,17,6,7,3,0,3,4,7,7,8,3,6,1
30.6,6.28571428571,5.70624434193,0,29,3.0,7.25,5.0,22,5,13,15,6,0,2,2,3,7,1,6,12,4,16,6,3,16,9,15,29,5,3,13,10,6,6,5,2,1,2,3,3,1,2,3,8,6,0,3,0,3,5,15,6,7,3,0,3,4,7,6,8,4,6,1
30.7,6.28571428571,6.02884224172,0,32,2.0,8.0,4.5,22,5,11,13,6,1,3,2,3,6,1,7,14,4,16,4,3,18,9,17,32,3,2,11,9,8,6,5,2,1,1,2,3,0,2,2,7,5,0,3,1,3,6,15,6,8,3,0,3,4,6,7,10,4,6,1
30.8,5.96428571429,5.59644110674,0,30,2.0,7.25,5.0,21,5,10,11,6,1,2,2,3,5,0,6,13,5,15,4,3,15,9,16,30,3,2,10,9,7,6,5,2,1,1,2,3,0,2,2,6,5,0,3,0,3,6,15,7,9,3,0,3,5,5,7,8,4,6,2
30.9,6.32142857143,6.0240800805,0,33,2.0,8.25,5.0,21,5,13,12,6,2,3,2,3,5,0,6,15,6,17,4,3,15,11,16,33,2,2,10,9,7,5,5,2,1,1,2,3,0,2,1,6,5,0,5,0,5,6,15,6,9,3,0,2,5,5,7,8,4,10,3
31.0,5.98214285714,5.72117330445,0,31,2.0,7.25,5.0,21,5,10,12,6,1,2,2,4,5,0,6,14,5,14,4,3,15,10,17,31,2,2,10,9,7,5,5,2,1,1,2,3,0,2,1,6,5,0,4,0,4,5,14,6,9,3,0,2,5,5,7,8,4,7,2
31.1,6.14285714286,5.98041019684,0,33,2.0,8.0,5.0,22,5,10,12,6,1,2,2,4,5,0,6,15,5,14,5,3,15,11,17,33,2,1,10,9,8,6,5,2,1,1,2,3,0,2,1,7,5,0,5,0,4,4,14,6,8,3,0,2,6,5,6,9,4,8,2
31.2,6.0,6.0385665281,0,33,2.0,8.25,4.5,20,6,11,11,7,1,3,2,4,6,0,7,17,6,14,1,3,12,11,17,33,2,1,11,9,5,6,3,2,0,1,0,4,0,2,1,7,5,0,4,0,4,4,15,6,9,2,0,1,5,5,6,10,4,8,2
31.3,5.91071428571,5.85319444441,0,31,2.0,8.25,4.5,19,6,11,11,7,0,3,2,4,6,0,7,16,5,14,1,4,13,11,16,31,2,1,11,9,4,6,3,2,0,1,0,5,0,2,1,7,5,0,4,0,4,5,16,6,9,2,0,0,4,5,6,10,4,8,2
31.4,5.85714285714,5.90528991495,0,33,1.75,7.25,5.0,18,6,8,9,5,0,3,2,4,7,1,7,16,5,12,1,5,14,12,16,33,2,1,11,10,4,6,2,2,0,1,1,5,0,2,1,7,5,0,3,0,6,4,16,8,7,2,0,0,4,6,6,10,4,7,1
31.5,6.05357142857,5.81690775381,0,31,2.0,8.0,5.0,18,6,8,9,5,0,3,2,4,6,1,7,16,5,12,1,5,13,11,16,31,2,2,13,12,4,6,2,2,0,1,1,4,1,3,4,7,5,0,3,0,5,6,19,10,8,2,0,0,4,5,6,10,4,7,2
31.6,5.96428571429,5.59963100096,0,30,2.0,7.25,5.0,18,6,8,10,5,0,3,2,4,6,1,7,16,5,12,2,5,13,10,16,30,2,1,13,11,5,7,3,2,0,1,1,5,1,3,4,7,5,0,3,0,5,4,17,9,6,3,1,0,4,5,6,10,4,6,1
31.7,6.41071428571,6.01716825222,0,33,2.0,7.25,5.0,18,6,8,11,5,1,4,2,4,6,2,7,17,6,12,5,6,14,11,17,33,1,1,13,13,5,7,2,2,0,0,1,4,2,3,5,7,3,0,3,1,6,4,19,11,6,3,1,1,6,6,6,11,4,6,1
31.8,6.23214285714,5.88882437767,0,32,2.0,7.25,5.0,17,5,8,10,4,1,3,2,4,6,2,7,16,6,12,5,5,13,11,16,32,1,1,14,14,5,7,1,2,0,0,1,2,1,3,5,7,4,0,3,2,7,6,19,10,7,3,1,0,5,5,6,10,4,7,1
31.9,5.92857142857,5.36808406516,0,30,2.0,7.25,5.0,15,5,8,11,3,1,3,2,4,7,2,6,15,6,12,5,6,13,10,15,30,2,1,12,12,6,7,1,2,0,0,1,2,0,3,3,6,3,0,3,2,7,4,16,9,6,4,1,3,4,6,6,9,5,6,1
32.0,5.92857142857,5.41445533093,0,29,2.0,7.0,5.0,17,7,7,11,3,1,3,2,4,6,1,6,15,6,13,6,6,13,9,15,29,2,1,12,12,7,7,1,2,0,0,0,1,0,3,3,6,3,0,3,2,7,4,16,9,6,5,1,4,4,5,6,9,6,5,0
32.1,5.91071428571,5.44543316431,0,30,2.0,8.0,5.0,16,7,8,10,4,1,3,2,4,6,1,6,15,6,13,6,5,13,9,15,30,2,1,12,12,6,8,1,2,0,0,0,2,0,3,4,6,3,0,3,2,7,4,16,9,6,4,0,4,4,5,6,9,5,5,0
32.2,5.78571428571,5.28040273665,0,29,2.0,7.25,5.0,17,8,7,10,3,1,4,2,4,6,1,6,15,6,12,5,5,12,9,15,29,2,1,11,11,6,9,1,2,0,0,0,2,0,2,4,6,3,0,3,2,5,4,15,7,7,4,0,4,4,5,7,9,5,5,1
32.3,5.91071428571,5.55259522886,0,30,2.0,7.25,5.0,17,7,6,10,3,1,4,2,4,6,1,6,16,6,12,6,5,12,9,16,30,2,1,11,13,6,8,1,2,0,0,0,2,0,2,4,6,3,0,3,1,5,4,17,9,7,4,0,4,4,5,7,10,5,5,1
32.4,6.05357142857,5.36995491753,0,29,2.0,8.25,5.0,15,6,10,10,5,1,3,2,3,5,1,6,15,8,16,6,5,12,9,15,29,2,1,11,12,6,9,1,2,0,0,0,2,0,3,5,6,3,0,3,1,4,5,16,7,7,6,1,4,5,7,7,9,5,6,1
32.5,6.03571428571,5.45096415362,0,30,2.0,8.0,5.0,16,6,8,9,4,1,4,2,4,5,1,6,16,5,13,5,5,12,10,16,30,2,1,10,12,5,11,1,2,0,0,0,2,0,3,5,7,4,0,3,2,5,5,16,7,8,6,1,4,4,7,7,10,5,5,0
32.6,6.125,5.69793979059,0,32,2.0,8.25,5.0,15,5,8,9,4,1,3,2,4,7,0,6,16,5,13,4,4,12,10,18,32,2,1,11,12,5,10,1,2,0,0,0,2,0,4,6,6,4,0,3,2,6,6,16,8,9,5,1,4,4,6,7,11,5,6,0
32.7,6.125,5.28158018833,0,29,2.0,8.0,5.0,16,5,8,10,4,1,3,2,4,6,0,6,15,5,13,4,5,12,9,16,29,2,1,10,11,8,12,1,3,1,0,0,2,0,5,6,6,4,0,4,2,5,5,15,7,8,6,1,7,4,7,6,10,5,6,0
32.8,5.875,5.50669235697,0,32,2.0,7.25,5.0,15,5,9,9,4,1,4,2,4,6,0,7,17,4,12,3,3,11,11,16,32,1,1,8,10,6,10,1,2,0,0,0,2,0,4,6,4,4,0,5,2,6,5,14,7,7,5,1,5,4,6,6,10,5,7,0
32.9,6.19642857143,5.72095035455,0,34,2.75,8.0,5.0,15,6,8,8,4,1,4,2,4,7,0,6,16,5,13,4,4,13,12,18,34,1,1,9,10,6,10,3,2,1,0,1,3,0,4,6,4,5,0,5,2,5,5,14,7,8,6,0,5,4,7,7,11,5,6,0
33.0,6.0,5.49675228788,0,32,2.75,8.0,5.0,15,6,9,8,5,1,4,2,4,5,0,6,17,4,12,4,4,11,11,16,32,1,1,9,11,6,10,3,2,1,0,1,4,0,4,6,4,4,0,5,2,5,5,15,8,6,6,0,5,3,7,5,11,4,6,0
33.1,6.14285714286,5.83226423634,0,34,2.75,7.25,5.0,15,6,9,8,5,1,4,2,4,5,0,7,17,4,12,4,4,13,13,17,34,0,1,10,12,6,10,3,2,1,0,1,4,0,4,7,4,4,0,5,2,5,5,15,7,6,6,0,4,3,7,5,11,3,7,0
33.2,6.07142857143,5.77821383319,0,33,2.0,8.0,5.0,15,6,9,8,5,1,4,2,5,6,0,6,17,4,12,4,4,13,11,18,33,0,1,10,12,6,11,3,2,1,0,1,4,0,4,8,4,4,0,5,2,5,5,15,7,6,4,0,2,3,6,6,11,3,6,0
33.3,5.83928571429,5.65930581847,0,31,2.0,7.25,5.0,16,6,10,8,5,1,4,2,4,6,0,6,16,4,13,3,4,13,11,15,31,0,1,11,13,5,11,1,2,0,0,0,3,0,5,7,5,5,0,5,1,4,4,15,7,6,3,0,2,3,6,5,10,3,6,0
33.4,5.60714285714,5.48269541189,0,30,2.0,7.25,4.5,14,5,9,8,4,1,3,2,4,6,0,6,16,3,12,3,4,12,11,14,30,0,1,12,14,5,10,1,2,0,0,0,3,0,5,7,5,5,0,5,1,4,4,15,7,6,3,0,2,2,5,5,9,3,6,0
33.5,5.64285714286,5.60748406605,0,32,2.0,8.0,4.0,14,5,9,8,4,1,3,2,4,6,0,6,17,3,12,4,4,13,11,16,32,1,1,11,12,4,10,1,2,1,0,1,3,0,5,8,5,5,0,4,2,4,4,13,6,5,2,0,1,2,5,6,9,3,6,0
33.6,5.375,5.44964776057,0,31,1.75,7.0,4.0,14,4,9,7,5,1,2,1,3,5,0,7,16,3,12,3,4,14,12,12,31,0,1,10,12,4,10,1,2,1,0,0,4,0,4,6,6,4,0,4,2,5,4,13,6,5,2,0,1,2,5,5,8,3,6,0
33.7,5.5,5.60611910581,0,32,1.75,7.0,4.0,14,4,9,7,5,1,2,1,4,5,0,7,17,3,12,3,4,14,11,14,32,0,1,10,12,4,10,1,2,1,0,0,4,0,4,6,6,4,0,4,2,5,4,13,6,5,2,0,1,3,5,5,10,3,6,0
33.8,5.17857142857,5.24781295554,0,31,1.75,6.0,4.0,13,5,9,6,5,2,4,1,3,5,0,5,13,5,12,3,4,12,12,13,31,0,1,10,11,3,10,1,2,0,0,0,4,0,4,6,6,3,0,3,1,4,4,12,5,5,2,0,1,3,5,5,8,3,5,0
33.9,5.03571428571,5.02481089095,0,28,1.0,6.0,4.0,13,5,8,6,5,1,3,1,3,5,0,5,13,3,10,3,4,12,11,12,28,0,1,10,12,2,10,1,2,0,0,0,4,0,3,6,6,4,0,3,1,4,5,14,5,6,2,0,0,4,5,6,8,2,5,0
34.0,5.30357142857,5.08822043989,0,29,1.0,7.0,4.0,14,5,8,6,6,1,3,1,3,5,1,5,13,3,9,3,4,12,11,13,29,0,1,12,12,3,10,1,2,0,0,1,3,1,4,9,6,5,0,3,1,4,5,13,5,7,3,2,1,3,5,7,7,1,5,0
34.1,5.48214285714,5.4280721105,0,31,2.0,7.0,4.0,15,5,8,7,6,1,3,1,3,5,1,5,14,3,10,3,4,12,12,13,31,1,1,14,13,3,11,2,2,0,0,1,3,1,3,8,7,4,0,3,1,4,4,14,5,6,3,2,2,3,5,6,7,1,5,0
34.2,5.53571428571,5.35845222094,0,31,2.0,7.0,4.0,15,5,8,7,6,1,3,1,3,6,1,6,14,3,10,4,4,13,12,14,31,0,1,12,12,3,11,3,2,0,0,2,3,1,3,7,6,5,0,4,1,5,4,13,5,6,3,2,1,3,5,7,7,1,5,0
34.3,5.53571428571,5.38172929495,0,31,2.0,7.0,4.0,15,4,9,7,6,1,2,1,3,5,1,7,15,4,9,3,4,12,13,13,31,0,0,13,12,3,10,2,2,0,1,2,3,2,3,8,6,5,0,4,1,5,4,13,5,6,3,2,1,3,6,7,6,1,6,0
34.4,5.58928571429,5.2839946527,0,30,2.0,7.25,4.0,15,4,9,8,6,1,2,2,3,5,1,6,14,3,10,4,4,10,11,14,30,0,2,13,14,3,9,1,2,0,1,2,3,2,3,8,5,5,0,4,2,6,4,15,6,6,3,2,1,3,5,7,7,1,6,0
34.5,5.30357142857,5.06711964834,0,29,2.0,7.0,4.0,15,5,7,8,5,1,2,2,3,6,1,6,14,3,8,3,3,9,11,13,29,0,2,13,13,4,8,1,2,0,1,2,3,2,2,7,7,4,0,4,1,5,4,14,5,6,2,2,2,3,5,7,5,1,6,0
34.6,5.41071428571,4.95975512686,0,29,2.0,7.0,4.5,14,4,7,8,5,1,2,2,3,6,1,6,14,3,8,3,2,8,11,13,29,0,2,13,13,5,8,2,1,0,2,3,3,2,2,6,6,6,1,4,1,5,5,14,5,7,2,2,3,3,6,7,6,2,6,0
34.7,5.80357142857,5.08646538394,0,30,2.0,8.0,4.5,15,4,8,9,5,2,2,2,3,7,2,7,15,5,8,3,2,8,11,14,30,1,2,14,12,5,9,2,2,0,2,3,3,3,2,8,6,7,1,4,1,5,4,14,5,7,3,2,4,4,6,8,6,2,6,0
34.8,5.69642857143,4.90233050577,0,29,2.0,8.0,4.0,15,4,8,9,4,2,2,2,3,8,2,5,14,5,8,3,3,8,12,12,29,1,2,13,12,5,9,3,1,0,3,3,3,2,2,6,7,7,1,4,1,5,4,14,5,6,2,2,4,4,8,7,5,2,7,1
34.9,5.92857142857,5.17154695997,0,31,2.0,8.0,5.0,14,3,9,9,5,2,2,2,3,8,2,5,13,6,10,5,4,10,12,14,31,0,2,13,13,5,9,3,2,0,4,3,3,2,4,6,7,7,0,4,1,5,4,15,5,6,2,2,3,5,7,8,5,2,6,0
35.0,5.92857142857,5.37473302612,0,31,2.0,8.25,5.0,13,2,10,10,5,2,2,2,3,9,2,5,14,5,10,5,3,10,11,15,31,0,2,14,14,5,8,3,1,0,3,2,3,1,3,5,7,7,0,5,1,5,5,16,6,7,2,2,3,4,7,9,5,2,6,0
35.1,5.78571428571,5.22259611727,0,31,3.0,7.25,5.0,15,3,8,8,5,2,3,2,3,8,2,5,14,5,8,6,3,11,12,15,31,1,3,13,13,5,9,3,1,0,3,3,3,1,2,5,7,6,0,4,1,5,3,14,6,5,2,2,3,4,7,7,5,3,6,0
35.2,5.76785714286,5.13736686108,0,31,2.0,7.25,5.0,13,3,8,8,6,2,3,2,4,8,2,5,13,6,8,6,3,12,11,15,31,2,2,13,13,5,9,3,1,0,3,3,3,1,2,5,7,6,0,4,1,5,3,14,6,5,2,2,3,4,7,7,5,2,6,0
35.3,5.60714285714,5.11886766018,0,32,2.0,7.0,4.5,11,2,8,7,6,2,2,1,3,7,2,6,14,5,8,6,4,12,12,15,32,1,2,12,11,4,9,3,2,0,3,3,3,1,3,5,5,6,0,4,1,5,3,12,5,6,2,3,3,4,7,7,5,2,7,0
35.4,5.51785714286,5.09898824498,0,31,2.0,7.0,5.0,11,2,8,8,5,2,2,1,3,7,1,6,14,6,7,7,3,11,12,15,31,2,2,13,11,4,9,2,1,0,2,2,2,1,2,5,6,5,0,4,1,5,3,12,4,6,2,3,5,5,7,7,5,2,7,0
35.5,5.64285714286,5.30979072573,0,32,2.0,7.0,5.0,12,3,8,7,6,2,3,1,3,6,1,5,14,6,9,6,2,11,13,16,32,3,2,14,11,4,9,1,1,0,1,2,1,1,3,5,6,5,0,5,1,5,3,12,4,6,2,3,6,5,7,7,5,2,8,0
35.6,5.91071428571,5.72050442866,0,35,2.0,7.0,5.0,13,3,7,7,6,2,3,1,2,5,1,5,13,5,9,7,3,13,12,20,35,3,2,14,11,6,9,2,1,0,1,2,2,1,3,5,6,5,0,6,1,4,3,12,4,6,3,3,7,5,7,8,7,2,8,0
35.7,5.58928571429,5.0418845177,0,29,2.0,7.0,4.5,14,3,7,10,5,2,2,1,1,6,1,4,11,5,9,6,2,10,11,14,29,4,3,16,13,7,8,2,1,0,2,2,2,2,2,6,5,6,0,4,1,4,2,13,4,6,2,3,7,6,6,6,5,2,8,0
35.8,5.57142857143,5.25376444241,0,31,2.0,7.0,4.5,12,4,7,8,6,2,3,1,1,6,1,4,11,5,9,5,2,11,11,17,31,4,2,17,13,6,8,2,1,0,1,2,2,2,3,7,5,5,0,4,1,4,2,11,4,6,2,2,7,5,6,7,5,2,7,0
35.9,5.17857142857,4.80738696048,0,29,2.0,6.0,4.0,13,4,7,9,6,3,3,1,1,6,1,4,11,5,10,6,2,10,10,16,29,3,3,12,10,5,7,2,1,0,1,2,2,2,3,5,4,5,0,4,1,4,1,10,3,5,2,2,6,5,5,6,5,1,6,0
36.0,5.51785714286,5.02490608096,0,30,2.0,7.0,5.0,13,4,8,9,7,2,3,1,2,7,1,5,12,6,10,5,2,10,10,17,30,4,3,15,10,5,7,2,2,0,1,2,3,2,3,6,5,6,0,4,1,4,1,10,2,6,2,2,6,5,5,7,5,1,7,1
36.1,4.98214285714,4.81623397416,0,29,2.0,6.0,4.0,13,4,7,9,6,2,3,1,2,7,1,4,11,6,10,5,2,10,11,16,29,3,3,12,8,4,6,2,1,0,1,2,2,2,3,5,4,5,1,4,0,3,1,8,1,5,2,2,5,5,4,6,4,0,6,0
36.2,5.46428571429,5.16500686528,0,32,2.0,7.0,4.0,14,5,8,10,6,2,5,1,2,7,1,4,12,6,9,6,4,12,11,17,32,3,3,12,8,4,6,2,2,0,2,2,3,2,4,5,4,5,1,4,0,3,1,9,2,7,2,3,5,6,4,7,4,0,7,0
36.3,5.42857142857,5.19909725288,0,32,2.0,7.0,4.0,13,3,8,11,6,2,5,2,2,8,1,4,12,6,10,7,3,12,11,17,32,2,4,12,8,4,5,2,2,0,2,2,2,2,4,5,4,5,1,4,0,3,1,9,2,7,2,3,4,6,4,7,4,0,7,0
36.4,5.75,5.38599374038,0,31,2.0,7.25,4.5,15,3,9,12,7,2,4,1,2,7,1,3,11,6,11,8,3,15,11,18,31,2,5,13,9,4,6,2,2,0,2,2,2,2,5,5,4,6,0,5,0,4,1,10,3,7,2,3,4,6,5,7,5,0,9,0
36.5,5.75,5.56535841485,0,33,2.0,7.25,4.0,13,3,9,11,8,2,4,1,2,7,1,3,10,6,11,6,5,16,12,19,33,2,3,13,9,3,6,2,4,0,2,2,2,2,7,5,4,6,0,5,0,4,1,10,3,7,1,3,3,6,6,7,4,0,8,0
36.6,5.78571428571,5.35094880009,0,31,2.0,8.0,4.0,13,4,9,11,9,2,4,1,2,7,1,4,12,6,11,6,5,16,12,17,31,2,3,13,9,4,7,2,4,0,2,2,2,2,8,5,4,6,0,5,0,4,0,10,4,6,1,3,3,7,5,6,4,0,8,0
36.7,5.89285714286,5.61464466319,0,33,2.0,8.0,4.5,13,2,11,13,7,2,3,2,2,9,1,4,13,7,11,6,5,15,14,16,33,2,3,12,8,4,7,2,4,0,2,2,2,2,6,5,3,6,0,5,0,4,0,11,4,7,1,3,3,8,5,5,5,0,10,0
36.8,6.03571428571,5.65358383719,0,33,2.0,8.0,5.0,13,2,11,13,7,2,3,1,2,8,1,5,12,7,11,6,5,16,14,16,33,2,3,13,10,4,7,3,4,0,2,2,2,2,6,5,3,7,0,7,0,5,0,12,6,6,1,3,3,8,5,6,4,0,9,0
36.9,5.75,5.35607132141,0,31,2.0,8.0,4.0,14,2,12,11,9,2,3,1,2,7,1,4,10,6,13,5,4,14,13,15,31,2,3,13,9,4,8,5,3,0,1,2,4,2,5,5,3,8,0,6,0,4,0,10,4,5,1,3,3,8,5,5,4,0,8,0
37.0,5.48214285714,5.27795642077,0,32,2.0,7.25,4.0,13,2,9,11,8,1,3,1,2,7,2,5,11,4,10,6,4,14,11,16,32,2,3,13,9,4,8,4,3,0,1,3,3,2,5,5,3,7,0,6,0,4,0,9,4,4,1,3,3,6,4,5,4,0,7,0
37.1,5.66071428571,5.34948857941,0,32,2.75,8.0,4.0,13,3,9,12,8,1,3,1,2,7,2,6,13,4,9,7,4,14,12,15,32,2,3,14,10,4,8,4,3,0,2,3,3,2,5,4,3,9,0,6,0,4,0,9,4,4,1,3,3,6,5,5,4,0,7,0
37.2,5.53571428571,5.38504637768,0,33,2.0,7.25,4.0,14,2,8,11,7,1,3,1,2,8,2,6,12,4,8,7,6,15,13,15,33,2,3,12,8,4,9,3,3,1,1,3,3,2,6,4,3,7,0,5,0,4,0,8,4,5,1,3,3,6,3,5,4,0,7,0
37.3,5.60714285714,5.31399288748,0,32,2.0,7.25,4.0,16,2,9,13,7,1,4,1,2,8,2,6,12,5,8,7,5,14,11,15,32,2,3,12,8,4,9,3,3,1,1,3,3,2,5,4,3,7,0,6,1,5,0,8,4,4,1,3,3,7,3,5,4,0,7,0
37.4,5.64285714286,5.19762504635,0,31,2.0,8.0,4.0,15,2,8,14,8,2,3,2,2,9,2,6,12,5,8,6,5,14,11,15,31,2,3,12,8,4,7,4,3,1,1,2,4,2,5,4,3,6,0,7,1,6,0,9,4,4,1,3,3,7,3,5,4,0,8,0
37.5,5.625,5.40688218847,0,33,2.0,7.0,4.0,14,2,8,14,7,1,4,2,2,9,3,6,13,5,6,7,5,15,12,15,33,2,3,12,8,4,7,4,3,0,1,2,4,2,5,4,3,6,0,6,2,5,0,9,4,4,1,3,3,7,2,5,4,0,7,0
37.6,5.39285714286,5.39072805654,0,33,2.0,7.0,4.0,14,2,7,13,7,1,3,2,2,9,2,7,13,5,5,5,4,15,12,16,33,2,3,10,6,4,7,4,3,0,1,2,4,2,5,3,2,6,0,7,2,4,0,7,2,4,1,3,4,6,3,6,4,0,8,0
37.7,5.16071428571,5.20568640223,0,32,2.0,6.25,4.0,14,2,7,13,7,1,3,2,3,9,1,6,13,6,5,5,3,13,13,14,32,2,3,8,6,5,7,4,2,0,1,1,4,1,4,1,2,6,0,6,2,4,0,7,2,4,1,3,3,6,4,5,5,1,7,0
37.8,5.01785714286,5.07265452989,0,31,2.0,6.0,4.0,15,2,6,13,5,1,4,2,2,8,1,6,12,6,5,5,2,13,12,14,31,4,3,10,6,4,7,3,2,0,1,1,3,2,3,2,3,6,0,4,1,3,0,7,2,4,1,3,4,5,4,5,5,1,6,1
37.9,5.25,5.65448620882,0,34,2.0,6.0,3.0,16,1,6,15,5,1,3,2,2,9,0,7,14,6,5,6,3,15,12,15,34,3,5,9,8,4,7,3,2,0,1,1,3,2,3,2,2,6,0,4,0,3,0,8,3,4,1,3,3,5,3,6,5,1,6,1
38.0,5.16071428571,5.46997253099,0,33,2.0,6.0,4.0,16,1,6,13,7,1,3,2,4,8,0,6,14,6,5,5,3,14,13,15,33,3,4,8,7,6,6,3,2,0,0,1,3,2,3,2,2,4,0,5,0,3,0,8,3,4,2,3,3,6,4,6,4,0,6,1
38.1,5.0,5.59336341441,0,34,2.0,6.0,3.0,14,1,6,14,5,1,3,2,3,8,0,6,14,6,5,5,3,14,14,15,34,3,4,8,7,4,6,3,2,0,0,1,3,2,3,2,2,4,0,5,0,3,0,7,2,5,0,3,2,5,3,6,4,0,7,1
38.2,5.30357142857,5.32822552497,0,33,2.0,6.0,3.5,13,1,6,13,5,1,3,3,3,8,1,6,13,7,6,6,3,14,13,15,33,3,4,10,9,3,6,5,2,1,1,3,3,2,3,3,2,4,0,5,0,4,1,9,3,5,0,3,2,5,3,6,5,1,7,1
38.3,5.23214285714,5.39176313407,0,34,2.0,6.0,4.0,12,1,6,12,5,1,3,3,3,8,1,6,13,7,6,6,4,15,13,15,34,3,4,10,8,2,5,5,2,1,1,3,4,2,3,2,3,4,0,5,0,4,0,8,3,5,0,3,2,5,3,6,5,1,6,1
38.4,5.01785714286,5.40994808342,0,33,2.0,6.0,3.0,14,1,4,14,3,1,3,3,3,9,1,6,13,6,4,6,3,14,13,15,33,3,5,9,7,2,4,5,1,1,1,3,3,2,1,2,2,4,0,6,0,4,0,7,3,5,0,3,2,5,3,6,5,1,6,1
38.5,4.94642857143,5.27602272705,0,34,2.0,6.0,4.0,11,2,4,11,4,1,4,2,3,6,1,6,13,6,5,6,2,13,14,15,34,4,3,9,6,1,4,5,2,1,1,3,3,2,2,2,2,4,0,6,0,4,0,6,3,5,0,3,3,5,5,6,5,2,6,1
38.6,4.78571428571,5.30402234735,0,34,2.0,6.0,3.0,9,2,3,10,3,1,4,2,4,6,1,6,14,6,3,6,2,13,14,15,34,4,2,9,6,1,4,4,2,1,1,3,2,2,2,2,2,3,0,7,0,5,0,6,3,5,0,3,3,5,4,6,5,2,6,0
38.7,4.92857142857,5.70669138211,0,36,2.0,6.0,3.0,10,2,3,11,2,1,4,2,4,6,1,6,15,6,3,8,2,14,15,16,36,4,1,9,5,1,4,3,2,1,1,3,1,2,2,2,2,3,0,7,0,5,0,6,3,6,0,3,3,5,5,6,6,2,6,0
38.8,4.83928571429,5.5057657626,0,35,2.0,6.0,3.0,9,2,4,10,3,1,4,2,3,6,1,6,13,6,4,7,2,14,14,17,35,3,1,8,5,1,4,3,2,1,1,3,1,2,3,2,1,3,0,7,0,5,0,6,3,6,0,3,2,5,4,7,6,2,7,1
38.9,5.08928571429,5.65772791888,0,36,2.0,6.25,3.0,10,2,5,12,3,1,4,2,3,6,1,7,14,6,3,8,2,14,16,15,36,3,1,8,5,2,4,3,2,1,1,4,1,2,3,2,1,3,0,7,0,5,1,6,3,8,1,4,3,5,4,7,4,1,8,2
39.0,4.875,5.52288259362,0,35,1.0,6.0,3.0,9,2,5,11,3,1,4,2,3,6,1,6,13,6,4,7,2,14,15,15,35,3,1,8,4,1,3,5,2,1,2,4,1,1,3,1,1,3,0,7,0,5,1,6,3,9,0,3,1,5,3,7,4,1,8,2
39.1,4.33928571429,5.40593848637,0,34,1.0,5.25,3.0,7,0,4,9,2,1,2,1,3,5,0,6,13,6,4,5,2,13,15,14,34,4,1,7,3,1,2,2,1,0,1,1,1,1,2,1,2,2,0,7,0,5,1,5,3,7,0,3,2,5,4,7,4,0,9,3
