"time","mean","stdev","min","max","q1","q3","median","throughput","('sDE2', 'sCH')","('sDE2', 'sLU')","('sDE2', 'sNL')","('sDE2', 'sPL')","('sDE2', 'sTR')","('sDE2', 'sCZ')","('sDE2', 'sCY')","('sDE2', 'sIL')","('sDE2', 'sDK')","('sDE1', 'sNL')","('sDE1', 'sDK')","('sBE', 'sNL')","('sBE', 'sUK')","('sNO', 'sSE')","('sNO', 'sDK')","('sNL', 'sLU')","('sNL', 'sDK')","('sBY', 'sPL')","('sSI', 'sHR')","('sSI', 'sAT')","('sBG', 'sMK')","('sBG', 'sHU')","('sBG', 'sAT')","('sSK', 'sCZ')","('sSK', 'sHU')","('sSK', 'sAT')","('sFI', 'sSE')","('sSE', 'sDK')","('sDK', 'sIS')","('sDK', 'sEE')","('sIS', 'sUK')","('sUA', 'sPL')","('sIT', 'sMT')","('sIT', 'sGR')","('sIT', 'sFR2')","('sIT', 'sCH')","('sIT', 'sAT')","('sUK', 'sPT')","('sUK', 'sCY')","('sUK', 'sIE')","('sUK', 'sFR1')","('sUK', 'sIL')","('sME', 'sHU')","('sMD', 'sRO')","('sES', 'sFR1')","('sES', 'sFR2')","('sES', 'sPT')","('sCH', 'sFR1')","('sCH', 'sFR2')","('sGR', 'sAT')","('sEE', 'sLV')","('sCZ', 'sPL')","('sAT', 'sRO')","('sHR', 'sHU')","('sHU', 'sRO')","('sHU', 'sRS')","('sHU', 'sTR')","('sLT', 'sLV')","('sLT', 'sPL')"
0.1,0.1780507823232191,0.22973260348640756,0.1780507823232191,0.774446387237741,0.0,0.2587783449472351,0.06526055240268903,10504996157.06993,0.05046985266573607,0.0,0.568726345541213,0.5835170452781661,0.0995929858904048,0.06526055240268903,0.0,0.0,0.0995929858904048,0.0,0.1649470758099386,0.5182564928754769,0.05046985266573607,0.0,0.0,0.0,0.05046985266573607,0.0,0.774446387237741,0.774446387237741,0.0,0.7415295565927502,0.5182564928754769,0.7291534357419468,0.5182564928754769,0.1649470758099386,0.0,0.0,0.05364311883387346,0.261366795532206,0.05364311883387346,0.0,0.05364311883387346,0.22327306371727354,0.08655994947886415,0.22327306371727354,0.03291683064499069,0.08655994947886415,0.0,0.03291683064499069,0.05046985266573607,0.0,0.0,0.04594986705653135,0.03291683064499069,0.276916182551147,0.08655994947886415,0.08338668331072677,0.25618989436226425,0.32295958712452305,0.261366795532206,0.6638928833392579,0.0,0.276916182551147,0.04594986705653135,0.0,0.0995929858904048,0.21089694286646993,0.21089694286646993
0.2,0.2608898916775147,0.2707699927617629,0.2608898916775147,0.926943286629259,0.043978741868970175,0.4076839963897565,0.13765228093247053,15392503608.97337,0.29093678622838015,0.0,0.4076839963897565,0.7418918869118472,0.22594787678080666,0.04727667552381475,0.327019171317974,0.36126763087814107,0.10298401055094969,0.3701501377391268,0.3701501377391268,0.6809941435299574,0.2733101471402008,0.0,0.05091847342190342,0.04727667552381475,0.0,0.0,0.926943286629259,0.926943286629259,0.0,0.7772485153845305,0.4076839963897565,0.7443941089657821,0.4076839963897565,0.33420789052209077,0.016600067084819592,0.0,0.0,0.3230890447179504,0.0,0.0,0.0,0.4578601148431103,0.09167869990854023,0.8760565540551222,0.3265177393034716,0.05091847342190342,0.2733101471402008,0.0,0.0406808082141256,0.09159928163602901,0.12905582233497295,0.0025022220539348827,0.0,0.5108065339784258,0.09167869990854023,0.09438983239189884,0.4191278340698855,0.4578601148431103,0.3230890447179504,0.7916707844895969,0.05370902417777324,0.5192592902395026,0.05621124623170812,0.06139917539639236,0.13765228093247053,0.3230890447179504,0.04977889757774964
0.3,0.3100938238753168,0.3032541908181284,0.3100938238753168,0.9213781829072818,0.036614522996815155,0.5320914546035582,0.15325691962521462,18295535608.6437,0.2127232124443688,0.0,0.39658387931920597,0.8110208974346979,0.15325691962521462,0.09961509995879887,0.48725633699381904,0.5279501810576909,0.0906969437808755,0.5323639730656718,0.5323639730656718,0.9213781829072818,0.5607042390416167,0.0,0.0,0.06425020142948536,0.0,0.0,0.8808856026990984,0.8808856026990984,0.0,0.7670377735122795,0.47579727551803075,0.8463857959640114,0.4513708876465409,0.43314849629031965,0.037319110540089684,0.0,0.0,0.6230609168465474,0.0,0.06425020142948536,0.03590993545354063,0.5189269052079571,0.12477708868471293,0.88891938976407,0.4588596377872855,0.0353648985293135,0.5318189361414447,0.0,0.12809493089930057,0.06384472946981523,0.03813358797284932,0.051278602182550106,0.051278602182550106,0.4930073303584779,0.0353648985293135,0.17937353308185067,0.4444974176194636,0.6096238489888327,0.5323639730656718,0.875271098864183,0.0,0.5202116588334333,0.051278602182550106,0.0231508854059434,0.15325691962521462,0.5323639730656718,0.06825852147779625
0.4,0.3158702733476845,0.2862785498505777,0.3158702733476845,0.9709701740523339,0.061985200006136915,0.5813348867969265,0.2885863638320168,18636346127.513382,0.08205447361483416,0.0,0.3461177711172058,0.6394728818180797,0.2725941808604555,0.061985200006136915,0.4943922676420772,0.8370635533585605,0.23136387741179143,0.5813348867969265,0.5813348867969265,0.9274526579141323,0.6433200868030634,0.0,0.1129368618267862,0.0,0.0,0.0,0.7218713902531828,0.7055356185853614,0.0,0.7829463311614332,0.4200196179015127,0.7311981698026184,0.3461177711172058,0.3850803986854126,0.09660109015896479,0.09660109015896479,0.0,0.6150107503494462,0.0,0.040918231285160325,0.0,0.34988594088937813,0.1358870467904438,0.9709701740523339,0.6330008799411261,0.061985200006136915,0.4906587657012014,0.0906761210957251,0.2888387125408737,0.2888387125408737,0.0,0.08343375336308458,0.0,0.3918018672868178,0.061985200006136915,0.3396457692402521,0.2885863638320168,0.34988594088937813,0.6658178070488244,0.814631923165703,0.1243519846482449,0.37575361913597716,0.040918231285160325,0.003733501940875831,0.2725941808604555,0.6248995757636641,0.13424081006246286
0.5,0.3209317428649025,0.292218256668915,0.3209317428649025,0.9915125468858247,0.04855967458834364,0.5669350684267374,0.33707966781459703,18934972829.029247,0.24459296178781373,0.0,0.39542520938002423,0.805750692390629,0.14266268721816794,0.10875246777553577,0.4990166626858265,0.7814957887919791,0.07693488516634525,0.533432740383929,0.606706063902224,0.9492167394995965,0.6083920718280166,0.0,0.04251880746824278,0.020358789735643035,0.0,0.0,0.7506606284372406,0.7081418209689979,0.05460054170844451,0.7171990246359616,0.41611089122586986,0.7359847808734419,0.34082466767157965,0.3951601132018621,0.0,0.0,0.0,0.6494918290425904,0.0,0.0740259633675304,0.13249657226214476,0.45427038751808224,0.15202391509301397,0.9915125468858247,0.6004373964695456,0.1095051076247712,0.533432740383929,0.0740259633675304,0.33831706009903634,0.33707966781459703,0.0,0.0576307886473576,0.0,0.35328097115522517,0.1095051076247712,0.33831706009903634,0.3572529595131783,0.45427038751808224,0.6494918290425904,0.7941377498701391,0.0,0.40983596076566087,0.0,0.0,0.14266268721816794,0.6494918290425904,0.2385373118664872
0.6,0.3345693075409557,0.28865222471237406,0.3345693075409557,0.9947655300771369,0.053965041059491,0.579811463406901,0.31998871835009074,19739589144.916374,0.32157968198880826,0.0,0.41217650462221145,0.7347262573721344,0.2403060304224197,0.02905049061050824,0.579811463406901,0.8207422419024164,0.0845711082827745,0.579811463406901,0.579811463406901,0.9548743095353853,0.6401916520076183,0.0,0.0,0.06038018860071724,0.04754989351826477,0.0,0.6322138201520554,0.6322138201520554,0.0,0.6491460061004195,0.43666672940943735,0.7593634767409263,0.4031515490632308,0.38526241828820346,0.0,0.04754989351826477,0.1254901062999736,0.6994560260830051,0.0845711082827745,0.0,0.0,0.3193262338762281,0.1703365417947124,0.9947655300771369,0.5620057580152632,0.17810367835991162,0.579811463406901,0.0,0.39484353717336973,0.24093077849551522,0.0,0.07872556465890501,0.028451501804533267,0.49583842857300237,0.31998871835009074,0.423295038977903,0.32550188677828984,0.3193262338762281,0.6994560260830051,0.8487941559521516,0.07872556465890501,0.34598266442882153,0.0,0.14188503999017912,0.33383860049955677,0.7493999796591848,0.16958851625228374
0.7,0.3621395230002832,0.2851926047880732,0.3621395230002832,0.9825909749562373,0.0660084451287128,0.6065765811283287,0.29762994501084494,21366231857.016712,0.4521483098381484,0.0,0.4072663202730449,0.6167533147529696,0.6351284017099958,0.12754366992707072,0.6794763144095973,0.8014631249950388,0.150971879008346,0.5685040522894746,0.5685040522894746,0.9132005788713834,0.5951726204125147,0.03889482942995635,0.03889482942995635,0.005721805029915705,0.07780318949221118,0.0,0.7009112549468934,0.7009112549468934,0.0,0.5963998475036878,0.3987780710798693,0.6752213679465686,0.3540526656864472,0.40696585992969775,0.03889482942995635,0.0,0.20100171291924995,0.78662027522154,0.23882205882438606,0.1607166943271114,0.0,0.29762994501084494,0.29162474544105993,0.9825909749562373,0.4495189076164372,0.1682823364622954,0.6794763144095973,0.0,0.2646079174098276,0.2783718890448193,0.0,0.054213700765214416,0.028091311556052604,0.5173378334209311,0.26353343388500733,0.2926992289658802,0.3035162774720824,0.3502887460757931,0.7487999293164038,0.8574741632967767,0.054213700765214416,0.5730814915333712,0.04541281633925531,0.2257130879798712,0.6351284017099958,0.7926254747913251,0.27525604387102137
0.8,0.38057705073070097,0.2982529486245348,0.38057705073070097,0.9841212504347253,0.09901452073382899,0.5802495308832449,0.3552471215565032,22454045993.111355,0.47455232934226266,0.0,0.48786228000182724,0.7150256364074704,0.532803274950399,0.16643949267838218,0.7343978663339585,0.6643987706336029,0.06030221500112578,0.4790380312727344,0.4790380312727344,0.7468590417617179,0.43452641199691044,0.04757108125248238,0.10787329625360817,0.04451161927582404,0.17552965023701958,0.0,0.6322449880282864,0.7224007332423363,0.0,0.7027996891742175,0.473149118515271,0.7307505725827409,0.5032160793672691,0.22753449321547173,0.09015574521404983,0.09015574521404983,0.2998714543370481,0.9669546022328155,0.4203684960907085,0.18439272985879956,0.0,0.25602148289728227,0.3552471215565032,0.9841212504347253,0.5141741330537667,0.21972268041288134,0.7343978663339585,0.0,0.1853607393608686,0.1853607393608686,0.0,0.030066960851998042,0.06019482675253461,0.6009100759184973,0.47574416331016345,0.24555556611340326,0.28995278566007215,0.25602148289728227,0.9669546022328155,0.9776871917616059,0.030066960851998042,0.5595889858479924,0.0,0.1853607393608686,0.532803274950399,0.9669546022328155,0.4470542852129351
0.9,0.38751251650960106,0.2926807803456743,0.38751251650960106,0.999350542417531,0.10886414477714454,0.6145231182910008,0.366466153110831,22863238474.066456,0.366466153110831,0.05767122243853473,0.2969489453747807,0.6329034857288489,0.7922140366135723,0.37097191609849195,0.9150484264726754,0.6278034470010989,0.05828346858833474,0.46664191445867576,0.46664191445867576,0.7059196373949218,0.5340063191864234,0.31393527129965765,0.20736628646666877,0.05767122243853473,0.0,0.0,0.6117777121744129,0.6972758860036105,0.06369016115942572,0.6172685244075887,0.3787728756356567,0.7319063986794208,0.3787728756356567,0.3531335230437649,0.0,0.10656898483298886,0.3716064937381924,0.8819867335418128,0.4571046675673902,0.0,0.07594204333199338,0.23490474233215303,0.2219949171404524,0.9879630657705268,0.43008454140058716,0.11115930472130023,0.9150484264726754,0.10126839621547672,0.3339793784181925,0.21883275498095783,0.0,0.07594204333199338,0.05389543549264732,0.4405824590360093,0.24325595175990705,0.38787481391083994,0.2286047402661083,0.23490474233215303,0.8237032649534782,0.999350542417531,0.05828346858833474,0.5732422575574522,0.1342255119203281,0.24325595175990705,0.7922140366135723,0.8819867335418128,0.5403804462494202
1.0,0.42310588062010407,0.3023026586389365,0.42310588062010407,0.9717379241914876,0.16565138297850265,0.6243794557271465,0.3874979239375478,24963246956.58614,0.24162625885531488,0.0,0.6555890546641887,0.8633982957863214,0.8822710840501363,0.47817512462786793,0.6001547927568561,0.6473774258727624,0.1364873929508429,0.4414131210987532,0.3657116739796727,0.9455992815247803,0.6617963487644405,0.5491341106113696,0.2367824417271963,0.0,0.0,0.0,0.5703430989175637,0.5703430989175637,0.1374866669818567,0.6424641997756696,0.5380842666625624,0.7256518751262988,0.3381539511887515,0.3874979239375478,0.0,0.3853188374836895,0.6062947116786233,0.8654509223488027,0.6062947116786233,0.0,0.0,0.31459342745483077,0.362845931737766,0.9717379241914876,0.5500443925759269,0.28126436947274613,0.6001547927568561,0.054351018428411224,0.35622829360077857,0.34518597624441716,0.0,0.0,0.031543165780760773,0.5566620307129142,0.3313027659570053,0.38777145938153923,0.19381609897514862,0.2983264333554253,0.8654509223488027,0.9511839151898814,0.0,0.49177944210365904,0.06352022435132695,0.26951754609422907,0.8822710840501363,0.8654509223488027,0.8593441475052249
