"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.051164953309964956,0.12065367973380096,0.051164953309964956,0.5184445012810571,0.0,0.03866639284412006,0.0,2865237385.358037,0.06093735057500182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383667715587994,0.10383667715587994,0.0,0.0,0.0,0.0,0.026462146848001272,0.026462146848001272,0.0,0.0,0.03866639284412006,0.03866639284412006,0.0,0.22018230186350024,0.0,0.0,0.15924495128849844,0.0,0.03866639284412006,0.0,0.03866639284412006,0.0,0.09960374341912187,0.15924495128849844,0.0,0.0,0.0,0.0,0.0,0.5184445012810571,0.03866639284412006,0.0,0.0,0.5184445012810571,0.0,0.5184445012810571,0.10383667715587994,0.026462146848001272,0.0,0.0,0.026462146848001272,0.0,0.0
0.2,0.09251033342768679,0.18379803761528685,0.09251033342768679,0.9999999999999994,0.0,0.09853198562308123,0.0,5180578671.950461,0.027301903029124247,0.22952014928116246,0.056541753509632815,0.15124700048050857,0.10751299928116244,0.0,0.09470524697087576,0.0,0.0,0.056541753509632815,0.0,0.0,0.0,0.056541753509632815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38866760791489713,0.0,0.10751299928116244,0.0,0.10751299928116244,0.0,0.0,0.10751299928116244,0.0,0.0,0.09853198562308123,0.0,0.09853198562308123,0.0,0.0,0.0,0.061028334376918854,0.5598919787995391,0.061028334376918854,0.061028334376918854,0.0,0.5820925416045943,0.022200562805055262,0.9999999999999994,0.061028334376918854,0.36136570488577274,0.0,0.36136570488577274,0.36136570488577274,0.0,0.0
0.3,0.17473865092050908,0.2459530492355123,0.17473865092050908,0.976477860659331,0.0,0.24919574221584012,0.06707784107648851,9785364451.548508,0.10158648765823008,0.0,0.38190666973283655,0.10661823710076235,0.0,0.7146634168189344,0.7146634168189344,0.0,0.05868684776271522,0.10661823710076235,0.0,0.11232942224077937,0.1710162700034946,0.38190666973283655,0.0990704166680729,0.0,0.0,0.0,0.885679686822429,0.06854537928757318,0.23956164929106777,0.37687492029030434,0.0,0.050007381249801836,0.050007381249801836,0.45227976815734416,0.22809063974035523,0.0,0.0,0.17651153333192698,0.0,0.0,0.0,0.06726910725086688,0.0,0.06726910725086688,0.27809802099015707,0.06726910725086688,0.0,0.0,0.0,0.0,0.45227976815734416,0.050007381249801836,0.0,0.0,0.5191663430594544,0.06688657490211014,0.976477860659331,0.0,0.6198955641129904,0.0,0.45227976815734416,0.5208251474449174,0.1710162700034946,0.0
0.4,0.24778087671793725,0.33234693532268766,0.24778087671793725,0.9741041826143937,0.0,0.4794406281535985,0.06823217569149553,13875729096.204483,0.0,0.12839919639857145,0.9587755960074719,0.17816141240604352,0.0,0.6960647740177649,0.7747017544088646,0.0,0.0,0.0,0.0,0.01751859404394512,0.029310714485280272,0.9090133799999999,0.0,0.2202240512746137,0.8588417776598807,0.17046183526714165,0.876520960377109,0.12839919639857145,0.1997725497524219,0.9090133799999999,0.0,0.06823217569149553,0.06823217569149553,0.5022750176143942,0.0,0.0,0.8588417776598807,0.0,0.10747485712665206,0.0,0.0,0.019789806711854596,0.8588417776598807,0.019789806711854596,0.0,0.019789806711854596,0.10747485712665206,0.06823217569149553,0.0,0.12423079504231575,0.5400613406914955,0.06823217569149553,0.0,0.06823217569149553,0.5767783271689676,0.12423079504231575,0.9741041826143937,0.0,0.6727368528815361,0.0,0.47182916499999994,0.47182916499999994,0.029310714485280272,0.0
0.5,0.29902694266254964,0.3486297260554906,0.29902694266254964,0.9999999999999999,0.0008293213063539917,0.4949253011323762,0.12397244321151062,16745508789.102774,0.0,0.00953278946571675,0.9587257515983619,0.11373815282312248,0.0,0.8551683057084766,0.8647010951741934,0.09531768825819464,0.2651998676784473,0.26393814504241114,0.09531768825819464,0.0,0.12604080892015013,0.9999999999999996,0.0,0.1219040775028711,0.9999999999999997,0.28163685918787645,0.9812091146286267,0.46257421712493374,0.23779548868777398,0.8545203882409562,0.0011057617418053223,0.030845285205966244,0.030845285205966244,0.5361995495340138,0.04238001014344299,0.2070723680258185,0.9999999999999997,0.21940574010194447,0.10765106033432059,0.2070723680258185,0.0,0.0,0.9999999999999997,0.0,0.041274248401637674,0.0,0.0,0.4838867128651832,0.0,0.0,0.5257705863383426,0.030845285205966244,0.0,0.030845285205966244,0.5050746988676235,0.0,0.9999999999999999,0.0940559656221585,0.4949253011323762,0.45304142765921696,0.4949253011323762,0.4949253011323762,0.12604080892015013,0.0
0.6,0.3205245724169775,0.35794888707524947,0.3205245724169775,1.0,0.0,0.5035330964108753,0.1647884945525313,17949376055.35074,0.1456185013874045,0.0,0.6773856513176548,0.35340655380383446,0.0,0.8528802499999999,0.8528802499999999,0.1216833646362698,0.0,0.36549209842172387,0.05133156076720935,0.0,0.0,0.9205857001054584,0.22887555528063863,0.03924601614931994,1.0,0.14336408636342612,0.9962443363634258,1.0,0.14336408636342612,0.5913327585176202,0.0,0.18953684303519794,0.18953684303519794,0.5504882237621925,0.014324493507164582,0.0,1.0,0.09220068460905174,0.0,0.0,0.0,0.0,1.0,0.0,0.2038613365423625,0.0,0.0,1.0,0.09175780310860637,0.09175780310860637,0.4878813872937696,0.18953684303519794,0.1839584877176581,0.14336408636342612,0.4297912450169434,0.09733615842614617,0.9659549752719709,0.1222579034092921,0.39054522886762344,1.0,0.39054522886762344,0.39054522886762344,0.25050448202766945,0.0
0.7,0.32952102978946984,0.35266717920235385,0.32952102978946984,1.0,0.0,0.572876357069708,0.15236523793231596,18453177668.210308,0.15236523793231596,0.10514767132174085,0.8609646151888807,0.13925761572048798,0.13121856779711116,0.5497313307300911,0.6548790020518319,0.49169166348813526,0.4502686692699087,0.07553293861697359,0.04142299421822648,0.0,0.4502686692699087,0.5773808094594537,0.15236523793231596,0.0,0.8632231399999996,0.2505982383426547,1.0,0.9999999999999999,0.5957192362908226,0.6467665620003832,0.0,0.0028671717360589932,0.0028671717360589932,0.5713748729397928,0.0,0.0,0.8489911407761969,0.0,0.0,0.0,0.0,0.0,0.8489911407761969,0.0,0.0028671717360589932,0.0,0.0,0.9999999999999999,0.1435774444255017,0.1435774444255017,0.5028671717360589,0.3213151860410302,0.24707314136517838,0.0,0.49999999999999994,0.0028671717360589932,1.0,0.1748705698794695,0.9502686692699088,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,0.0
0.8,0.3363540773719046,0.35777156844379465,0.3363540773719046,0.9999999999999997,0.026401894742460467,0.5864146984695207,0.14749487405171846,18835828332.826664,0.0,0.0,0.8898475613337177,0.10682015627954085,0.18077204960486573,0.3910597033900842,0.3910597033900842,0.6354658366543982,0.5700643190745616,0.390606337615488,0.27726220004448243,0.07851154140761318,0.43671517801752896,0.6629907126845308,0.22685684864918682,0.11421769849857118,0.9830580369807423,0.004098497331058715,0.9806798367314757,0.9999999999999997,0.44081367534858773,0.7283852700000002,0.0,0.06539455731546942,0.0,0.46929048859265515,0.03961471251049453,0.11421769849857118,0.9789595396496836,0.06539455731546942,0.11421769849857118,0.27399489833444735,0.07395189332532488,0.0,0.9789595396496836,0.0,0.06539455731546942,0.03961471251049453,0.0,0.9999999999999997,0.0,0.026401894742460467,0.5007039339178389,0.0,0.0,0.07395189332532488,0.6446100326409214,0.026401894742460467,0.9957742673154691,0.0,0.8663909540996897,0.9999999999999997,0.4296757760821606,0.4296757760821606,0.07395189332532488,0.0
0.9,0.3522027671616158,0.3910934059880575,0.3522027671616158,0.9999999999999999,0.0,0.5806407663382119,0.13679220120788482,19723354961.050484,0.008911228353779554,0.0,0.9605655436690398,0.05765989152277883,0.10993463862199293,0.4999999999999998,0.5463315280504871,0.4999999999999998,0.5463315280504871,0.0,0.0,0.0,0.5463315280504871,0.9863435402682131,0.025777996599173347,0.19377494568895873,0.9999999999999997,0.0,0.9999999999999999,0.9999999999999996,0.5463315280504871,0.8018822418780476,0.16364976379377671,0.0,0.05357728037170495,0.9999999999999997,0.6835684812013865,0.0,0.8638849458338198,0.0,0.0,0.0,0.19397215114195232,0.0,0.8638849458338198,0.0,0.0,0.5288299457613893,0.0,0.9999999999999996,0.0,0.0,0.47117005423861036,0.05357728037170495,0.0,0.0,0.5288299457613891,0.0,0.9999999999999999,0.048945868621992905,0.9711700542386105,0.9999999999999996,0.47117005423861036,0.49694805083778365,0.0,0.0
1.0,0.37267617109914275,0.3625003027377455,0.37267617109914275,0.9999999999999996,0.0,0.7638068605565034,0.2713650566470033,20869865581.551994,0.21792941896079865,0.10429278575409262,0.8777713856613366,0.5512627522941319,0.1958276728077574,0.576662245,0.576662245,0.5290383327392137,0.6739645278028313,0.32480069433320785,0.0,0.10361202756926091,0.42333775499999987,0.9916284435542162,0.11385705789287955,0.4912821489994688,0.8779505103528367,0.0,0.9999999999999994,0.86478668,0.42333775499999987,0.5444380523280036,0.10570057773921392,0.0,0.10570057773921392,0.9849113526682517,0.7638068605565034,0.0,0.7821731698594205,0.09153488705366475,0.0,0.0,0.08301944179298841,0.0,0.7821731698594205,0.0,0.0,0.7638068605565034,0.0,0.9644575239211925,0.0,0.0,0.43300417725452617,0.10570057773921392,0.0,0.09967084392119296,0.8032241218072206,0.0,0.9999999999999996,0.0,0.8932285434738871,0.86478668,0.33333333333333326,0.44719039122621285,0.0,0.0
