"src_ip","dst_ip","src_node","dst_node","flow_size","bytes_sent","bytes_left","avg_rate","curr_rate","arrive_time","install_time","end_time","remove_time","update_time","duration","status","resend","reroute"
10.0.1.119,10.0.0.179,"s21","s13",6114721.0,6114721.0,0.0,379449386.68190414,1000000000.0,0.0,0.01,0.016114721,0.016114721,0.016114721,0.016114721,"removed",0.0,0.0
10.0.0.148,10.0.0.53,"s19","s2",6575095.0,6575095.0,0.0,396685207.53576374,1000000000.0,0.009209999255199941,0.019209999255199943,0.025785094255199942,0.025785094255199942,0.025785094255199942,0.016575095,"removed",0.0,0.0
10.0.1.116,10.0.1.182,"s21","s25",14250307.0,14250307.0,0.0,587634086.4468231,1000000000.0,0.018270035159366874,0.028270035159366876,0.042520342159366876,0.042520342159366876,0.042520342159366876,0.024250307000000002,"removed",0.0,0.0
10.0.0.193,10.0.1.69,"s12","s22",6764268.0,6764268.0,0.0,403493191.59059036,1000000000.0,0.028653702874954876,0.03865370287495487,0.04541797087495487,0.04541797087495487,0.04541797087495487,0.016764267999999992,"removed",0.0,0.0
10.0.1.102,10.0.1.66,"s20","s22",1771383679.0,1771383679.0,0.0,162814560.80507126,100568181.81818181,0.03815554987189429,0.048155549871894285,10.91791759474685,10.91791759474685,10.91791759474685,10.879762044874957,"removed",0.0,0.0
10.0.0.133,10.0.1.106,"s4","s20",9021118.0,9021118.0,0.0,474268547.2010638,1000000000.0,0.048774450598519925,0.05877445059851992,0.06779556859851991,0.06779556859851991,0.06779556859851991,0.01902111799999999,"removed",0.0,0.0
10.0.0.163,10.0.0.182,"s18","s13",16992428.0,16992428.0,0.0,513581099.4604903,500000000.0,0.05918106961002203,0.06918106961002203,0.09226723266752221,0.09226723266752221,0.09226723266752221,0.03308616305750018,"removed",0.0,0.0
10.0.0.9,10.0.1.7,"s9","s16",6604084.0,6604084.0,0.0,290956764.7565579,1000000000.0,0.07007976255252184,0.08007976255252185,0.09277758161002203,0.09277758161002203,0.09277758161002203,0.022697819057500193,"removed",0.0,0.0
10.0.0.134,10.0.1.131,"s4","s26",7394135.0,7394135.0,0.0,425093573.2072907,1000000000.0,0.0801313669252219,0.0901313669252219,0.0975255019252219,0.0975255019252219,0.0975255019252219,0.017394135000000005,"removed",0.0,0.0
10.0.0.103,10.0.0.115,"s6","s5",12200715.0,12200715.0,0.0,489381145.68084735,500000000.0,0.09066920449105541,0.10066920449105542,0.11560010979396784,0.11560010979396784,0.11560010979396784,0.024930905302912434,"removed",0.0,0.0
10.0.1.102,10.0.0.24,"s20","s8",6091954.0,6091954.0,0.0,323658872.33461314,1000000000.0,0.10013972918814298,0.11013972918814299,0.11896187349105541,0.11896187349105541,0.11896187349105541,0.01882214430291243,"removed",0.0,0.0
10.0.1.215,10.0.0.162,"s29","s18",1418209783.0,1418209783.0,0.0,162534788.3202688,85714285.7142857,0.10985262739137662,0.11985262739137663,8.835429457168088,8.835429457168088,8.835429457168088,8.725576829776712,"removed",0.0,0.0
10.0.0.58,10.0.0.25,"s2","s8",10486958.0,10486958.0,0.0,511884585.305442,1000000000.0,0.11961245139861883,0.12961245139861882,0.1400994093986188,0.1400994093986188,0.1400994093986188,0.020486957999999986,"removed",0.0,0.0
