"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
1.9,0.027000000000000007,0.019174636024359544,0.027000000000000007,0.08,0.01,0.03,0.02,0.03,0.01,0.01,0.03,0.03,0.04,0.03,0.05,0.04,0.01,0.02,0.03,0.01,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.02,0.05,0.08,0.02,0.08,0.02,0.02,0.05,0.01,0.01
2.0,0.036666666666666674,0.025603819159562023,0.036666666666666674,0.09,0.0125,0.05,0.03,0.04,0.01,0.01,0.04,0.05,0.05,0.04,0.09,0.07,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.01,0.02,0.01,0.08,0.07,0.0,0.09,0.04,0.03,0.08,0.05,0.01
2.1,0.03900000000000001,0.026751946969644412,0.03900000000000001,0.1,0.02,0.05,0.03,0.03,0.03,0.02,0.05,0.05,0.05,0.03,0.1,0.07,0.02,0.03,0.03,0.01,0.02,0.02,0.04,0.03,0.01,0.02,0.01,0.01,0.09,0.09,0.0,0.09,0.05,0.03,0.06,0.06,0.02
2.2,0.04300000000000001,0.024515301344262528,0.04300000000000001,0.1,0.02,0.057499999999999996,0.04,0.06,0.02,0.02,0.05,0.05,0.05,0.05,0.07,0.05,0.01,0.06,0.03,0.02,0.03,0.02,0.08,0.04,0.04,0.02,0.01,0.02,0.09,0.08,0.01,0.1,0.04,0.03,0.07,0.05,0.02
2.3,0.036333333333333336,0.023732303348436755,0.036333333333333336,0.09,0.02,0.04750000000000001,0.03,0.05,0.03,0.01,0.04,0.04,0.04,0.03,0.08,0.06,0.01,0.04,0.03,0.01,0.02,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.08,0.07,0.0,0.09,0.04,0.03,0.07,0.06,0.02
2.4,0.04133333333333334,0.02334285520001546,0.04133333333333334,0.09,0.02,0.05,0.035,0.05,0.02,0.01,0.05,0.05,0.05,0.05,0.09,0.07,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.01,0.01,0.02,0.03,0.08,0.07,0.01,0.08,0.06,0.05,0.08,0.05,0.02
2.5,0.04833333333333335,0.02595936996325005,0.04833333333333335,0.11,0.03,0.06,0.045,0.06,0.02,0.01,0.04,0.05,0.06,0.05,0.09,0.07,0.06,0.03,0.04,0.02,0.03,0.04,0.05,0.04,0.02,0.01,0.02,0.04,0.11,0.09,0.04,0.09,0.06,0.05,0.08,0.07,0.01
2.6,0.04900000000000002,0.028089143810376284,0.04900000000000002,0.11,0.03,0.0675,0.04,0.07,0.04,0.01,0.04,0.04,0.09,0.06,0.09,0.06,0.06,0.04,0.03,0.02,0.03,0.05,0.04,0.04,0.01,0.02,0.02,0.03,0.09,0.1,0.02,0.08,0.05,0.04,0.11,0.08,0.01
2.7,0.05266666666666668,0.0315101394615906,0.05266666666666668,0.12,0.03,0.07,0.045,0.08,0.05,0.01,0.04,0.04,0.1,0.06,0.09,0.06,0.07,0.06,0.03,0.03,0.02,0.04,0.05,0.03,0.01,0.02,0.02,0.03,0.09,0.12,0.03,0.1,0.06,0.04,0.12,0.07,0.01
2.8,0.05366666666666668,0.0348791564627867,0.05366666666666668,0.15,0.0225,0.06,0.05,0.06,0.05,0.01,0.04,0.04,0.08,0.05,0.1,0.06,0.07,0.06,0.03,0.02,0.02,0.03,0.05,0.02,0.02,0.02,0.02,0.05,0.09,0.15,0.04,0.13,0.06,0.05,0.12,0.06,0.01
2.9,0.05433333333333335,0.03262752757343951,0.05433333333333335,0.13,0.02,0.0775,0.05,0.08,0.04,0.02,0.05,0.05,0.09,0.07,0.1,0.08,0.06,0.06,0.01,0.02,0.02,0.04,0.05,0.02,0.02,0.02,0.02,0.04,0.09,0.13,0.04,0.11,0.07,0.04,0.11,0.07,0.01
3.0,0.05100000000000002,0.02992769063370354,0.05100000000000002,0.12,0.0225,0.07,0.04,0.07,0.04,0.02,0.04,0.04,0.09,0.06,0.09,0.06,0.07,0.05,0.02,0.02,0.02,0.05,0.04,0.02,0.02,0.01,0.03,0.03,0.09,0.11,0.03,0.1,0.06,0.04,0.12,0.07,0.02
3.1,0.05400000000000002,0.036932370625238777,0.05400000000000002,0.12,0.02,0.0775,0.055,0.09,0.06,0.01,0.04,0.06,0.1,0.06,0.12,0.08,0.06,0.05,0.01,0.02,0.02,0.06,0.02,0.03,0.0,0.01,0.02,0.02,0.1,0.12,0.03,0.11,0.07,0.05,0.12,0.07,0.01
3.2,0.048666666666666684,0.03565887765417689,0.048666666666666684,0.13,0.02,0.0675,0.045,0.08,0.04,0.01,0.04,0.05,0.1,0.06,0.09,0.07,0.06,0.06,0.0,0.02,0.01,0.03,0.02,0.01,0.0,0.01,0.02,0.03,0.09,0.13,0.03,0.11,0.06,0.05,0.11,0.06,0.01
3.3,0.062000000000000006,0.04475116385823576,0.062000000000000006,0.15,0.0225,0.0975,0.055,0.12,0.08,0.01,0.04,0.06,0.11,0.07,0.15,0.1,0.07,0.08,0.0,0.02,0.01,0.05,0.04,0.01,0.0,0.03,0.02,0.03,0.09,0.14,0.03,0.12,0.1,0.05,0.14,0.08,0.01
3.4,0.06100000000000002,0.04068988408273814,0.06100000000000002,0.15,0.03,0.08,0.05,0.1,0.04,0.02,0.04,0.07,0.12,0.08,0.12,0.1,0.08,0.08,0.01,0.03,0.02,0.03,0.05,0.01,0.0,0.03,0.03,0.03,0.08,0.15,0.03,0.11,0.08,0.05,0.14,0.08,0.02
3.5,0.06533333333333334,0.043029705501613134,0.06533333333333334,0.16,0.03,0.1,0.065,0.11,0.07,0.02,0.06,0.06,0.14,0.07,0.12,0.08,0.1,0.1,0.0,0.03,0.01,0.03,0.08,0.02,0.0,0.03,0.02,0.05,0.1,0.16,0.03,0.11,0.08,0.05,0.13,0.08,0.02
3.6,0.06300000000000001,0.040012498047485114,0.06300000000000001,0.14,0.02,0.0975,0.06,0.12,0.06,0.02,0.06,0.07,0.12,0.07,0.12,0.1,0.09,0.08,0.0,0.02,0.02,0.06,0.04,0.02,0.01,0.01,0.02,0.04,0.1,0.14,0.04,0.11,0.08,0.05,0.12,0.08,0.02
3.7,0.06833333333333333,0.04480203368399946,0.06833333333333333,0.18,0.03,0.09,0.06,0.13,0.04,0.03,0.05,0.07,0.15,0.09,0.11,0.09,0.09,0.08,0.01,0.02,0.03,0.06,0.05,0.03,0.02,0.02,0.02,0.04,0.11,0.18,0.07,0.13,0.06,0.05,0.14,0.07,0.01
3.8,0.07,0.04611579628139004,0.07,0.18,0.0325,0.10750000000000001,0.06,0.1,0.04,0.02,0.06,0.07,0.11,0.07,0.12,0.09,0.11,0.11,0.01,0.02,0.02,0.04,0.06,0.02,0.03,0.02,0.04,0.04,0.13,0.18,0.05,0.16,0.07,0.06,0.14,0.1,0.01
3.9,0.06899999999999999,0.04284468072779475,0.06899999999999999,0.15,0.0325,0.1,0.06,0.09,0.05,0.02,0.07,0.1,0.11,0.06,0.15,0.12,0.11,0.08,0.0,0.02,0.02,0.04,0.06,0.02,0.02,0.02,0.04,0.04,0.1,0.15,0.04,0.13,0.1,0.06,0.13,0.09,0.03
4.0,0.07,0.0443471156521669,0.07,0.17,0.0325,0.10750000000000001,0.055,0.1,0.04,0.02,0.07,0.09,0.14,0.06,0.13,0.11,0.1,0.08,0.0,0.02,0.03,0.05,0.05,0.03,0.02,0.02,0.04,0.04,0.12,0.17,0.05,0.12,0.08,0.05,0.14,0.11,0.02
