"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.07142857142857142,0.2575393768188564,0,1,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2,0.21428571428571427,0.41032590332414487,0,1,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.3,0.35714285714285715,0.6662413609349153,0,3,0.0,1.0,0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2
0.4,0.48214285714285715,0.7789890753995441,0,3,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,3,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,2
0.5,0.42857142857142855,0.703489842985436,0,3,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2
0.6,0.48214285714285715,0.7317071874481385,0,3,0.0,1.0,0.0,1,0,1,2,0,0,0,1,0,1,0,1,2,2,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2
0.7,0.4642857142857143,0.7310531960878114,0,3,0.0,1.0,0.0,1,0,1,2,0,0,0,1,1,1,0,1,3,2,3,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.8,0.44642857142857145,0.7999920280215043,0,4,0.0,1.0,0.0,1,1,1,2,1,1,0,1,0,1,0,1,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
0.9,0.6785714285714286,1.0540253259552648,0,5,0.0,1.0,0.0,2,1,1,3,1,1,0,1,0,2,0,1,1,5,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1
1.0,0.5178571428571429,0.9061510325975195,0,5,0.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,4,5,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1
1.1,0.625,1.0617118925853393,0,6,0.0,1.0,0.0,0,1,2,1,2,0,0,0,0,0,0,0,0,4,6,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,1,1,1,1
1.2,0.6071428571428571,1.112888317920206,0,6,0.0,1.0,0.0,0,0,4,2,2,0,0,0,0,0,0,0,0,3,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2,1
1.3,0.5535714285714286,1.1637323400093653,0,7,0.0,1.0,0.0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,7,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1
1.4,0.5714285714285714,1.049781318335648,0,6,0.0,1.0,0.0,1,0,3,1,2,0,0,0,0,0,0,0,0,3,6,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1
1.5,0.4107142857142857,0.7967968399043966,0,4,0.0,1.0,0.0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
1.6,0.5535714285714286,1.0162895196522996,0,5,0.0,1.0,0.0,3,1,3,0,3,0,1,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,0
1.7,0.6607142857142857,1.0568954826398351,0,5,0.0,1.0,0.0,3,2,3,1,4,0,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1.8,0.9821428571428571,1.1571373456658867,0,5,0.0,1.0,1.0,3,3,4,2,4,1,1,0,1,1,1,0,1,3,5,2,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,2,1,0
1.9,1.2678571428571428,1.342852393608623,0,5,0.0,2.0,1.0,5,3,4,3,4,1,1,0,1,1,2,0,1,4,5,3,0,1,0,1,1,0,1,2,2,1,2,0,0,0,0,0,2,0,0,2,1,2,0,1,0,1,0,3,2,1,1,0,0,2,0,0,1,2,1,0
2.0,1.4107142857142858,1.359842240249709,0,5,0.0,2.0,1.0,5,3,4,3,4,1,2,0,1,1,2,2,2,4,5,3,0,1,1,1,3,0,1,2,2,1,2,0,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,4,2,1,1,1,0,2,0,0,1,2,1,0
2.1,1.4642857142857142,1.534883496210307,0,5,0.0,2.0,1.0,5,3,5,3,5,0,1,0,1,1,2,3,4,4,5,3,0,1,2,1,4,0,1,2,2,1,2,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,0,4,2,1,1,0,0,2,0,0,1,2,1,0
2.2,1.3928571428571428,1.5887840299668017,0,6,0.0,2.0,1.0,5,4,6,5,5,0,1,1,0,3,3,3,2,3,4,3,0,1,1,0,2,0,1,2,2,1,2,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,4,2,1,1,0,0,2,0,0,1,0,1,0
2.3,1.4285714285714286,1.6459598031147016,0,6,0.0,2.0,1.0,6,4,6,5,6,0,1,1,0,3,3,3,2,2,3,3,0,1,1,0,2,0,2,2,2,1,2,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,4,2,1,2,0,0,2,1,0,0,0,1,0
2.4,1.5535714285714286,1.8118621326566493,0,7,0.0,2.0,1.0,7,6,6,5,6,0,3,1,0,3,3,3,2,2,4,3,0,0,1,1,2,0,2,3,2,1,2,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,4,2,0,2,0,0,2,1,0,0,0,1,0
2.5,1.75,1.8921831684213721,0,7,0.0,3.0,1.0,7,7,5,5,5,0,4,3,0,5,1,3,2,1,4,0,1,0,1,0,2,1,1,5,1,3,3,0,0,0,0,0,1,0,3,4,1,2,0,1,0,0,0,3,0,1,1,0,2,2,2,0,1,1,3,0
2.6,1.8392857142857142,2.033441713962225,0,8,0.0,3.0,1.0,8,8,5,5,5,0,4,3,0,5,0,3,2,0,4,0,1,0,1,0,2,2,1,5,1,3,4,0,0,0,1,0,1,0,2,3,2,3,0,1,0,0,0,3,0,1,1,0,3,1,3,0,0,1,4,1
2.7,1.7678571428571428,2.095838320411697,0,9,0.0,3.0,1.0,9,8,4,6,4,0,4,3,0,5,0,3,2,0,3,0,1,0,1,0,2,2,1,5,1,4,4,0,0,0,1,0,0,0,2,3,2,3,0,1,0,0,0,3,0,1,0,0,3,1,3,0,0,0,3,1
2.8,1.5892857142857142,1.9251788944174004,0,9,0.0,2.0,1.0,9,8,3,5,2,0,4,2,0,4,0,3,2,0,2,0,1,0,1,0,2,2,1,5,1,3,4,1,0,1,1,0,0,0,2,3,2,3,0,0,0,0,0,3,1,1,0,0,2,1,2,0,0,0,1,1
2.9,1.5357142857142858,1.9727092113773539,0,9,0.0,2.0,1.0,9,8,3,5,2,0,5,2,0,4,0,1,1,1,2,0,1,0,0,0,2,3,1,5,1,3,4,1,0,1,1,0,0,0,2,3,2,3,0,0,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,1
3.0,1.4642857142857142,2.0174620346426573,0,9,0.0,2.0,1.0,9,8,2,6,1,0,6,2,0,4,1,0,0,1,0,1,0,0,0,1,1,3,1,5,1,3,4,1,0,2,1,0,0,0,1,2,2,3,0,0,0,0,0,2,1,0,1,0,2,1,2,0,0,0,0,1
3.1,1.4821428571428572,2.0527948842333696,0,9,0.0,2.0,1.0,9,8,3,7,1,0,6,2,0,4,1,0,0,1,0,1,0,1,0,1,1,3,1,5,1,2,4,1,0,2,1,0,0,0,1,2,2,3,0,0,0,0,0,1,1,1,0,1,2,0,2,0,0,0,0,1
3.2,1.2678571428571428,1.9410147514395977,0,8,0.0,2.0,0.5,8,8,1,6,0,0,5,2,0,4,1,0,0,2,1,1,0,0,0,1,1,4,1,5,0,2,3,0,0,1,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1
3.3,1.4107142857142858,2.110998288845873,0,9,0.0,2.0,1.0,8,9,1,7,0,0,6,2,0,6,1,0,0,2,1,2,0,0,1,1,1,3,1,5,0,2,3,1,0,2,1,1,0,0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0
3.4,1.3392857142857142,2.1320411557462764,0,9,0.0,1.25,1.0,8,9,1,7,0,1,7,2,0,5,1,0,0,2,1,1,0,0,1,1,1,3,1,5,0,2,3,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0
3.5,1.3571428571428572,1.9312151192279676,0,9,0.0,1.0,1.0,7,9,1,6,0,1,7,2,0,4,1,0,0,2,1,1,0,0,1,1,1,3,1,4,1,1,3,0,0,0,1,0,0,0,1,1,3,2,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,2,0
3.6,1.3214285714285714,1.928240712384727,0,9,0.0,1.25,1.0,7,9,0,5,0,1,8,1,0,3,1,0,0,1,1,2,1,0,2,1,1,2,1,4,1,1,3,0,0,0,1,0,0,0,1,1,3,2,0,1,0,1,0,1,1,0,0,1,1,0,2,0,0,0,2,0
3.7,1.5178571428571428,1.8802647175765612,0,9,0.0,2.0,1.0,7,9,0,5,0,1,7,1,0,4,1,0,0,1,1,2,2,1,1,2,2,2,1,4,1,1,3,1,0,0,1,1,1,0,1,1,3,2,0,1,0,1,1,1,1,0,1,1,1,0,4,0,0,0,3,0
3.8,1.6607142857142858,1.9935322717145432,0,9,0.0,2.0,1.0,7,9,1,5,1,1,7,1,0,4,1,0,0,1,2,2,2,1,1,2,2,3,1,6,2,1,3,1,0,0,2,1,2,0,0,0,3,3,0,1,0,0,0,2,0,1,0,1,1,0,4,1,0,0,4,0
3.9,1.3392857142857142,1.815378607838023,0,9,0.0,2.0,1.0,5,9,1,5,1,1,6,0,0,3,1,0,0,1,2,2,2,1,1,3,1,2,0,4,1,1,2,1,0,0,1,1,2,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,5,0
4.0,1.3571428571428572,1.8557687223952255,0,9,0.0,2.0,1.0,5,9,1,5,1,1,6,0,0,3,1,0,0,1,2,2,2,1,1,3,1,2,0,4,2,1,2,1,0,0,0,0,2,0,0,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,3,0,0,0,5,0
4.1,1.4642857142857142,1.8512957403849193,0,9,0.0,2.0,1.0,5,9,1,4,1,1,6,0,0,3,0,0,0,1,2,1,2,1,1,3,1,2,0,4,2,1,2,2,0,0,1,0,2,0,0,0,4,0,1,2,0,1,0,2,1,0,1,0,1,0,4,0,0,1,6,0
4.2,1.5357142857142858,1.9817406284292975,0,9,0.0,2.0,1.0,6,9,2,6,1,1,6,0,0,4,0,0,0,1,2,1,1,0,1,2,0,2,0,4,2,2,2,2,0,0,1,0,2,0,0,0,4,0,1,2,0,2,0,2,1,0,1,0,2,0,4,0,0,1,6,0
4.3,1.6071428571428572,1.789638545195364,0,8,0.0,2.0,1.0,5,8,3,5,1,1,6,0,0,2,1,1,0,2,2,1,1,0,1,2,0,2,0,4,3,1,2,2,0,0,1,1,2,0,0,0,4,0,1,2,0,2,2,3,1,1,1,0,2,0,4,0,0,0,6,1
4.4,1.625,1.8377247190091184,0,8,0.0,2.0,1.0,4,8,2,3,1,2,6,0,0,2,1,1,0,2,3,0,1,0,1,1,0,3,0,5,3,0,2,2,0,0,1,1,2,0,1,1,5,0,0,2,0,2,2,3,1,1,1,0,2,0,4,0,0,0,7,2
4.5,1.6785714285714286,1.7738894197410917,0,8,0.0,2.0,1.0,4,8,2,4,1,1,5,0,0,2,1,2,1,2,3,1,1,0,1,1,1,3,0,5,3,0,3,2,0,0,1,1,2,0,0,1,5,0,0,2,1,2,2,3,1,1,1,0,2,0,3,0,0,0,7,2
4.6,1.7142857142857142,1.8391990270833902,0,8,0.0,2.0,1.0,4,8,2,4,1,1,5,0,0,2,1,2,0,2,3,1,1,0,1,1,1,3,0,6,4,1,3,2,0,0,1,1,2,0,0,1,5,1,0,2,1,2,2,4,2,1,0,0,1,0,2,0,0,0,7,2
4.7,1.75,1.8732134345633367,0,8,0.0,2.25,1.0,5,8,2,5,1,0,6,0,0,2,3,3,1,2,3,2,0,1,2,1,1,3,0,5,3,1,3,1,0,0,0,2,1,1,0,1,5,0,0,2,0,1,2,3,1,1,0,0,1,1,2,0,0,1,7,2
4.8,1.6607142857142858,1.7755963355838442,0,7,0.0,2.25,1.0,5,7,3,5,1,0,5,0,0,2,3,3,1,1,3,2,0,1,2,1,1,1,0,4,4,1,4,1,0,0,0,2,1,1,1,2,4,0,0,2,0,1,1,3,1,1,0,0,0,1,2,0,0,0,7,2
4.9,1.7857142857142858,1.8098370656171325,0,8,0.75,3.0,1.0,4,6,5,6,2,0,4,1,1,3,3,3,1,1,5,2,0,1,2,1,0,1,0,4,4,0,3,1,1,0,0,2,1,1,1,1,4,0,0,2,0,2,1,3,1,2,0,0,0,1,2,0,1,1,8,1
5.0,1.6785714285714286,1.813709132227803,0,9,0.75,2.0,1.0,3,5,5,6,2,0,3,1,0,3,2,2,1,1,6,2,0,1,2,1,0,1,0,3,4,0,2,0,1,1,0,1,1,1,1,1,4,0,0,2,0,1,1,3,1,3,0,1,0,1,2,0,1,1,9,1
5.1,1.3035714285714286,1.0508439271288925,0,4,1.0,2.0,1.0,1,2,3,4,1,1,0,1,2,3,2,2,1,0,3,1,1,1,0,2,3,1,0,2,2,1,2,1,1,0,0,1,2,1,0,2,1,0,0,2,0,0,1,1,0,4,3,1,2,0,1,1,1,1,3,1
5.2,1.3392857142857142,1.1382440378916634,0,4,0.0,2.0,1.0,2,2,4,4,1,2,0,0,2,3,2,1,1,0,3,1,1,1,0,2,3,1,0,2,2,0,3,1,1,0,0,1,2,1,0,2,1,0,0,2,0,1,0,2,1,4,3,1,2,1,0,1,1,0,3,1
5.3,1.4821428571428572,1.1337527985249984,0,4,1.0,2.0,1.0,2,2,4,3,2,2,0,0,2,2,2,1,1,0,4,1,1,1,0,2,3,1,0,2,3,1,3,2,1,0,0,1,3,1,0,2,1,0,0,2,1,2,0,3,2,4,2,0,2,1,1,1,2,0,3,1
5.4,1.1428571428571428,1.0251928638862373,0,4,0.0,2.0,1.0,2,1,3,2,1,1,0,0,2,1,0,1,1,0,3,1,1,1,0,2,3,1,0,2,3,0,3,2,1,0,0,0,2,0,0,2,1,0,0,1,1,2,0,2,1,4,2,0,2,1,0,1,2,0,1,1
5.5,1.1964285714285714,1.059306424997421,0,4,0.0,2.0,1.0,2,1,3,1,1,1,0,0,3,2,0,0,1,0,2,1,1,2,1,2,4,1,0,2,3,0,2,2,1,0,0,0,2,0,0,1,1,0,0,1,1,2,1,2,1,4,2,0,3,1,0,1,2,0,2,1
5.6,1.2678571428571428,1.0772165094182624,0,4,0.0,2.0,1.0,2,1,3,1,1,0,0,1,3,2,1,0,1,0,2,1,2,3,1,2,4,1,0,2,2,0,2,2,1,0,0,0,2,0,1,1,1,0,0,1,1,2,0,3,1,4,2,0,3,2,0,1,2,0,2,1
5.7,1.125,1.0361760054574292,0,4,0.0,2.0,1.0,1,1,3,0,1,0,0,0,2,2,0,0,1,0,2,1,1,3,1,1,3,2,0,3,2,0,2,1,1,0,0,0,1,0,1,1,1,1,0,0,2,2,0,3,1,3,1,0,4,2,0,1,1,1,2,1
5.8,1.1964285714285714,1.201481865643168,0,5,0.0,2.0,1.0,1,1,5,1,2,0,0,0,2,1,0,0,1,1,3,2,1,4,1,1,4,2,0,2,1,0,1,0,0,0,0,1,1,1,1,0,1,2,0,0,2,2,0,2,1,3,1,0,4,2,0,1,1,0,3,1
5.9,0.9107142857142857,1.0736583939683868,0,5,0.0,1.0,1.0,0,0,5,2,2,1,0,0,2,1,1,0,1,1,3,3,1,3,1,1,3,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,2,0,0,2,1,0,1,0,0,3,0
6.0,0.9107142857142857,0.891963838838727,0,4,0.0,1.0,1.0,0,0,4,1,2,1,0,0,2,1,1,0,1,1,2,2,1,3,1,1,3,1,0,1,0,1,1,1,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,1,1,2,0,0,2,1,1,1,0,0,2,0
6.1,0.6785714285714286,0.8682318415102299,0,4,0.0,1.0,0.0,0,0,4,1,2,1,0,0,0,0,1,0,0,1,2,2,1,3,1,0,1,1,0,0,0,1,1,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,2,0
6.2,0.7857142857142857,0.9583148474999099,0,5,0.0,1.0,1.0,0,0,5,1,3,0,0,1,0,1,1,0,0,2,2,2,1,3,1,0,1,1,0,0,1,1,1,1,0,0,1,2,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0
6.3,0.6428571428571429,0.9529760045804524,0,5,0.0,1.0,0.0,0,0,5,1,3,0,0,1,0,1,1,0,0,2,2,2,0,2,1,0,1,0,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0
6.4,0.5,0.8660254037844386,0,4,0.0,1.0,0.0,0,0,4,1,3,0,0,1,0,1,1,0,0,2,2,2,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.5,0.32142857142857145,0.7345344214715405,0,3,0.0,0.0,0.0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
6.6,0.5357142857142857,0.8009879104287787,0,3,0.0,1.0,0.0,1,1,3,1,2,0,0,0,0,0,0,0,0,3,3,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0
6.7,0.5178571428571429,0.8235608969714433,0,3,0.0,1.0,0.0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,3,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1
6.8,0.7678571428571429,1.1493953601252924,0,5,0.0,1.0,0.0,0,0,5,1,4,0,0,0,0,0,0,0,1,4,4,0,1,1,1,0,2,0,0,1,0,2,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,1
6.9,0.7678571428571429,1.1800585855397698,0,5,0.0,1.0,0.0,1,0,5,1,3,0,0,0,0,0,0,0,1,4,5,0,1,1,1,0,2,1,0,2,0,2,0,1,1,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
7.0,0.6428571428571429,1.076179940951383,0,5,0.0,1.0,0.0,1,0,4,0,3,0,0,0,0,0,0,0,1,3,5,0,1,0,0,0,1,1,0,2,0,2,0,1,1,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
7.1,0.6071428571428571,0.8593721011082831,0,4,0.0,1.0,0.0,1,0,3,0,2,0,0,0,0,1,0,0,1,3,4,0,1,0,0,0,1,1,0,2,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
7.2,0.7142857142857143,1.0126747770541304,0,5,0.0,1.0,0.0,2,0,3,1,2,0,1,0,0,2,0,0,0,3,5,0,1,0,2,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,2,1,0,1,1,0,0,0,1,0
7.3,0.75,0.9496239857363094,0,5,0.0,1.0,1.0,2,0,2,1,1,0,0,0,0,2,0,0,1,2,5,0,1,0,2,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,3,2,1,0,0,1,1,0,0,1,0
7.4,0.8928571428571429,1.1288200449485077,0,5,0.0,1.0,1.0,2,0,3,1,1,0,0,0,0,2,0,0,2,3,5,0,1,0,2,2,3,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,4,2,2,0,1,1,2,0,0,1,0
7.5,1.0892857142857142,1.2716241823842804,0,5,0.0,2.0,1.0,2,0,4,1,2,0,0,0,0,2,0,0,2,4,5,1,1,1,2,3,4,2,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,1,1,1,0,4,2,2,0,1,1,2,0,0,2,0
7.6,1.1071428571428572,1.2489791750032653,0,6,0.0,2.0,1.0,2,0,6,2,2,1,1,0,1,2,0,0,2,2,3,1,1,0,2,1,3,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,5,3,2,2,1,2,1,0,0,2,0
7.7,1.125,1.2109987023704267,0,5,0.0,2.0,1.0,3,1,5,1,2,1,2,0,1,2,0,1,3,2,2,1,0,0,2,2,4,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,5,2,1,2,1,2,1,0,0,2,0
7.8,1.3214285714285714,1.4651565354832867,0,6,0.0,2.0,1.0,3,1,6,1,2,1,2,0,1,2,0,1,3,2,3,0,0,0,3,2,4,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,2,1,0,6,3,1,3,1,3,1,0,0,3,0
7.9,1.0357142857142858,1.1796531832081245,0,5,0.0,2.0,1.0,2,1,5,1,2,0,1,2,1,2,1,2,3,1,3,0,0,0,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,1,0,5,2,1,0,1,1,1,0,0,2,0
8.0,1.0535714285714286,1.201481865643168,0,5,0.0,2.0,1.0,2,1,5,1,2,0,1,2,1,2,1,2,3,0,3,0,0,0,2,2,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,2,1,0,5,2,1,1,0,1,1,0,0,2,0
8.1,1.0892857142857142,1.2716241823842804,0,6,0.0,2.0,1.0,3,1,6,1,2,0,1,2,1,2,1,2,2,0,4,0,0,0,2,1,2,0,0,2,1,1,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,3,2,0,4,1,1,1,0,1,0,1,0,2,0
8.2,1.125,1.3101594777517953,0,6,0.0,2.0,1.0,3,1,6,1,2,0,1,2,1,1,1,2,3,0,4,0,0,0,3,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,2,0,4,1,2,1,0,2,0,1,0,2,0
8.3,1.2142857142857142,1.3978846993414946,0,6,0.0,2.0,1.0,3,1,6,1,2,0,1,2,1,1,1,1,4,1,5,0,1,1,4,1,4,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,3,2,0,3,1,2,1,0,2,0,0,0,2,0
8.4,1.125,1.3635890143294642,0,6,0.0,2.0,1.0,2,0,6,1,2,0,0,1,1,1,0,1,4,1,4,0,1,1,4,1,4,0,0,1,1,2,2,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,3,2,0,3,1,3,1,0,2,0,0,0,2,0
8.5,1.1071428571428572,1.3845908553557233,0,6,0.0,2.0,1.0,1,0,6,0,2,0,0,0,0,0,0,1,4,1,4,0,1,2,4,1,4,0,1,1,1,2,2,0,0,0,0,0,1,0,2,4,0,2,0,0,0,1,2,1,0,2,2,2,1,0,2,0,0,0,2,0
8.6,1.25,1.4299100870834003,0,6,0.0,2.0,1.0,2,0,6,0,3,0,1,0,0,0,0,1,4,1,4,0,1,2,4,2,5,0,1,1,1,2,2,0,0,0,0,0,2,0,2,4,0,2,0,1,0,1,2,1,0,2,2,2,1,0,2,1,0,0,2,0
8.7,1.4107142857142858,1.4113922421582492,0,6,0.0,2.0,1.0,2,0,6,0,3,0,1,0,0,0,1,1,3,2,4,0,3,3,4,1,4,0,1,2,1,1,1,3,0,0,0,0,4,0,2,4,0,1,0,1,1,2,2,2,0,2,2,2,0,1,2,1,1,0,2,0
8.8,1.5,1.4267845968170128,0,5,0.0,2.25,1.0,2,1,5,0,4,0,3,0,0,0,0,0,2,2,4,0,3,3,3,4,3,0,1,2,1,1,1,3,0,1,0,1,4,0,3,5,0,1,0,2,1,3,2,2,0,1,2,1,0,1,2,2,1,0,1,0
8.9,1.6607142857142858,1.5151235889510528,0,5,0.0,3.0,1.0,2,1,5,1,3,0,3,0,0,1,0,0,3,2,4,1,3,4,2,4,5,0,1,2,1,0,2,3,0,1,0,2,4,0,3,5,1,1,0,3,1,3,2,2,0,0,3,1,0,1,3,3,1,0,0,0
9.0,1.6607142857142858,1.6066467488250815,0,5,0.0,3.0,1.0,1,0,5,0,3,0,3,0,0,1,1,1,3,2,4,0,3,4,2,5,5,0,0,2,1,0,1,3,0,1,0,2,4,0,3,5,0,1,0,3,2,4,2,2,0,0,2,1,0,1,4,3,2,0,1,0
