"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
4.3,0.06533333333333337,0.034032664048267255,0.06533333333333337,0.14,0.04,0.09,0.065,0.12,0.06,0.06,0.08,0.09,0.07,0.14,0.1,0.13,0.04,0.05,0.01,0.07,0.04,0.09,0.06,0.07,0.01,0.02,0.03,0.03,0.09,0.07,0.03,0.06,0.09,0.02,0.09,0.1,0.04
4.4,0.07200000000000002,0.03727376199598497,0.07200000000000002,0.16,0.04,0.09,0.07,0.12,0.06,0.05,0.08,0.09,0.07,0.16,0.11,0.14,0.04,0.07,0.02,0.08,0.04,0.07,0.07,0.07,0.02,0.01,0.02,0.04,0.11,0.09,0.04,0.11,0.09,0.03,0.12,0.09,0.05
4.5,0.07400000000000001,0.03834927204871908,0.07400000000000001,0.16,0.04,0.09,0.08,0.14,0.08,0.06,0.09,0.1,0.08,0.16,0.13,0.13,0.04,0.06,0.02,0.07,0.04,0.08,0.07,0.08,0.01,0.01,0.02,0.04,0.12,0.09,0.04,0.08,0.09,0.04,0.09,0.11,0.05
4.6,0.08533333333333334,0.04248398391027952,0.08533333333333334,0.18,0.06,0.11,0.08,0.17,0.06,0.07,0.1,0.11,0.11,0.18,0.12,0.14,0.07,0.08,0.03,0.08,0.05,0.09,0.06,0.08,0.01,0.01,0.02,0.06,0.14,0.12,0.08,0.09,0.1,0.03,0.1,0.13,0.07
4.7,0.07533333333333334,0.03981066300488965,0.07533333333333334,0.18,0.05,0.09,0.07500000000000001,0.14,0.08,0.05,0.09,0.08,0.07,0.18,0.12,0.14,0.05,0.05,0.03,0.09,0.06,0.07,0.08,0.08,0.01,0.03,0.02,0.04,0.13,0.06,0.04,0.08,0.08,0.03,0.1,0.13,0.05
4.8,0.07266666666666668,0.04146752410689063,0.07266666666666668,0.17,0.042499999999999996,0.09,0.07,0.12,0.07,0.06,0.08,0.09,0.08,0.17,0.15,0.16,0.04,0.05,0.02,0.08,0.05,0.07,0.06,0.07,0.01,0.01,0.02,0.04,0.12,0.06,0.04,0.07,0.09,0.03,0.11,0.11,0.05
4.9,0.08066666666666668,0.04312256434345661,0.08066666666666668,0.19,0.045,0.0975,0.08,0.12,0.06,0.08,0.09,0.09,0.09,0.19,0.15,0.17,0.06,0.06,0.04,0.08,0.06,0.08,0.08,0.08,0.02,0.02,0.02,0.04,0.13,0.07,0.04,0.1,0.08,0.03,0.14,0.11,0.04
5.0,0.07133333333333337,0.03630733014450694,0.07133333333333337,0.17,0.04,0.09,0.07,0.12,0.06,0.05,0.08,0.08,0.06,0.17,0.11,0.13,0.04,0.05,0.03,0.08,0.06,0.09,0.08,0.09,0.02,0.02,0.02,0.04,0.12,0.06,0.04,0.08,0.08,0.03,0.1,0.11,0.04
5.1,0.07700000000000001,0.03751888413408196,0.07700000000000001,0.18,0.05,0.0975,0.08,0.14,0.06,0.06,0.08,0.09,0.08,0.18,0.11,0.13,0.05,0.05,0.04,0.09,0.08,0.08,0.09,0.1,0.01,0.03,0.02,0.04,0.12,0.08,0.05,0.09,0.08,0.03,0.1,0.11,0.04
5.2,0.08333333333333336,0.0423739962188552,0.08333333333333336,0.21,0.0625,0.1,0.08,0.13,0.07,0.07,0.09,0.09,0.06,0.21,0.14,0.16,0.07,0.07,0.04,0.09,0.08,0.09,0.1,0.1,0.01,0.02,0.02,0.05,0.14,0.08,0.07,0.08,0.08,0.04,0.1,0.11,0.04
5.3,0.08266666666666667,0.04486523028904331,0.08266666666666667,0.2,0.052500000000000005,0.09,0.08,0.15,0.08,0.06,0.08,0.08,0.08,0.2,0.14,0.18,0.06,0.07,0.03,0.08,0.06,0.09,0.08,0.09,0.01,0.03,0.02,0.04,0.14,0.09,0.05,0.09,0.09,0.03,0.1,0.13,0.05
5.4,0.09100000000000001,0.04921720566360238,0.09100000000000001,0.22,0.06,0.1225,0.08,0.14,0.1,0.05,0.08,0.1,0.08,0.22,0.15,0.2,0.07,0.05,0.04,0.08,0.06,0.13,0.08,0.13,0.02,0.03,0.02,0.06,0.17,0.09,0.06,0.09,0.1,0.04,0.1,0.13,0.06
5.5,0.08500000000000002,0.048972781556016746,0.08500000000000002,0.22,0.05,0.11,0.07,0.14,0.07,0.06,0.08,0.11,0.06,0.22,0.15,0.2,0.05,0.05,0.04,0.11,0.07,0.1,0.07,0.08,0.01,0.03,0.02,0.04,0.15,0.07,0.05,0.09,0.1,0.04,0.11,0.12,0.06
5.6,0.09966666666666667,0.05300838508093685,0.09966666666666667,0.25,0.0625,0.1275,0.09,0.18,0.09,0.09,0.1,0.14,0.07,0.25,0.17,0.21,0.07,0.05,0.04,0.11,0.08,0.13,0.09,0.09,0.01,0.05,0.03,0.06,0.16,0.07,0.07,0.1,0.11,0.06,0.12,0.13,0.06
5.7,0.09066666666666667,0.04850658603621666,0.09066666666666667,0.22,0.0625,0.10750000000000001,0.08,0.17,0.07,0.1,0.1,0.1,0.08,0.22,0.15,0.16,0.07,0.07,0.02,0.08,0.05,0.14,0.09,0.1,0.01,0.02,0.04,0.04,0.15,0.08,0.06,0.08,0.1,0.04,0.11,0.15,0.07
5.8,0.09900000000000002,0.052112058745233496,0.09900000000000002,0.23,0.07,0.1275,0.09,0.21,0.09,0.09,0.09,0.09,0.1,0.23,0.17,0.16,0.07,0.09,0.02,0.08,0.05,0.14,0.1,0.12,0.01,0.02,0.05,0.06,0.15,0.1,0.08,0.08,0.13,0.04,0.12,0.16,0.07
5.9,0.08933333333333332,0.047323942730456814,0.08933333333333332,0.2,0.052500000000000005,0.12,0.08,0.17,0.09,0.08,0.07,0.08,0.09,0.2,0.15,0.16,0.06,0.05,0.04,0.07,0.07,0.15,0.07,0.08,0.02,0.02,0.04,0.05,0.17,0.08,0.06,0.09,0.09,0.05,0.13,0.15,0.05
6.0,0.09733333333333334,0.05221323799787007,0.09733333333333334,0.2,0.06,0.135,0.08,0.2,0.11,0.08,0.07,0.08,0.12,0.2,0.18,0.17,0.06,0.06,0.04,0.08,0.06,0.16,0.08,0.09,0.02,0.02,0.05,0.04,0.18,0.09,0.07,0.1,0.1,0.05,0.14,0.16,0.06
6.1,0.1,0.05221749387577565,0.1,0.23,0.07,0.125,0.09,0.18,0.09,0.1,0.07,0.09,0.11,0.23,0.17,0.18,0.09,0.07,0.04,0.09,0.08,0.14,0.09,0.08,0.01,0.02,0.05,0.04,0.19,0.09,0.06,0.1,0.11,0.07,0.13,0.17,0.06
6.2,0.09533333333333337,0.048835324191499815,0.09533333333333337,0.22,0.0625,0.12,0.08499999999999999,0.18,0.09,0.09,0.07,0.09,0.1,0.22,0.16,0.17,0.07,0.06,0.04,0.07,0.07,0.13,0.07,0.08,0.01,0.02,0.05,0.05,0.18,0.12,0.08,0.12,0.1,0.06,0.12,0.13,0.06
6.3,0.10433333333333333,0.05783213255237573,0.10433333333333333,0.25,0.07,0.14,0.09,0.2,0.09,0.09,0.07,0.08,0.1,0.25,0.2,0.2,0.07,0.07,0.05,0.07,0.09,0.16,0.08,0.09,0.02,0.02,0.05,0.05,0.19,0.09,0.06,0.1,0.14,0.07,0.14,0.17,0.07
6.4,0.09866666666666668,0.05004886501099589,0.09866666666666668,0.21,0.07,0.135,0.08,0.18,0.09,0.08,0.07,0.08,0.12,0.21,0.18,0.18,0.07,0.07,0.04,0.07,0.08,0.15,0.07,0.09,0.01,0.02,0.06,0.05,0.17,0.09,0.07,0.09,0.12,0.07,0.14,0.16,0.08
6.5,0.10333333333333332,0.055457691581561115,0.10333333333333332,0.24,0.052500000000000005,0.135,0.1,0.19,0.11,0.1,0.08,0.11,0.12,0.24,0.2,0.19,0.05,0.06,0.04,0.09,0.08,0.16,0.1,0.1,0.02,0.03,0.04,0.04,0.17,0.09,0.05,0.11,0.12,0.05,0.15,0.14,0.07
6.6,0.10766666666666667,0.05401748688053609,0.10766666666666667,0.24,0.07,0.14,0.1,0.19,0.11,0.11,0.09,0.11,0.11,0.24,0.21,0.2,0.07,0.07,0.05,0.09,0.09,0.14,0.1,0.09,0.02,0.04,0.03,0.06,0.19,0.1,0.06,0.1,0.14,0.07,0.14,0.14,0.07
6.7,0.10033333333333332,0.04549603157297225,0.10033333333333332,0.21,0.07,0.125,0.1,0.15,0.1,0.08,0.08,0.09,0.11,0.21,0.18,0.17,0.07,0.06,0.05,0.1,0.09,0.13,0.11,0.1,0.03,0.04,0.04,0.05,0.19,0.11,0.07,0.11,0.11,0.05,0.13,0.13,0.07
6.8,0.10000000000000003,0.04892170615721955,0.10000000000000003,0.23,0.06,0.1275,0.09,0.16,0.12,0.09,0.08,0.08,0.12,0.23,0.18,0.18,0.06,0.06,0.06,0.09,0.09,0.13,0.11,0.1,0.03,0.04,0.04,0.04,0.18,0.09,0.06,0.1,0.1,0.04,0.13,0.14,0.07
6.9,0.10333333333333335,0.05198290317231447,0.10333333333333335,0.23,0.06,0.1375,0.095,0.17,0.14,0.09,0.07,0.09,0.14,0.23,0.21,0.19,0.06,0.07,0.04,0.08,0.08,0.12,0.11,0.1,0.03,0.04,0.04,0.05,0.16,0.12,0.06,0.1,0.13,0.05,0.14,0.13,0.06
7.0,0.108,0.05114684741017769,0.108,0.24,0.07,0.13,0.10500000000000001,0.14,0.13,0.09,0.07,0.08,0.12,0.24,0.22,0.21,0.07,0.07,0.06,0.09,0.1,0.12,0.13,0.13,0.04,0.07,0.03,0.06,0.17,0.13,0.07,0.11,0.12,0.05,0.14,0.12,0.06
7.1,0.10700000000000001,0.055806212318462674,0.10700000000000001,0.26,0.07,0.1375,0.10500000000000001,0.17,0.11,0.1,0.07,0.09,0.14,0.26,0.2,0.21,0.08,0.08,0.04,0.08,0.07,0.12,0.11,0.11,0.02,0.04,0.03,0.07,0.18,0.13,0.08,0.11,0.12,0.04,0.15,0.14,0.06
7.2,0.113,0.056104069965258914,0.113,0.24,0.07,0.1525,0.10500000000000001,0.16,0.11,0.11,0.07,0.1,0.13,0.24,0.23,0.22,0.09,0.08,0.05,0.08,0.07,0.12,0.12,0.1,0.02,0.05,0.07,0.06,0.19,0.12,0.07,0.11,0.16,0.05,0.16,0.18,0.07
7.3,0.114,0.053454030094402916,0.114,0.24,0.07,0.14,0.11,0.19,0.11,0.09,0.08,0.1,0.14,0.24,0.22,0.2,0.09,0.11,0.05,0.08,0.07,0.13,0.14,0.11,0.02,0.06,0.07,0.05,0.18,0.12,0.07,0.11,0.14,0.06,0.17,0.15,0.07
7.4,0.11899999999999998,0.05682429058070149,0.11899999999999998,0.23,0.07250000000000001,0.17,0.10500000000000001,0.21,0.12,0.09,0.08,0.1,0.17,0.23,0.22,0.21,0.08,0.13,0.04,0.07,0.06,0.14,0.17,0.11,0.02,0.06,0.09,0.08,0.19,0.09,0.07,0.11,0.14,0.07,0.18,0.17,0.07
7.5,0.1186666666666667,0.05601983775612191,0.1186666666666667,0.27,0.08,0.14,0.11,0.23,0.12,0.11,0.08,0.11,0.14,0.27,0.2,0.2,0.1,0.14,0.05,0.08,0.09,0.14,0.14,0.12,0.02,0.05,0.06,0.08,0.18,0.11,0.08,0.11,0.12,0.06,0.17,0.14,0.06
7.6,0.12333333333333332,0.05996295152471695,0.12333333333333332,0.28,0.07,0.1575,0.12,0.24,0.12,0.12,0.07,0.11,0.14,0.28,0.22,0.2,0.11,0.16,0.07,0.07,0.08,0.16,0.15,0.14,0.03,0.04,0.06,0.06,0.17,0.14,0.09,0.09,0.14,0.05,0.17,0.15,0.07
7.7,0.11933333333333335,0.056741127549208584,0.11933333333333335,0.26,0.07,0.1475,0.11,0.19,0.11,0.12,0.09,0.11,0.15,0.26,0.21,0.2,0.09,0.11,0.06,0.07,0.06,0.14,0.14,0.12,0.03,0.04,0.07,0.06,0.2,0.12,0.08,0.11,0.14,0.06,0.2,0.17,0.07
7.8,0.12399999999999999,0.062,0.12399999999999999,0.28,0.08249999999999999,0.1675,0.11,0.21,0.11,0.11,0.08,0.11,0.16,0.28,0.23,0.23,0.1,0.1,0.07,0.06,0.05,0.13,0.14,0.12,0.03,0.05,0.1,0.05,0.17,0.14,0.09,0.1,0.17,0.05,0.2,0.19,0.09
7.9,0.12333333333333332,0.060074028405700315,0.12333333333333332,0.29,0.0625,0.15,0.12,0.21,0.12,0.14,0.11,0.14,0.15,0.29,0.21,0.22,0.09,0.12,0.06,0.06,0.06,0.13,0.14,0.11,0.03,0.05,0.06,0.06,0.16,0.15,0.09,0.1,0.14,0.06,0.2,0.17,0.07
8.0,0.12533333333333335,0.05631656555184767,0.12533333333333335,0.24,0.07250000000000001,0.16,0.12,0.23,0.13,0.12,0.09,0.12,0.17,0.24,0.21,0.2,0.12,0.11,0.07,0.05,0.07,0.14,0.16,0.12,0.04,0.05,0.07,0.07,0.17,0.13,0.1,0.1,0.15,0.06,0.23,0.16,0.08
8.1,0.12933333333333336,0.05555377774933242,0.12933333333333336,0.25,0.07250000000000001,0.1575,0.12,0.21,0.11,0.14,0.11,0.15,0.15,0.25,0.23,0.22,0.12,0.13,0.06,0.07,0.07,0.12,0.16,0.12,0.04,0.06,0.07,0.08,0.18,0.15,0.11,0.12,0.15,0.06,0.21,0.16,0.07
