"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.04666475287144819,0.06480971810559373,0.04666475287144819,0.23696581927680485,0.0,0.10522395032754067,0.0,2613226160.801099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04149261739775631,0.0,0.0,0.0,0.04149261739775631,0.0,0.08419248564401294,0.10522395032754067,0.0,0.10522395032754067,0.0,0.10522395032754067,0.10522395032754067,0.0,0.0,0.1306326309401382,0.1306326309401382,0.16798905488819404,0.16798905488819404,0.0,0.0,0.0,0.0,0.0,0.0,0.06762959072196734,0.0,0.1982622216621055,0.10035946416622671,0.0,0.0,0.08419248564401294,0.0,0.23696581927680485,0.0,0.1306326309401382,0.1306326309401382,0.0,0.10751595383868605,0.007156489672459355,0.17514554456065343,0.0,0.0,0.0,0.10522395032754067,0.0,0.08419248564401294,0.0
0.2,0.06365018448204159,0.11297652650402207,0.06365018448204159,0.4884916063352294,0.0,0.10478184058116902,0.0,3564410330.9943285,0.1165512255809304,0.09135332348498865,0.3386219986477646,0.21942334419322893,0.12467023555075091,0.0,0.09135332348498865,0.0,0.0,0.0,0.0018180697349290398,0.0,0.0,0.0,0.4884916063352294,0.21942334419322893,0.0,0.0,0.10478184058116902,0.09135332348498865,0.10478184058116902,0.0,0.07448375855963668,0.0,0.0,0.0,0.04206746702129372,0.0018180697349290398,0.0,0.0,0.0018180697349290398,0.0018180697349290398,0.12467023555075091,0.0,0.0,0.0,0.0,0.0,0.0,0.3510920234432691,0.0,0.0,0.10478184058116902,0.0,0.0,0.14493958563359222,0.10478184058116902,0.0,0.0,0.0,0.10478184058116902,0.05318715809102301,0.0,0.0,0.4615468958931016,0.0
0.3,0.18025865496268678,0.2801159499036071,0.18025865496268678,1.0000000000000004,0.0,0.35435544875605196,0.0,10094484677.910461,0.9544620871425733,0.0,0.014221050711366034,0.9544620871425733,0.0,0.15248294744421687,0.15248294744421687,0.0,0.0,0.0,0.18308953963046928,0.0,0.0,0.15248294744421687,0.014221050711366034,1.0000000000000004,0.061503026541960444,0.8157518369114916,0.0,0.46139638815543965,0.6138793355996566,0.0,0.5623332146610344,0.0977561108923683,0.4968909633822697,0.0,0.35435544875605196,0.5452094775184614,0.0,0.0,0.1453161159049823,0.5452094775184614,0.0,0.0,0.0,0.0,0.35435544875605196,0.0,0.0,0.0,0.0,0.0,0.39913485248990127,0.4968909633822697,0.0,0.0,0.0,0.0,0.0,0.15248294744421687,0.0,0.0,0.3998933616134791,0.014221050711366034,0.0,0.0
0.4,0.24950597092750962,0.3475429404770103,0.24950597092750962,0.9999999999999999,0.0,0.4754423032332959,0.009038957525178415,13972334371.940536,0.9939740283165471,0.0,0.11700252037681103,0.9413170587470882,0.05265696956945898,0.0,0.0,0.0,0.0,0.3926180386074513,0.027100614591060723,0.0,0.0,0.0,0.11700252037681103,0.9430114124165789,0.15288784769990488,0.9159107978255181,0.0,0.4754423032332959,0.4754423032332959,0.7151431170582989,0.584038577294429,0.7151431170582989,0.9380351867670899,0.05265696956945898,0.33017786686159883,0.6283301509332008,0.0,0.0,0.0,0.5857329309639197,0.15288784769990488,0.0,0.01807791505035683,0.7332210321086557,0.33017786686159883,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9919005551097995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754423032332959,0.11700252037681103,0.0,0.0
0.5,0.2758398829348358,0.3369386236751529,0.2758398829348358,0.9927963562223892,0.0,0.5889250669683236,0.1202005240195313,15447033444.350805,0.881816749569459,0.0,0.12506443787804786,0.9927963562223892,0.0,0.0,0.0,0.0,0.0,0.2939389165231529,0.0,0.0,0.0,0.11097960665292991,0.1061426049256603,0.9126015322872297,0.0,0.9126015322872297,0.0,0.5920667687343769,0.7162720922608372,0.7463737298389851,0.5878778330463058,0.9505241004389844,0.4547389862949256,0.14293789262420198,0.2939389165231529,0.5920667687343769,0.0,0.0,0.0,0.6186626157640767,0.0,0.11533661016101472,0.0,0.9927021130362551,0.2939389165231529,0.0,0.0,0.4014041495516213,0.0,0.13099177303625514,0.9231258316112894,0.7784861995535961,0.13099177303625514,0.4154889807767393,0.14293789262420198,0.15702272384931992,0.14293789262420198,0.0,0.0,0.0,0.5920667687343769,0.0,0.1061426049256603,0.09205777370054236
0.6,0.31776960458541453,0.3514124140325449,0.31776960458541453,0.9999999999999999,0.0,0.5825973320439192,0.1831334120458783,17795097856.783215,0.8864858769613724,0.1993769370565912,0.25614794730202095,0.9839279501997023,0.6048603492588023,0.0,0.1993769370565912,0.0,0.0,0.2954952923204575,0.0,0.0,0.02080889303862721,0.5952659781415847,0.31764764503516096,0.8005200193597084,0.0,0.8979620925980383,0.0,0.505024727039251,0.505024727039251,0.8789366845954798,0.590990584640915,0.5797995811782539,0.49999999999999983,0.08230859077176725,0.2954952923204575,0.9658424712210517,0.0,0.0,0.0,0.505024727039251,0.6048603492588023,0.0889211864355538,0.0,0.47570937669984303,0.2954952923204575,0.16688988703516539,0.0,0.9074334512251174,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.9987299004115096,0.0,0.09129644918639213,0.0,0.02080889303862721,0.0,0.0,0.505024727039251,0.08230859077176725,0.09129644918639213,0.0
0.7,0.36886398224187644,0.3679618073870271,0.36886398224187644,1.0000000000000002,0.0,0.6274959857037186,0.2817364392835444,20656383005.545082,0.913925170760853,0.8975592199999997,0.07303504628044215,0.986960217041295,0.573408906479352,0.0,0.9967954592405253,0.019556742277774264,0.0,0.3241984658647251,0.0,0.0,0.18231328377118153,0.7750457110395534,0.08583460962322265,0.7312328171075987,0.19086878565815144,0.9135461008787805,0.0,0.525827332761173,0.4265910935206475,0.9999999999999997,0.6092834471739019,0.6821336012931685,0.4999999999999998,0.26636842926583765,0.4633538505778497,1.0000000000000002,0.06203380588963784,0.0,0.0,0.4265910935206475,0.573408906479352,0.0,0.19086878565815144,0.3178663987068315,0.3775192409546271,0.40370100833005423,0.0,0.9999999999999996,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,0.9999999999999996,0.04663673772506094,0.0,0.2971044493012512,0.05347830400266789,0.11657062965863617,0.0,0.4265910935206475,0.0,0.15600443540235356,0.07016982577913093
0.8,0.3672604102179056,0.3659598690401518,0.3672604102179056,1.0000000000000002,0.0,0.6213707345735023,0.28680397981819705,20566582972.20271,0.7499999999999999,0.9999999999999997,0.5931120720734614,1.0000000000000002,0.607869319878798,0.05530543905122873,0.9999999999999997,0.24999999999999992,0.0,0.49999999999999983,0.3236079596363942,0.0,0.0,0.7046128830324832,0.36038535385701403,0.9657386397575961,0.0,0.6421306801212018,0.0,0.3921306801212019,0.3921306801212019,0.9274817111666274,0.49999999999999983,0.8854848303299622,0.6144507527242692,0.017273281783552658,0.24999999999999992,0.9999999999999997,0.0,0.0,0.0716892563299576,0.3921306801212019,0.607869319878798,0.15721224911858087,0.0,0.39702905993710536,0.24999999999999992,0.432825032242456,0.0,0.9999999999999997,0.0,0.0716892563299576,0.7710984945514613,0.9999999999999994,0.0716892563299576,0.9999999999999997,0.0,0.0,0.05563073815040149,0.05530543905122873,0.007879146943594595,0.0,0.3921306801212019,0.10069007944181974,0.0,0.0
0.9,0.39925653457897164,0.3670046115986134,0.39925653457897164,1.000000000000001,0.03489502246526932,0.7050647292765054,0.336762710037755,22358365936.422413,0.7246417956508422,0.9999999999999999,0.9600933492997247,1.000000000000001,0.7853271241148808,0.02407385071391693,0.9999999999999999,0.18364396033368288,0.0,0.5157090335654629,0.3633426360709532,0.03716891297076863,0.17962960505387668,0.6985390404850599,0.8045227399148129,0.9999999999999999,0.10804152302139712,0.5449431199135716,0.07817597789306611,0.5409287646337653,0.6191047425268315,0.9714236312564293,0.36728792066736576,0.6856253129478301,0.5138580813003377,0.028073350948771388,0.33206507323177986,0.9999999999999997,0.25466780671616673,0.10804152302139712,0.014033344906026148,0.36129915957988873,0.638700840420111,0.019133173670042528,0.25466780671616673,0.34416496610409997,0.18364396033368288,0.3414603468437301,0.0,0.8649382770292311,0.0,0.014033344906026148,0.9613831254485382,0.9945496440246068,0.014033344906026148,0.9802831678930659,0.0,0.03716891297076863,0.0,0.02407385071391693,0.0,0.03716891297076863,0.5037598516629967,0.0,0.2095585034815484,0.13138252558848226
1.0,0.37839170157005564,0.36790622435691467,0.37839170157005564,0.9999999999999999,0.013095817983170971,0.6659940640389184,0.2998672407263542,21189935287.92312,0.8744179193324723,0.9997608131473649,0.9564131496700488,0.983859552463398,0.6543623840999803,0.0,0.8721190099999997,0.26099861828013776,0.0,0.43882465325214765,0.38126659291564674,0.01746109064422796,0.11675270699265071,0.7008891038557323,0.8364380396473068,0.9989695653217558,0.08317258330812782,0.5584455710998278,0.034981920227798446,0.5968459921865357,0.6318279124143341,0.9951557471890661,0.35565206994401977,0.5885332866666664,0.4327721653530669,0.09247498178003744,0.30546783811937517,0.9999999999999996,0.0,0.0,0.0,0.34563761590001946,0.6543623840999803,0.0,0.0,0.29426664333333324,0.30546783811937517,0.29426664333333324,0.0,0.830159233904701,0.0,0.0,0.9999999999999999,0.8655443307061341,0.0,0.9470940736149962,0.09247498178003744,0.10993607242426538,0.09247498178003744,0.0,0.05785092494926814,0.15191675993809367,0.34563761590001946,0.0,0.034981920227798446,0.0
