"src_ip","dst_ip","src_node","dst_node","flow_size","avg_rate","arrive_time","install_time","end_time","duration","resend","reroute"
10.0.1.100,10.0.0.243,"sES","sMT",90585182.0,26630710.539218865,0.5393635182159592,0.5493635182159592,3.9408943135207193,3.40153079530476,0,0
10.0.1.180,10.0.2.97,"sCY","sRS",52435639.0,13403018.213191256,0.05566809368979442,0.06566809368979441,3.967894292740455,3.9122261990506604,0,0
10.0.1.100,10.0.1.113,"sES","sCH",50325168.0,525178715.247898,3.9408943135207193,3.950894313520719,4.036719156643398,0.09582484312267914,0,0
10.0.0.137,10.0.2.102,"sSK","sRS",55072059.0,15769170.484345825,0.56040619279009,0.57040619279009,4.052794017163633,3.4923878243735427,0,0
10.0.0.181,10.0.1.132,"sDK","sGR",96595299.0,27161070.431135923,0.5316496437112987,0.5416496437112988,4.088037424704959,3.5563877809936604,0,0
10.0.1.50,10.0.0.85,"sME","sBY",67821963.0,17718603.107299067,0.2728972577523579,0.2828972577523579,4.1006235513709095,3.8277262936185514,0,0
10.0.1.85,10.0.1.102,"sIL","sES",60473601.0,14790696.829559205,0.012023170788909021,0.022023170788909023,4.100647371316333,4.088624200527423,0,0
10.0.1.249,10.0.0.200,"sAT","sIS",77079576.0,18637099.375311006,0.0001852154616437396,0.01018521546164374,4.135999187785528,4.135813972323884,0,0
10.0.0.247,10.0.2.37,"sMT","sLT",65380640.0,17014866.422773078,0.3555444030720398,0.36554440307203984,4.198104102071092,3.842559698999052,0,0
10.0.1.249,10.0.0.120,"sAT","sBG",59242766.0,606254056.289394,4.135999187785528,4.145999187785528,4.23371856035781,0.09771937257228114,0,0
10.0.0.50,10.0.0.6,"sNO","sDE2",68190779.0,16731166.926244533,0.18683828381296386,0.19683828381296387,4.262512102656756,4.075673818843792,0,0
10.0.1.68,10.0.0.232,"sMD","sIT",82504917.0,19465322.884236526,0.031805982352416495,0.04180598235241649,4.270364853976088,4.238558871623671,0,0
10.0.1.229,10.0.1.56,"sFR2","sME",69632070.0,16991454.98203945,0.18014243317482814,0.19014243317482815,4.278206434968876,4.0980640017940475,0,0
10.0.1.113,10.0.1.53,"sCH","sME",55327935.0,14850116.701443862,0.5748841714326847,0.5848841714326847,4.300641760571397,3.725757589138712,0,0
10.0.1.185,10.0.0.212,"sCY","sUA",55975699.0,13154159.351670565,0.04933632509002328,0.059336325090023276,4.304697500480615,4.2553611753905916,0,0
10.0.1.72,10.0.1.3,"sMD","sUK",94665116.0,27165102.34808101,0.8211980245349239,0.8311980245349239,4.3060041845487955,3.484806160013872,0,0
