"src_ip","dst_ip","src_node","dst_node","flow_size","bytes_sent","bytes_left","avg_rate","curr_rate","arrive_time","install_time","end_time","remove_time","update_time","duration","status","resend","reroute"
10.0.1.37,10.0.0.51,"s14","s2",12615786.0,12615786.0,0.0,557830976.9998708,1000000000.0,0.0,0.01,0.022615786000000002,0.022615786000000002,0.022615786000000002,0.022615786000000002,"removed",0.0,0.0
10.0.1.137,10.0.1.98,"s26","s20",11076596.0,11076596.0,0.0,525540082.46872497,1000000000.0,0.00936632577386055,0.019366325773860552,0.030442921773860553,0.030442921773860553,0.030442921773860553,0.021076596000000003,"removed",0.0,0.0
10.0.1.103,10.0.0.117,"s20","s5",15634374.0,15634374.0,0.0,609898802.2878966,1000000000.0,0.020343660258426505,0.030343660258426507,0.04597803425842651,0.04597803425842651,0.04597803425842651,0.025634374000000005,"removed",0.0,0.0
10.0.0.98,10.0.0.227,"s6","s10",5789311.0,5789311.0,0.0,366660141.1549879,1000000000.0,0.030505495917047522,0.04050549591704752,0.046294806917047515,0.046294806917047515,0.046294806917047515,0.015789310999999993,"removed",0.0,0.0
10.0.0.129,10.0.1.135,"s4","s26",917642107.0,917642107.0,0.0,92970121.1337532,61136536.99466053,0.040524984787533,0.05052498478753299,9.910815523398503,9.910815523398503,9.910815523398503,9.87029053861097,"removed",0.0,0.0
10.0.0.194,10.0.0.169,"s12","s18",7420038.0,7420038.0,0.0,425948439.3776868,1000000000.0,0.050993371680562255,0.06099337168056225,0.06841340968056225,0.06841340968056225,0.06841340968056225,0.017420038,"removed",0.0,0.0
10.0.1.67,10.0.1.202,"s22","s28",10290479.0,10290479.0,0.0,336499562.89793146,500000000.0,0.061218009711491266,0.07121800971149127,0.09179896771149126,0.09179896771149126,0.09179896771149126,0.030580958,"removed",0.0,0.0
10.0.0.247,10.0.0.234,"s17","s10",10799651.0,10799651.0,0.0,519222702.34245753,1000000000.0,0.07080820344459064,0.08080820344459065,0.09160785444459064,0.09160785444459064,0.09160785444459064,0.020799651000000002,"removed",0.0,0.0
10.0.1.85,10.0.1.135,"s23","s26",7549558.0,7549558.0,0.0,411627496.0034554,1000000000.0,0.080216578839734,0.09021657883973401,0.09855733127561264,0.09855733127561264,0.09855733127561264,0.01834075243587864,"removed",0.0,0.0
10.0.1.98,10.0.0.168,"s20","s18",6284502.0,6284502.0,0.0,278457215.0370481,500000000.0,0.08943193956064059,0.0994319395606406,0.1120009435606406,0.1120009435606406,0.1120009435606406,0.022569004000000004,"removed",0.0,0.0
10.0.0.209,10.0.1.83,"s11","s23",6836111.0,6836111.0,0.0,264564975.14556482,333333333.3333333,0.10012044575328684,0.11012044575328685,0.12595950852506432,0.12595950852506432,0.12595950852506432,0.025839062771777485,"removed",0.0,0.0
10.0.1.168,10.0.0.137,"s24","s4",14019825.0,14019825.0,0.0,281092476.9320827,333333333.3333333,0.10945898620973188,0.11945898620973189,0.1593351876400087,0.1593351876400087,0.1593351876400087,0.04987620143027682,"removed",0.0,0.0
10.0.0.1,10.0.1.20,"s9","s15",1256490017.0,1256490017.0,0.0,124588357.53855874,121042037.22002625,0.1203260556645107,0.1303260556645107,10.205457939766362,10.205457939766362,10.205457939766362,10.085131884101852,"removed",0.0,0.0
10.0.1.102,10.0.0.249,"s20","s17",12642327.0,12642327.0,0.0,304272166.8385296,500000000.0,0.13054093947319778,0.1405409394731978,0.17209034286213476,0.17209034286213476,0.17209034286213476,0.04154940338893698,"removed",0.0,0.0
10.0.0.211,10.0.0.101,"s11","s6",9849437.0,9849437.0,0.0,368166475.6216358,500000000.0,0.14049658193578562,0.15049658193578563,0.16724925403437793,0.16724925403437793,0.16724925403437793,0.026752672098592306,"removed",0.0,0.0
10.0.1.199,10.0.0.210,"s28","s11",17087397.0,17087397.0,0.0,332764644.789127,333333333.3333333,0.1502869789769411,0.1602869789769411,0.20163677610105651,0.20163677610105651,0.20163677610105651,0.051349797124115415,"removed",0.0,0.0
10.0.1.212,10.0.0.37,"s29","s3",12202623.0,12202623.0,0.0,295965286.61815166,333333333.3333334,0.15935585460513862,0.16935585460513863,0.2005857675433528,0.2005857675433528,0.2005857675433528,0.04122991293821418,"removed",0.0,0.0
10.0.1.90,10.0.0.250,"s23","s17",8004179.0,8004179.0,0.0,248243409.28355885,666666666.6666667,0.17011176672871028,0.1801117667287103,0.20235503563603155,0.20235503563603155,0.20235503563603155,0.032243268907321265,"removed",0.0,0.0
10.0.0.25,10.0.1.154,"s8","s27",14160199.0,14160199.0,0.0,217483520.7706977,200000000.0,0.18013434943638634,0.19013434943638635,0.2452436457629329,0.2452436457629329,0.2452436457629329,0.06510929632654655,"removed",0.0,0.0
10.0.1.153,10.0.1.197,"s27","s28",6614241.0,6614241.0,0.0,327187097.224681,500000000.0,0.19107764467868216,0.20107764467868217,0.21129311483659602,0.21129311483659602,0.21129311483659602,0.020215470157913862,"removed",0.0,0.0
10.0.1.20,10.0.0.228,"s15","s10",669323185.0,669323185.0,0.0,92054320.26615272,69602272.72727276,0.20011668020494056,0.21011668020494056,7.471075642965347,7.471075642965347,7.471075642965347,7.270958962760406,"removed",0.0,0.0
10.0.0.154,10.0.1.117,"s19","s21",16174486.0,16174486.0,0.0,180013564.08858064,200000000.0,0.20959725951594324,0.21959725951594325,0.2994487442187343,0.2994487442187343,0.2994487442187343,0.08985148470279106,"removed",0.0,0.0
10.0.0.131,10.0.1.84,"s4","s23",10169610.0,10169610.0,0.0,231496391.92512378,200000000.0,0.21934642659930523,0.22934642659930524,0.26327631213846864,0.26327631213846864,0.26327631213846864,0.04392988553916341,"removed",0.0,0.0
10.0.1.35,10.0.0.243,"s14","s17",13291661.0,13291661.0,0.0,296950214.6111098,400000000.0,0.22930428968194777,0.23930428968194778,0.2740648601277612,0.2740648601277612,0.2740648601277612,0.04476057044581344,"removed",0.0,0.0
10.0.1.154,10.0.1.202,"s27","s28",8875441.0,8875441.0,0.0,226627959.568626,400000000.0,0.23932742695176867,0.24932742695176868,0.2784904720451187,0.2784904720451187,0.2784904720451187,0.03916304509335,"removed",0.0,0.0
10.0.0.86,10.0.0.114,"s7","s5",1371099899.0,1371099899.0,0.0,85812208.70809166,39028310.34938058,0.24981746944078687,0.2598174694407869,16.2277292333028,16.2277292333028,16.2277292333028,15.977911763862013,"removed",0.0,0.0
10.0.1.194,10.0.1.66,"s28","s22",17735600.0,17735600.0,0.0,361512450.884852,375000000.0,0.25897535262833044,0.26897535262833044,0.30803479707233133,0.30803479707233133,0.30803479707233133,0.0490594444440009,"removed",0.0,0.0
10.0.0.71,10.0.1.84,"s1","s23",9479214.0,9479214.0,0.0,279200647.5477277,375000000.0,0.2695490961960735,0.2795490961960735,0.3035003569945628,0.3035003569945628,0.3035003569945628,0.03395126079848931,"removed",0.0,0.0
10.0.1.99,10.0.1.38,"s20","s14",7595719.0,7595719.0,0.0,256299161.55245033,375000000.0,0.2801621524797243,0.2901621524797243,0.30979829703045697,0.30979829703045697,0.30979829703045697,0.029636144550732657,"removed",0.0,0.0
10.0.0.250,10.0.0.163,"s17","s18",12890619.0,12890619.0,0.0,335722790.0485718,500000000.0,0.2893087960069966,0.2993087960069966,0.3277054118522748,0.3277054118522748,0.3277054118522748,0.038396615845278204,"removed",0.0,0.0
10.0.1.202,10.0.0.135,"s28","s4",14554260.0,14554260.0,0.0,488713959.5426827,800000000.0,0.29904748290868693,0.30904748290868694,0.3288282160263152,0.3288282160263152,0.3288282160263152,0.029780733117628244,"removed",0.0,0.0
10.0.1.182,10.0.0.242,"s25","s17",7149535.0,7149535.0,0.0,305062981.00408745,600000000.0,0.3097007035486146,0.31970070354861463,0.33313696243675617,0.33313696243675617,0.33313696243675617,0.023436258888141548,"removed",0.0,0.0
10.0.1.212,10.0.0.151,"s29","s19",12535027.0,12535027.0,0.0,159740512.12246808,142857142.85714287,0.31882290687746373,0.32882290687746374,0.39729409013240274,0.39729409013240274,0.39729409013240274,0.07847118325493901,"removed",0.0,0.0
10.0.0.41,10.0.1.82,"s3","s23",16779828.0,16779828.0,0.0,441965444.16402066,600000000.0,0.3291234793828993,0.33912347938289933,0.36708985938289934,0.36708985938289934,0.36708985938289934,0.03796638000000002,"removed",0.0,0.0
10.0.1.5,10.0.0.116,"s16","s5",1768843606.0,1768843606.0,0.0,54650706.32918,44651402.35898081,0.3397705541062114,0.3497705541062114,32.70611537947126,32.70611537947126,32.70611537947126,32.36634482536505,"removed",0.0,0.0
10.0.0.218,10.0.0.113,"s11","s5",6326098.0,6326098.0,0.0,233109237.49528566,333333333.3333334,0.34950996116771776,0.3595099611677178,0.3766478732812518,0.3766478732812518,0.3766478732812518,0.027137912113534057,"removed",0.0,0.0
10.0.0.179,10.0.0.118,"s13","s5",12839972.0,12839972.0,0.0,143129135.58392522,142857142.85714287,0.3587118706000476,0.3687118706000476,0.4484208732263588,0.4484208732263588,0.4484208732263588,0.08970900262631121,"removed",0.0,0.0
10.0.0.230,10.0.0.6,"s10","s9",8156850.0,8156850.0,0.0,240962321.41805148,333333333.3333333,0.3687348122552227,0.3787348122552227,0.40258595525549484,0.40258595525549484,0.40258595525549484,0.033851143000272144,"removed",0.0,0.0
10.0.0.209,10.0.1.177,"s11","s25",10475633.0,10475633.0,0.0,138707908.21046224,166666666.66666666,0.37862239213621246,0.38862239213621247,0.4541453607625237,0.4541453607625237,0.4541453607625237,0.07552296862631125,"removed",0.0,0.0
10.0.1.3,10.0.0.50,"s16","s2",9868101.0,9868101.0,0.0,273650528.4101593,333333333.3333333,0.38958883026606866,0.3995888302660687,0.42564979114683577,0.42564979114683577,0.42564979114683577,0.0360609608807671,"removed",0.0,0.0
10.0.0.215,10.0.0.250,"s11","s17",9813245.0,9813245.0,0.0,267047288.08915094,416666666.6666667,0.39967263949396065,0.40967263949396066,0.4364198578245357,0.4364198578245357,0.4364198578245357,0.03674721833057504,"removed",0.0,0.0
10.0.0.55,10.0.0.178,"s2","s13",9074811.0,9074811.0,0.0,354874719.7847052,500000000.0,0.4095854754464855,0.4195854754464855,0.4351573476990525,0.4351573476990525,0.4351573476990525,0.02557187225256702,"removed",0.0,0.0
10.0.1.129,10.0.0.34,"s26","s3",1026844393.0,1026844393.0,0.0,39651212.46558299,14492753.623188406,0.41898765823073325,0.42898765823073326,26.315910580607817,26.315910580607817,26.315910580607817,25.896922922377083,"removed",0.0,0.0
10.0.0.136,10.0.1.74,"s4","s22",17900006.0,17900006.0,0.0,157084436.9105942,166666666.66666666,0.4284083768383705,0.43840837683837053,0.5423598691188434,0.5423598691188434,0.5423598691188434,0.11395149228047285,"removed",0.0,0.0
10.0.0.216,10.0.0.146,"s11","s19",1240346229.0,1240346229.0,0.0,59637113.1882144,27799863.57130076,0.43825746300894175,0.44825746300894176,21.23648465226732,21.23648465226732,21.23648465226732,20.798227189258377,"removed",0.0,0.0
10.0.0.245,10.0.1.88,"s17","s23",7373525.0,7373525.0,0.0,169644791.0716077,250000000.00000006,0.44868789260240194,0.45868789260240195,0.4921523865808089,0.4921523865808089,0.4921523865808089,0.04346449397840696,"removed",0.0,0.0
10.0.1.56,10.0.1.2,"s30","s16",17560917.0,17560917.0,0.0,330873770.551242,333333333.3333334,0.4586557963086066,0.4686557963086066,0.5117301665457613,0.5117301665457613,0.5117301665457613,0.05307437023715472,"removed",0.0,0.0
10.0.1.151,10.0.1.106,"s27","s20",17517791.0,17517791.0,0.0,161863619.27535167,200000000.0,0.46853986249443674,0.47853986249443675,0.5767654852651712,0.5767654852651712,0.5767654852651712,0.1082256227707345,"removed",0.0,0.0
10.0.1.4,10.0.0.151,"s16","s19",17553550.0,17553550.0,0.0,315519164.6488043,416666666.6666667,0.47787255783429705,0.48787255783429706,0.5335064208978557,0.5335064208978557,0.5335064208978557,0.055633863063558664,"removed",0.0,0.0
10.0.0.88,10.0.1.218,"s7","s29",7061450.0,7061450.0,0.0,226442109.58381388,333333333.3333333,0.4868767099394322,0.4968767099394322,0.5180610599394322,0.5180610599394322,0.5180610599394322,0.031184349999999972,"removed",0.0,0.0
10.0.0.194,10.0.0.84,"s12","s7",7109333.0,7109333.0,0.0,271757609.27082306,416666666.6666667,0.4972210028763018,0.5072210028763018,0.5233815693424099,0.5233815693424099,0.5233815693424099,0.026160566466108093,"removed",0.0,0.0
10.0.1.201,10.0.1.83,"s28","s23",6965605.0,6965605.0,0.0,379416578.2527613,833333333.3333334,0.5067338830207972,0.5167338830207973,0.5250926090207972,0.5250926090207972,0.5250926090207972,0.018358725999999992,"removed",0.0,0.0
10.0.1.163,10.0.0.218,"s24","s11",6802729.0,6802729.0,0.0,186194921.39700553,266666666.66666666,0.515955226784059,0.525955226784059,0.5524907506799831,0.5524907506799831,0.5524907506799831,0.03653552389592407,"removed",0.0,0.0
