"src_ip","dst_ip","src_node","dst_node","flow_size","avg_rate","arrive_time","install_time","end_time","duration","resend","reroute"
10.0.0.146,10.0.0.49,"sFI","sNO",50536791.0,382605001.46471435,0.9500759882131187,0.9600759882131187,1.0821620581979114,0.13208606998479278,0,0
10.0.1.103,10.0.1.170,"sES","sEE",61566528.0,52622121.92549913,0.024969850070586053,0.034969850070586055,1.1949441070411448,1.169974256970559,0,0
10.0.0.19,10.0.0.149,"sDE1","sFI",52898154.0,41401869.44602562,0.04304507713193584,0.05304507713193583,1.3207205712050174,1.2776754940730815,0,0
10.0.0.52,10.0.1.152,"sNO","sPT",69405988.0,57220354.84960975,0.2352285252913604,0.2452285252913604,1.4481882872924408,1.2129597620010804,0,0
10.0.0.4,10.0.0.216,"sDE2","sUA",86185600.0,57727724.5183227,0.01989710067306305,0.029897100673063053,1.5128643138990896,1.4929672132260265,0,0
10.0.1.86,10.0.1.153,"sIL","sPT",54585178.0,35982354.782138616,0.06742789805511185,0.07742789805511185,1.5844263916360737,1.516998493580962,0,0
10.0.0.184,10.0.0.202,"sDK","sIS",51621699.0,35075663.72270927,0.167965968909372,0.177965968909372,1.6396900511133596,1.4717240822039876,0,0
10.0.0.73,10.0.0.147,"sNL","sFI",56440816.0,35709897.59788452,0.07573876721944506,0.08573876721944507,1.6562758114741896,1.5805370442547444,0,0
10.0.1.217,10.0.1.52,"sFR1","sME",54102633.0,33289799.894784167,0.05545902962513005,0.06545902962513005,1.6806605379248774,1.6252015082997473,0,0
10.0.2.36,10.0.0.209,"sLT","sUA",59955895.0,37789078.17236173,0.09636283995710315,0.10636283995710316,1.6829560541797959,1.5865932142226926,0,0
10.0.0.3,10.0.0.84,"sDE2","sBY",52487629.0,34030951.549665295,0.1444805851787846,0.1544805851787846,1.6868303171102805,1.542349731931496,0,0
10.0.1.210,10.0.1.5,"sFR1","sUK",77702476.0,54594428.01444549,0.3087144898058918,0.3187144898058918,1.7319820067664176,1.4232675169605258,0,0
10.0.0.178,10.0.1.99,"sDK","sES",59704295.0,35690588.27753588,0.06536386193231014,0.07536386193231015,1.7381940920122851,1.672830230079975,0,0
10.0.0.161,10.0.2.52,"sSE","sLU",54217636.0,41840314.80632855,0.4830876221692424,0.4930876221692424,1.7789104727133622,1.2958228505441198,0,0
10.0.1.242,10.0.2.38,"sAT","sLT",60681547.0,33604748.93739461,0.03378871062622779,0.043788710626227786,1.8395319141552662,1.8057432035290384,0,0
10.0.1.166,10.0.0.39,"sEE","sBE",59790470.0,33010627.906887617,0.03644074320758672,0.04644074320758672,1.8476898405785824,1.8112490973709958,0,0
10.0.1.98,10.0.0.169,"sES","sSE",71046261.0,39628392.02023738,0.0610923951061807,0.0710923951061807,1.8539045022368004,1.7928121071306196,0,0
10.0.0.169,10.0.1.9,"sSE","sUK",66730079.0,43593704.5010924,0.36038431692346,0.37038431692346,1.891111741070858,1.530727424147398,0,0
10.0.2.58,10.0.1.6,"sLU","sUK",53141366.0,41892534.8806816,0.6319625195498092,0.6419625195498092,1.9004788829390704,1.2685163633892613,0,0
10.0.1.169,10.0.0.167,"sEE","sSE",57491358.0,31626974.212546397,0.11583925779094684,0.12583925779094685,1.9336343340329611,1.8177950762420143,0,0
10.0.1.244,10.0.1.194,"sAT","sCZ",65848200.0,34840083.40357043,0.04842026919921205,0.058420269199212047,1.9384329662770796,1.8900126970778675,0,0
10.0.2.22,10.0.1.41,"sHU","sIE",58364490.0,30464475.544816036,0.032665073082165264,0.04266507308216526,1.9484863355930029,1.9158212625108377,0,0
10.0.0.180,10.0.2.49,"sDK","sLU",91679595.0,47037679.928543225,0.013159543821940178,0.02315954382194018,1.9622266563851885,1.9490671125632484,0,0
10.0.0.54,10.0.0.90,"sNO","sBY",55541892.0,44809366.150312155,0.7256603521624877,0.7356603521624877,1.9651755868499368,1.239515234687449,0,0
10.0.0.9,10.0.1.182,"sDE2","sCY",51178904.0,29905140.345714826,0.27472410655569335,0.28472410655569336,1.986098920662979,1.7113748141072858,0,0
10.0.0.115,10.0.1.218,"sBG","sFR1",53188579.0,27602422.448177747,0.065560414383246,0.07556041438324601,1.9925137134952735,1.9269532991120275,0,0
10.0.0.165,10.0.0.118,"sSE","sBG",64549635.0,31843245.18119076,0.016173766764872255,0.026173766764872257,2.0432798180704825,2.0271060513056103,0,0
10.0.0.55,10.0.2.56,"sNO","sLU",69286357.0,47101515.30589523,0.6269863093068486,0.6369863093068486,2.0979869034496894,1.4710005941428408,0,0
