"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
3.0,0.09066666666666669,0.03758841429069453,0.09066666666666669,0.21,0.06,0.10750000000000001,0.1,0.21,0.06,0.05,0.09,0.04,0.15,0.1,0.06,0.04,0.1,0.12,0.1,0.1,0.12,0.14,0.1,0.1,0.06,0.06,0.05,0.09,0.1,0.1,0.12,0.07,0.07,0.03,0.12,0.11,0.06
3.1,0.10400000000000001,0.04572380853195266,0.10400000000000001,0.24,0.0625,0.1375,0.10500000000000001,0.24,0.06,0.08,0.07,0.05,0.15,0.12,0.07,0.04,0.14,0.17,0.12,0.09,0.15,0.16,0.14,0.12,0.08,0.06,0.05,0.1,0.11,0.13,0.15,0.08,0.06,0.04,0.12,0.11,0.06
3.2,0.11466666666666665,0.05245527195197405,0.11466666666666665,0.29,0.08,0.14,0.10500000000000001,0.29,0.07,0.09,0.08,0.05,0.19,0.15,0.1,0.06,0.13,0.17,0.11,0.08,0.14,0.19,0.15,0.12,0.09,0.06,0.06,0.09,0.11,0.14,0.14,0.09,0.09,0.04,0.17,0.13,0.06
3.3,0.12066666666666664,0.05662351298022953,0.12066666666666664,0.31,0.08,0.1375,0.11,0.31,0.07,0.09,0.08,0.07,0.22,0.15,0.13,0.09,0.11,0.14,0.12,0.09,0.17,0.23,0.15,0.13,0.09,0.06,0.07,0.09,0.08,0.13,0.12,0.08,0.11,0.05,0.19,0.13,0.07
3.4,0.12400000000000001,0.0554737175005726,0.12400000000000001,0.29,0.08,0.14,0.125,0.29,0.09,0.08,0.08,0.05,0.24,0.14,0.13,0.07,0.13,0.13,0.13,0.09,0.14,0.22,0.14,0.14,0.07,0.07,0.09,0.08,0.11,0.17,0.12,0.1,0.13,0.05,0.2,0.16,0.08
3.5,0.12066666666666666,0.050327814266952715,0.12066666666666666,0.27,0.08249999999999999,0.14,0.125,0.27,0.07,0.08,0.07,0.05,0.2,0.15,0.13,0.07,0.13,0.12,0.14,0.09,0.13,0.2,0.14,0.14,0.07,0.09,0.07,0.09,0.1,0.14,0.13,0.11,0.13,0.05,0.21,0.16,0.09
3.6,0.114,0.04813868852942853,0.114,0.26,0.08,0.1475,0.1,0.26,0.07,0.09,0.08,0.07,0.17,0.17,0.11,0.08,0.09,0.14,0.16,0.11,0.17,0.21,0.15,0.12,0.08,0.1,0.06,0.07,0.09,0.11,0.1,0.07,0.1,0.04,0.15,0.13,0.07
3.7,0.12066666666666666,0.05157087894883656,0.12066666666666666,0.29,0.09,0.16,0.11,0.29,0.08,0.09,0.09,0.09,0.19,0.17,0.11,0.1,0.11,0.16,0.17,0.12,0.17,0.2,0.17,0.11,0.08,0.1,0.06,0.07,0.09,0.12,0.12,0.07,0.09,0.04,0.16,0.13,0.07
3.8,0.12099999999999998,0.050023327891428125,0.12099999999999998,0.29,0.09,0.1475,0.11499999999999999,0.29,0.07,0.1,0.09,0.06,0.18,0.17,0.1,0.06,0.14,0.17,0.14,0.12,0.15,0.18,0.17,0.13,0.07,0.09,0.06,0.09,0.11,0.14,0.14,0.1,0.11,0.05,0.16,0.12,0.07
3.9,0.11399999999999998,0.0428641264151427,0.11399999999999998,0.26,0.08,0.13,0.11,0.26,0.09,0.07,0.08,0.07,0.16,0.16,0.14,0.1,0.12,0.13,0.12,0.11,0.14,0.18,0.12,0.11,0.07,0.08,0.07,0.08,0.09,0.12,0.13,0.1,0.11,0.05,0.18,0.11,0.07
4.0,0.13299999999999998,0.055084783137753515,0.13299999999999998,0.31,0.1,0.1575,0.125,0.31,0.1,0.08,0.1,0.08,0.22,0.19,0.16,0.12,0.14,0.14,0.14,0.14,0.17,0.21,0.16,0.13,0.09,0.1,0.06,0.09,0.1,0.15,0.12,0.1,0.11,0.03,0.21,0.15,0.09
4.1,0.12333333333333334,0.05617433182117573,0.12333333333333334,0.29,0.08,0.1475,0.12,0.29,0.07,0.07,0.09,0.07,0.22,0.17,0.13,0.1,0.11,0.15,0.12,0.12,0.17,0.23,0.15,0.13,0.07,0.09,0.06,0.08,0.08,0.14,0.13,0.08,0.12,0.03,0.2,0.14,0.09
4.2,0.13299999999999998,0.06017474553332154,0.13299999999999998,0.31,0.09,0.165,0.12,0.31,0.08,0.09,0.09,0.09,0.23,0.21,0.13,0.09,0.1,0.14,0.15,0.13,0.17,0.24,0.17,0.14,0.08,0.11,0.07,0.07,0.09,0.14,0.11,0.09,0.13,0.04,0.23,0.17,0.1
4.3,0.14566666666666667,0.065047845638593,0.14566666666666667,0.34,0.1,0.18,0.13,0.34,0.1,0.1,0.1,0.08,0.26,0.21,0.14,0.1,0.13,0.19,0.15,0.13,0.18,0.25,0.2,0.13,0.11,0.1,0.08,0.1,0.1,0.17,0.14,0.1,0.12,0.04,0.25,0.18,0.09
4.4,0.14800000000000002,0.06331929669013495,0.14800000000000002,0.36,0.1,0.17500000000000002,0.14,0.36,0.1,0.09,0.09,0.07,0.26,0.21,0.16,0.09,0.15,0.2,0.16,0.14,0.16,0.22,0.18,0.12,0.1,0.1,0.08,0.12,0.11,0.16,0.16,0.11,0.14,0.07,0.24,0.18,0.11
4.5,0.14900000000000002,0.06155485358604956,0.14900000000000002,0.36,0.1,0.18500000000000003,0.135,0.36,0.1,0.1,0.12,0.1,0.24,0.23,0.15,0.11,0.13,0.2,0.15,0.15,0.17,0.22,0.2,0.15,0.1,0.1,0.08,0.11,0.09,0.16,0.14,0.11,0.13,0.06,0.22,0.19,0.1
4.6,0.14666666666666667,0.06389227044191043,0.14666666666666667,0.37,0.1,0.17750000000000002,0.13,0.37,0.12,0.09,0.13,0.13,0.23,0.24,0.18,0.14,0.11,0.2,0.14,0.16,0.17,0.23,0.18,0.13,0.08,0.09,0.08,0.1,0.09,0.16,0.12,0.1,0.12,0.05,0.21,0.16,0.09
4.7,0.15066666666666667,0.06662998991111702,0.15066666666666667,0.36,0.1,0.18,0.135,0.36,0.12,0.1,0.09,0.1,0.23,0.24,0.17,0.12,0.16,0.22,0.14,0.13,0.18,0.23,0.24,0.16,0.08,0.1,0.08,0.11,0.12,0.16,0.16,0.08,0.13,0.03,0.21,0.18,0.09
4.8,0.15133333333333335,0.06064834888290218,0.15133333333333335,0.36,0.11,0.18,0.14,0.36,0.11,0.12,0.11,0.1,0.22,0.24,0.16,0.11,0.18,0.21,0.14,0.13,0.16,0.22,0.19,0.14,0.08,0.1,0.11,0.11,0.12,0.14,0.17,0.07,0.16,0.06,0.22,0.18,0.12
4.9,0.15066666666666667,0.06742567924924615,0.15066666666666667,0.39,0.11,0.17,0.135,0.39,0.12,0.12,0.12,0.09,0.22,0.25,0.16,0.11,0.17,0.21,0.14,0.15,0.17,0.24,0.17,0.13,0.07,0.1,0.09,0.1,0.12,0.13,0.16,0.07,0.14,0.05,0.23,0.19,0.11
5.0,0.15566666666666665,0.07102503470999191,0.15566666666666665,0.39,0.10250000000000001,0.19,0.14500000000000002,0.39,0.12,0.11,0.12,0.09,0.23,0.25,0.17,0.12,0.16,0.23,0.15,0.16,0.2,0.28,0.19,0.19,0.07,0.1,0.08,0.1,0.13,0.11,0.16,0.07,0.14,0.06,0.22,0.17,0.1
5.1,0.15033333333333332,0.05833714273275837,0.15033333333333332,0.35,0.10250000000000001,0.18,0.14500000000000002,0.35,0.11,0.09,0.11,0.09,0.23,0.21,0.15,0.09,0.16,0.21,0.15,0.14,0.18,0.22,0.21,0.16,0.08,0.11,0.1,0.12,0.15,0.14,0.15,0.1,0.13,0.08,0.21,0.18,0.1
5.2,0.14533333333333334,0.05925837962310103,0.14533333333333334,0.34,0.10250000000000001,0.1875,0.13,0.34,0.11,0.09,0.09,0.07,0.21,0.2,0.18,0.1,0.14,0.2,0.12,0.11,0.18,0.23,0.2,0.16,0.08,0.11,0.11,0.1,0.13,0.15,0.13,0.1,0.14,0.06,0.22,0.19,0.11
5.3,0.1413333333333333,0.05874994089831543,0.1413333333333333,0.33,0.1,0.1875,0.12,0.33,0.1,0.09,0.1,0.08,0.2,0.19,0.15,0.09,0.18,0.2,0.12,0.11,0.19,0.23,0.19,0.16,0.07,0.1,0.09,0.1,0.11,0.16,0.15,0.1,0.12,0.05,0.21,0.17,0.1
5.4,0.1513333333333333,0.06970094850303131,0.1513333333333333,0.39,0.0925,0.18,0.14500000000000002,0.39,0.13,0.09,0.09,0.07,0.24,0.21,0.18,0.08,0.15,0.23,0.13,0.14,0.18,0.24,0.21,0.15,0.06,0.12,0.09,0.12,0.12,0.15,0.16,0.09,0.15,0.06,0.24,0.17,0.1
5.5,0.15866666666666662,0.07130840685984288,0.15866666666666662,0.41,0.11,0.19,0.15,0.41,0.16,0.12,0.11,0.1,0.23,0.24,0.19,0.11,0.15,0.24,0.13,0.15,0.19,0.26,0.23,0.16,0.07,0.11,0.08,0.11,0.12,0.16,0.16,0.09,0.15,0.05,0.21,0.17,0.1
5.6,0.17166666666666666,0.07962760548676293,0.17166666666666666,0.46,0.13,0.21,0.16,0.46,0.17,0.15,0.14,0.14,0.25,0.29,0.23,0.16,0.17,0.24,0.12,0.15,0.21,0.27,0.21,0.16,0.06,0.1,0.08,0.13,0.13,0.15,0.18,0.07,0.17,0.06,0.22,0.18,0.1
5.7,0.17833333333333332,0.08226312796278915,0.17833333333333332,0.47,0.12,0.2275,0.16,0.47,0.16,0.12,0.12,0.13,0.27,0.27,0.23,0.17,0.19,0.26,0.13,0.13,0.23,0.3,0.2,0.18,0.07,0.11,0.1,0.12,0.14,0.16,0.15,0.1,0.18,0.07,0.26,0.22,0.11
5.8,0.17200000000000001,0.08360223282504681,0.17200000000000001,0.44,0.10500000000000001,0.2175,0.15,0.44,0.17,0.09,0.1,0.1,0.31,0.24,0.23,0.14,0.16,0.21,0.13,0.15,0.22,0.3,0.16,0.18,0.06,0.1,0.13,0.1,0.12,0.15,0.14,0.08,0.21,0.07,0.3,0.23,0.14
5.9,0.19466666666666665,0.08496012136421546,0.19466666666666665,0.48,0.14,0.23,0.17,0.48,0.17,0.11,0.13,0.12,0.34,0.26,0.23,0.14,0.19,0.23,0.14,0.15,0.21,0.3,0.17,0.17,0.07,0.11,0.19,0.14,0.15,0.21,0.17,0.12,0.24,0.11,0.33,0.28,0.18
6.0,0.19233333333333338,0.08871990882672402,0.19233333333333338,0.5,0.13,0.2275,0.17,0.5,0.17,0.13,0.14,0.11,0.31,0.28,0.23,0.13,0.18,0.23,0.13,0.16,0.22,0.34,0.19,0.19,0.07,0.1,0.16,0.13,0.17,0.18,0.16,0.12,0.2,0.09,0.32,0.28,0.15
6.1,0.193,0.0871837140755084,0.193,0.51,0.14,0.2275,0.165,0.51,0.16,0.14,0.14,0.11,0.3,0.28,0.23,0.14,0.18,0.25,0.13,0.14,0.22,0.34,0.22,0.21,0.09,0.11,0.14,0.13,0.16,0.18,0.17,0.13,0.19,0.09,0.3,0.25,0.15
6.2,0.18633333333333332,0.08175097688848874,0.18633333333333332,0.48,0.13,0.23249999999999998,0.165,0.48,0.17,0.14,0.16,0.14,0.28,0.27,0.25,0.15,0.17,0.24,0.13,0.13,0.21,0.31,0.21,0.17,0.08,0.12,0.13,0.12,0.16,0.2,0.13,0.14,0.2,0.06,0.28,0.24,0.12
6.3,0.18866666666666668,0.08106513156441279,0.18866666666666668,0.45,0.13,0.23,0.16499999999999998,0.45,0.14,0.11,0.13,0.12,0.32,0.23,0.23,0.14,0.21,0.23,0.12,0.13,0.21,0.3,0.25,0.19,0.09,0.13,0.13,0.14,0.18,0.21,0.15,0.13,0.2,0.08,0.32,0.26,0.13
6.4,0.19833333333333333,0.08598772522220186,0.19833333333333333,0.49,0.14,0.2375,0.175,0.49,0.17,0.11,0.13,0.12,0.31,0.23,0.24,0.15,0.22,0.25,0.14,0.14,0.22,0.34,0.29,0.21,0.1,0.16,0.13,0.14,0.18,0.21,0.16,0.14,0.19,0.08,0.32,0.25,0.13
6.5,0.20600000000000004,0.08811356308764275,0.20600000000000004,0.52,0.15,0.25,0.18,0.52,0.16,0.12,0.16,0.13,0.31,0.26,0.25,0.15,0.2,0.26,0.14,0.16,0.24,0.37,0.26,0.22,0.1,0.14,0.15,0.15,0.19,0.22,0.17,0.14,0.19,0.1,0.32,0.25,0.15
6.6,0.1906666666666667,0.0834638977176493,0.1906666666666667,0.47,0.13,0.2475,0.16,0.47,0.13,0.13,0.16,0.13,0.25,0.26,0.26,0.16,0.17,0.25,0.15,0.15,0.25,0.37,0.23,0.21,0.1,0.14,0.12,0.11,0.16,0.17,0.15,0.11,0.19,0.08,0.29,0.24,0.13
6.7,0.196,0.08788629017087932,0.196,0.47,0.14,0.25,0.165,0.47,0.13,0.1,0.14,0.11,0.29,0.25,0.25,0.16,0.18,0.28,0.14,0.14,0.25,0.36,0.25,0.21,0.09,0.13,0.11,0.14,0.16,0.22,0.17,0.15,0.2,0.06,0.32,0.26,0.16
6.8,0.19766666666666674,0.09583608691696233,0.19766666666666674,0.52,0.14250000000000002,0.2475,0.165,0.52,0.15,0.09,0.11,0.1,0.3,0.25,0.25,0.14,0.18,0.3,0.16,0.14,0.28,0.36,0.23,0.18,0.1,0.15,0.1,0.15,0.15,0.24,0.17,0.15,0.2,0.06,0.33,0.24,0.15
6.9,0.20500000000000002,0.09905385740427612,0.20500000000000002,0.55,0.14,0.2475,0.165,0.55,0.16,0.1,0.13,0.14,0.3,0.27,0.25,0.15,0.19,0.3,0.16,0.17,0.3,0.37,0.24,0.23,0.09,0.15,0.1,0.14,0.15,0.23,0.16,0.14,0.21,0.06,0.33,0.24,0.14
7.0,0.20700000000000005,0.0924896390593743,0.20700000000000005,0.52,0.14250000000000002,0.2475,0.19,0.52,0.15,0.11,0.14,0.15,0.29,0.29,0.22,0.14,0.21,0.28,0.13,0.19,0.28,0.38,0.24,0.25,0.09,0.15,0.12,0.16,0.17,0.23,0.19,0.16,0.2,0.07,0.33,0.23,0.14
7.1,0.21066666666666675,0.09824911647892254,0.21066666666666675,0.54,0.15,0.2575,0.19,0.54,0.15,0.11,0.13,0.13,0.34,0.28,0.24,0.15,0.22,0.29,0.12,0.16,0.25,0.35,0.26,0.22,0.09,0.15,0.11,0.16,0.17,0.27,0.2,0.18,0.21,0.07,0.37,0.25,0.15
7.2,0.20500000000000002,0.0903234926989282,0.20500000000000002,0.53,0.14250000000000002,0.2475,0.185,0.53,0.16,0.11,0.14,0.13,0.32,0.27,0.24,0.15,0.18,0.27,0.13,0.16,0.23,0.33,0.21,0.19,0.1,0.12,0.13,0.17,0.19,0.25,0.19,0.18,0.21,0.09,0.35,0.26,0.16
7.3,0.21433333333333326,0.09694270931271157,0.21433333333333326,0.55,0.14250000000000002,0.2675,0.21,0.55,0.15,0.1,0.14,0.1,0.34,0.29,0.21,0.14,0.22,0.28,0.15,0.21,0.27,0.36,0.24,0.22,0.1,0.12,0.14,0.17,0.18,0.27,0.21,0.18,0.22,0.09,0.35,0.26,0.17
7.4,0.2193333333333334,0.10151956571135547,0.2193333333333334,0.59,0.1525,0.2575,0.2,0.59,0.17,0.12,0.16,0.12,0.34,0.32,0.24,0.16,0.23,0.31,0.14,0.2,0.24,0.34,0.26,0.21,0.13,0.12,0.13,0.16,0.16,0.28,0.2,0.15,0.23,0.09,0.37,0.25,0.16
7.5,0.2176666666666667,0.104934371024094,0.2176666666666667,0.58,0.14,0.2575,0.19,0.58,0.17,0.12,0.13,0.11,0.37,0.29,0.23,0.14,0.19,0.33,0.14,0.17,0.23,0.31,0.25,0.17,0.13,0.14,0.11,0.18,0.19,0.31,0.19,0.19,0.25,0.08,0.41,0.26,0.16
7.6,0.22433333333333338,0.10713490975815905,0.22433333333333338,0.6,0.15,0.26,0.19,0.6,0.18,0.15,0.14,0.13,0.37,0.33,0.26,0.18,0.21,0.35,0.14,0.15,0.22,0.3,0.26,0.17,0.13,0.15,0.11,0.15,0.21,0.31,0.17,0.2,0.25,0.08,0.41,0.26,0.16
7.7,0.22800000000000004,0.10703270528207721,0.22800000000000004,0.61,0.16,0.27,0.19,0.61,0.17,0.17,0.16,0.14,0.36,0.34,0.27,0.19,0.19,0.35,0.15,0.16,0.24,0.34,0.27,0.2,0.11,0.17,0.12,0.14,0.19,0.29,0.17,0.2,0.24,0.09,0.41,0.24,0.16
7.8,0.23033333333333333,0.11461481385735248,0.23033333333333333,0.64,0.155,0.26,0.19,0.64,0.15,0.17,0.15,0.12,0.36,0.36,0.26,0.19,0.19,0.38,0.15,0.17,0.25,0.38,0.27,0.24,0.09,0.17,0.12,0.14,0.19,0.26,0.18,0.19,0.23,0.09,0.4,0.25,0.17
7.9,0.22833333333333336,0.11057677071710052,0.22833333333333336,0.61,0.1525,0.275,0.195,0.61,0.18,0.17,0.14,0.11,0.36,0.34,0.26,0.17,0.23,0.38,0.15,0.16,0.22,0.36,0.28,0.24,0.1,0.16,0.12,0.14,0.18,0.3,0.2,0.19,0.22,0.09,0.4,0.24,0.15
8.0,0.23866666666666675,0.11646840296358876,0.23866666666666675,0.66,0.16,0.285,0.20500000000000002,0.66,0.16,0.2,0.15,0.12,0.35,0.38,0.27,0.18,0.26,0.4,0.16,0.17,0.22,0.36,0.32,0.23,0.12,0.17,0.13,0.15,0.19,0.29,0.21,0.17,0.23,0.09,0.4,0.26,0.16
8.1,0.24200000000000005,0.11900700259508541,0.24200000000000005,0.66,0.1625,0.2925,0.21000000000000002,0.66,0.15,0.2,0.16,0.11,0.35,0.39,0.27,0.17,0.26,0.39,0.18,0.18,0.25,0.38,0.33,0.25,0.11,0.17,0.14,0.16,0.17,0.3,0.22,0.17,0.23,0.07,0.41,0.27,0.16
