"time","mean","stdev","min","max","q1","q3","median","throughput","('sDE2', 'sCH')","('sDE2', 'sLU')","('sDE2', 'sNL')","('sDE2', 'sPL')","('sDE2', 'sTR')","('sDE2', 'sCZ')","('sDE2', 'sCY')","('sDE2', 'sIL')","('sDE2', 'sDK')","('sDE1', 'sNL')","('sDE1', 'sDK')","('sBE', 'sNL')","('sBE', 'sUK')","('sNO', 'sSE')","('sNO', 'sDK')","('sNL', 'sLU')","('sNL', 'sDK')","('sBY', 'sPL')","('sSI', 'sHR')","('sSI', 'sAT')","('sBG', 'sMK')","('sBG', 'sHU')","('sBG', 'sAT')","('sSK', 'sCZ')","('sSK', 'sHU')","('sSK', 'sAT')","('sFI', 'sSE')","('sSE', 'sDK')","('sDK', 'sIS')","('sDK', 'sEE')","('sIS', 'sUK')","('sUA', 'sPL')","('sIT', 'sMT')","('sIT', 'sGR')","('sIT', 'sFR2')","('sIT', 'sCH')","('sIT', 'sAT')","('sUK', 'sPT')","('sUK', 'sCY')","('sUK', 'sIE')","('sUK', 'sFR1')","('sUK', 'sIL')","('sME', 'sHU')","('sMD', 'sRO')","('sES', 'sFR1')","('sES', 'sFR2')","('sES', 'sPT')","('sCH', 'sFR1')","('sCH', 'sFR2')","('sGR', 'sAT')","('sEE', 'sLV')","('sCZ', 'sPL')","('sAT', 'sRO')","('sHR', 'sHU')","('sHU', 'sRO')","('sHU', 'sRS')","('sHU', 'sTR')","('sLT', 'sLV')","('sLT', 'sPL')"
0.1,0.3122204194060815,0.24207185274724866,0.3122204194060815,0.8509215488178771,0.12007383234627919,0.5110931297829538,0.25101727128091855,18421004744.95881,0.8509215488178771,0.4651667042551346,0.4260145814130864,0.11656612134681167,0.21678053405271963,0.4769343333104457,0.5950999008496065,0.151783327691242,0.6799627563534127,0.3103472923199617,0.0,0.31337130684360814,0.0,0.14559726223233035,0.14559726223233035,0.0,0.3103472923199617,0.0,0.5436531668829686,0.5286496266465935,0.09439047667629237,0.09439047667629237,0.13318876345223182,0.3520422464082017,0.3479133645272954,0.021297827501903805,0.0,0.7143832031215347,0.7473371907843865,0.6198370282933141,0.6017399285520567,0.017279363560702053,0.45640004312084326,0.23044996172120935,0.4935366329193142,0.5910291917660696,0.5299249807651992,0.132955562733387,0.3490690482221731,0.1769763965737,0.7402969758665452,0.28909156186940166,0.10254367899623204,0.13450396413053994,0.7447794945837325,0.1769763965737,0.0,0.5841731320473563,0.363468210883216,0.1177576073161311,0.4047377689962543,0.25101727128091855,0.7164642567313524,0.1223900573764273,0.24536968553106336,0.0,0.21678053405271963,0.0,0.22971944377901476
0.2,0.6093601128657252,0.2937506064781452,0.6093601128657252,1.0000000000000018,0.3798879531686227,0.8851251355373022,0.6346657384097272,35952246659.07779,1.0000000000000016,0.4951606394325219,0.6861890447912331,0.6346657384097272,0.8222188563044265,0.9061978786637338,0.8859332680210658,0.5246321517664542,1.0000000000000018,0.3995687059391811,0.0,0.3746319283036892,0.1531641018894095,0.5756025643392045,0.7332276688862651,0.36346985930647524,0.8505549960534644,0.16875585946544297,0.9087585779761123,0.7815658276433206,0.08037627227759091,0.38514397803355627,0.12584036376144578,0.9904623203816335,0.9215134482699924,0.2492386598573069,0.3399255833647419,0.7901991441609931,0.8843170030535387,0.8613670211080302,0.4502949889438391,0.3161400695732766,0.9221098434592054,0.9626269937438644,0.9609191348516911,0.9823394378574569,0.897608228182039,0.6193440596423072,0.5748852082020744,0.515699901187806,0.9078887960534116,0.9999999999999997,0.4932684583047811,0.10420637945396351,0.8022443600701442,0.4318739018968266,0.16469049226913657,0.8178902870238725,0.585586193733508,0.7020832022126298,0.3860700971582473,0.8512658372338372,0.9999999999999977,0.2684717990702706,0.6513712593453308,0.312645619452183,0.6666389436448469,0.1074164192958901,0.6039852857547889
0.3,0.6167607660420887,0.29213695486397934,0.6167607660420887,1.0000000000000029,0.37667673038158594,0.9064484187509236,0.5962788612351788,36388885196.48324,0.999999999999994,0.18577839118629602,0.4333698194373628,0.6877049252310544,1.0000000000000016,0.9983545995458344,0.676331480196932,0.9153820733952109,1.0000000000000004,0.2958355481827282,0.10985765486342762,0.269733134273086,0.2920841667831643,0.40265638516181407,0.8600008084684707,0.5719531300340496,0.9995541863573117,0.28313529708421736,0.9494597550803084,0.5962788612351788,0.07721860654336794,0.6481328640387111,0.11393083440462604,1.0000000000000002,0.7665608572863462,0.24793666773106962,0.5344347701415136,0.8977316583111414,0.3910195831207062,0.673060687227751,0.36233387764246566,0.2680245720925001,0.57915239896926,0.91084496708204,0.9935280575045768,0.9295416979195972,0.9959259830784101,0.9020518704198073,0.5475666402943558,0.7876299123834045,1.0000000000000029,0.9984769605860436,0.48764651518714913,0.15558509066686596,0.5445731802803692,0.533998795941156,0.49675100138642003,0.7576232904139258,0.4661806094299427,0.48053247673226257,0.31076137680291116,0.8423784679464331,1.0000000000000016,0.6461780018051008,0.6663396714212628,0.2517896873628369,0.852455073994354,0.15511089656940194,0.5884073772487078
0.4,0.6333157483299194,0.29138211112965645,0.6333157483299194,1.0000000000000018,0.40100016847321696,0.9241247664905367,0.6395403950045809,37365629151.46525,0.9999999999999909,0.13882524010644426,0.4082545647077122,0.6937492958466748,0.9999999999999967,1.0000000000000009,0.6462385391735234,0.9868554138341405,0.9999999999999988,0.29174526173984305,0.18759735796055205,0.2841539333417625,0.5892503609914871,0.6086074005649573,1.0000000000000009,0.5349735628039104,1.0000000000000018,0.2391544683011826,0.35149608632070073,0.44104974023001553,0.08612314005826385,0.33616375921751523,0.4558053588228723,0.9903695944191393,0.6978431745698261,0.3256052070323698,0.7190195617644694,0.8647109671466294,0.8672046975275415,0.9999999999999999,0.6555300655905288,0.5342858033870272,0.24341918527261014,0.8928287546199482,0.9842562737074274,0.9999999999999957,0.8772529068939566,0.8298045714942057,0.731972984936022,0.6395403950045809,0.9999999999999988,0.9999999999999978,0.4321771969863047,0.14289370822739872,0.5831047235026046,0.5248235932510305,0.4868763837276329,0.904606610656066,0.4569024192157412,0.48979082343475044,0.5525973341912979,0.9162640519074069,0.9999999999999986,0.2791607991284457,0.6895689539607914,0.33298496193532673,0.9319854810736664,0.11445871064024749,0.39374577223872165
0.5,0.6432192399428731,0.2855348463203313,0.6432192399428731,1.0000000000000038,0.41604582366083975,0.9685150966168665,0.6817746267487738,37949935156.629524,0.9999999999999971,0.17959489275689539,0.478125321367636,0.7323902930510783,1.0000000000000002,1.0000000000000007,0.5966954026081097,0.9845527896423603,0.9999999999999956,0.2789908011821499,0.17812613059684243,0.3099405976174662,0.5161682455998957,0.605048977794796,0.9999999999999982,0.5755868940823491,0.9999999999999992,0.6932976639445511,0.32503984139406283,0.4353438535188315,0.09985048168569736,0.29653524494499417,0.6999484902257647,1.0000000000000024,0.7267207332261595,0.3391705580216675,0.774286465088208,0.893026591490016,0.8525019380577413,0.9554782147739305,0.6441271178244766,0.5388702325078721,0.2126095114394453,1.0000000000000009,1.0000000000000002,1.0000000000000002,0.717560179258997,0.6450534754204571,0.7159045848118644,0.7528759677775443,1.0000000000000018,1.0,0.3986652908680766,0.18499776640956164,0.48257878190809245,0.5509693526139423,0.5308561225213605,0.8222430782249992,0.4334263564536029,0.7488013579193602,0.5067386928144957,0.8367408926072805,1.0000000000000038,0.2607663949845064,0.6817746267487738,0.3156318932397483,0.9815519784598026,0.11007636385324387,0.35069471529081886
0.6,0.6258337976017122,0.29849616046542715,0.6258337976017122,1.0000000000000053,0.346015073925673,0.9451468145363184,0.6757828086313605,36924194058.501015,1.000000000000005,0.2680376590585244,0.4014077703580751,0.8307892628728156,1.0000000000000053,0.9999999999999983,0.6942628897704746,0.9978199767424916,0.99999999999999,0.2556365388442527,0.24266887795032882,0.3447002100092877,0.10800193679434951,0.6392101556303367,0.9999999999999981,0.616125658729285,0.9999999999999992,0.7534528424780023,0.299651175393985,0.39305143530663067,0.11766384861982745,0.4649050518006862,0.8598799564189906,0.9995276488652696,0.6757828086313605,0.34732993784205823,0.7975907522155876,0.8131787754006096,0.5820812838466887,0.5124565458472293,0.40505165711962005,0.4810787279927304,0.1873971012409967,0.9999999999999973,0.9208375313507584,0.9999999999999981,0.7630046735290793,0.7050110005653922,0.7097159300133639,1.0000000000000002,0.9999999999999981,0.9978199767424912,0.3426066663345817,0.2642121109915118,0.4987826040665132,0.5384398521883338,0.5282762622780722,0.7999035325653975,0.33718540376468414,0.8394912737599242,0.12509569261248238,0.7786776745587198,0.9979656158927503,0.2433555370181533,0.69372794198031,0.3733928480087706,0.9694560977218785,0.09581301768444365,0.3126823290929236
0.7,0.6723708608472136,0.2898980869547674,0.6723708608472136,1.0000000000000062,0.4078456500134979,0.9936403994691984,0.7067262980239188,39669880789.98561,1.000000000000005,0.5199744959608045,0.4309725477919019,0.9902474387185888,0.9999999999999931,1.0000000000000004,0.9999999999999986,1.0000000000000033,0.9999999999999939,0.25028652435786314,0.2052298005781816,0.48073860435320204,0.16819098743586625,0.8591956754701892,0.9999999999999988,0.8751674379771719,0.9999999999999956,0.7836257751501816,0.4067005938152035,0.6002115308744128,0.13512650648614008,0.4819834544059655,0.7577429922512757,0.9999999999999981,0.6489468482171211,0.33751351296506354,0.6527332544955442,0.8672666721251225,0.5991060697473087,0.6946979001024656,0.40899070621179223,0.7715459044185814,0.25127277661053643,0.9970333602198079,0.8253682748355203,1.0000000000000062,0.8954630861344685,0.6872352276301398,0.8962851429251638,1.0000000000000002,1.0000000000000007,0.9821998089915054,0.3185471623585194,0.30990409966095944,0.5105938457520015,0.6429112860849805,0.47184372707359373,0.8027947656958796,0.17231167330003266,1.000000000000001,0.3121292238360538,0.7067262980239188,1.0000000000000016,0.31366849809738667,0.7172414292901973,0.40268333583073695,0.9754748895249642,0.17673675812912093,0.37526088607016755
0.8,0.7128719413917687,0.2686961130582201,0.7128719413917687,1.0000000000000004,0.4874477068821991,0.9958944205616034,0.7224307982197371,42059444542.11436,0.9999999999999908,0.6609898204609604,0.6036156605280821,0.9999999999999929,0.9999999999999927,0.9999999999999948,0.9999999999999961,0.9999999999999947,0.9999999999999878,0.2621613201402069,0.23318000980780482,0.7224307982197371,0.1029140588185789,0.9814900554185937,0.9945084411339982,0.9998828207464312,0.9961303560657431,0.5962078867378691,0.4927223515740252,0.6907946357071112,0.18711588740125018,0.48217306219037304,0.6949022880051766,1.0000000000000004,0.587430444300346,0.41738594540960444,0.8109162400456529,0.9873494611354625,0.6483657625007838,0.9220433264146103,0.4184523919347327,0.6022435265636377,0.729445491960756,0.8915524305203694,0.9995079233469881,0.9999999999999881,0.9999999999999933,0.5711040721577535,0.9129096079500686,0.989048951557484,0.9995079233469856,0.9392638742072411,0.3066570563791337,0.2951318371925006,0.5925269376895106,0.6472305620670054,0.40579939921086267,0.7774565842533022,0.46836211750642165,0.9956584850574638,0.5352269603150555,0.7484460383404266,0.9999999999999977,0.3288005801279392,0.6481888491080172,0.38041360018281095,0.9433881257941645,0.4016009920996269,0.45680959048177144
0.9,0.7190583761837865,0.25955957817309255,0.7190583761837865,1.0000000000000098,0.4853847026344428,0.999613310019867,0.7414100003013414,42424444194.84342,1.0000000000000093,0.7414100003013414,0.6887283994493344,1.0000000000000027,0.9999999999999966,1.0000000000000024,0.9869561393583969,1.0000000000000029,0.999999999999996,0.29470891252607395,0.25433203349388356,0.8138674315215346,0.21717888189286047,0.9882919946870435,0.9942509203661841,0.9992266200397378,0.9981797507668052,0.3838943118710704,0.47237570005921053,0.6523190896464786,0.19771372088707306,0.5429459474954901,0.6018618353526738,1.000000000000005,0.6192480816792716,0.6226161096169502,0.8335305073468421,0.9999999999999988,0.6801150925186399,0.8868232774461137,0.436455609562134,0.4058931617402931,0.9999999999999999,0.8913105431042472,1.0000000000000016,1.0000000000000018,1.000000000000001,0.49735853941984,0.8553560208320936,0.6927454661276147,0.9999999999999994,0.8985477058399384,0.3452988860626363,0.34656858375328914,0.6192963652503639,0.6242345090505513,0.3697413082507718,0.7995942066465218,0.5828734799351938,1.0000000000000007,0.5420334750160349,0.7781481497740914,1.0000000000000098,0.3164307298959814,0.6696888065808558,0.4734108658490455,0.9149363676226938,0.4225182584703854,0.47142839773580125
1.0,0.7592409795383206,0.24379402670203745,0.7592409795383206,1.000000000000007,0.5723525889926625,0.999738794262497,0.8170495989369256,44795217792.7609,1.0000000000000038,0.5581291663899598,0.7674833076498866,1.000000000000002,1.0000000000000058,0.9994775885249968,1.0000000000000007,0.9999999999999996,1.000000000000007,0.2573732338721739,0.2113727926643356,0.46319165770041765,0.3368228678531555,0.9015728584713985,0.994143159183284,0.8170495989369256,0.999999999999993,0.3542441221995183,0.655381207132941,0.896495119633286,0.5998751983784478,0.9413184046617667,0.6238025952939782,0.9994775885249993,0.999477588525001,0.8525224988820811,0.7348887042451446,0.9999999999999979,0.6810067241689406,0.937839996103942,0.5305180079750863,0.3946302181229858,0.9627386082322669,0.9358930719648817,1.0000000000000016,0.9999999999999978,0.9999999999999994,0.7257958330492699,0.9812089053410807,0.7794111290736561,0.9999999999999934,1.0000000000000007,0.36144321355697506,0.348973926062778,0.6140267892767657,0.9040668732375516,0.5804015850521407,0.7912985318652673,0.6351995802963966,0.9999999999999996,0.5643035929331843,0.7443061727041834,0.9999999999999991,0.2824007030528397,0.6773282910701631,0.5035255977598605,0.8853123691379251,0.5055574059849575,0.5039314080141042
