"src_ip","dst_ip","src_node","dst_node","flow_size","avg_rate","arrive_time","install_time","end_time","duration","resend","reroute"
10.0.0.40,10.0.2.68,"sBE","sLV",92704648.0,403977619.45202196,0.26056142131050686,0.27056142131050687,0.49004108438132205,0.2294796630708152,0,0
10.0.0.136,10.0.1.246,"sSK","sAT",57971492.0,117242623.07343112,0.030416925332240274,0.04041692533224027,0.5248744057290362,0.49445748039679593,0,0
10.0.1.153,10.0.0.214,"sPT","sUA",66174589.0,140058238.26251224,0.08481619093178938,0.09481619093178939,0.5572952812082818,0.4724790902764924,0,0
10.0.0.81,10.0.2.133,"sBY","sPL",75308773.0,590205014.0021168,0.4326532429935561,0.44265324299355613,0.5602508933241409,0.1275976503305848,0,0
10.0.1.53,10.0.2.42,"sME","sLT",65743225.0,133724239.0341949,0.0762617579351228,0.08626175793512281,0.5678945798888799,0.4916328219537571,0,0
10.0.1.122,10.0.0.234,"sCH","sIT",71528904.0,260043076.0239425,0.2968666954371824,0.3068666954371824,0.5719322926208361,0.2750655971836537,0,0
10.0.1.90,10.0.0.170,"sIL","sSE",86967450.0,145145851.72323444,0.07847419522223653,0.08847419522223654,0.6776470201254959,0.5991728249032594,0,0
10.0.1.6,10.0.1.37,"sUK","sIE",94846281.0,360907849.5101471,0.44577603838995083,0.45577603838995084,0.7085752020233629,0.26279916363341205,0,0
10.0.0.18,10.0.0.49,"sDE1","sNO",57202021.0,96249209.96471268,0.13789983369555658,0.1478998336955566,0.7322114235877922,0.5943115898922356,0,0
10.0.0.211,10.0.0.82,"sUA","sBY",56473616.0,532576795.5298777,0.6291447737122049,0.6391447737122049,0.7351832201372178,0.10603844642501292,0,0
10.0.0.117,10.0.0.229,"sBG","sIT",84822917.0,213414816.20694387,0.3421504050258356,0.3521504050258356,0.7396060199056806,0.39745561487984504,0,0
10.0.0.247,10.0.1.39,"sMT","sIE",88625312.0,124337842.91313495,0.04046822726471522,0.05046822726471521,0.7532464927033036,0.7127782654385884,0,0
10.0.0.147,10.0.0.39,"sFI","sBE",56037223.0,92033972.78906448,0.14931091879769354,0.15931091879769355,0.7581863297118073,0.6088754109141138,0,0
10.0.0.153,10.0.2.49,"sFI","sLU",67065746.0,100624241.1048583,0.11271506585873448,0.12271506585873448,0.7792119781694795,0.666496912310745,0,0
10.0.0.163,10.0.0.51,"sSE","sNO",89909009.0,157111671.00575116,0.2129139399817094,0.2229139399817094,0.785175748569493,0.5722618085877836,0,0
10.0.0.231,10.0.0.113,"sIT","sBG",57313672.0,160033948.6182476,0.4284565949944128,0.4384565949944128,0.7865910564312089,0.35813446143679606,0,0
10.0.2.53,10.0.0.184,"sLU","sDK",60268145.0,90107764.08147964,0.14425296373543786,0.15425296373543787,0.8130981583127079,0.6688451945772701,0,0
10.0.1.87,10.0.0.10,"sIL","sDE2",61888049.0,118208371.98166718,0.30253087218579555,0.31253087218579556,0.8260813446480858,0.5235504724622903,0,0
10.0.1.8,10.0.1.37,"sUK","sIE",63818005.0,406076500.13136965,0.6811900036432066,0.6911900036432066,0.838347595819445,0.15715759217623837,0,0
10.0.0.37,10.0.0.20,"sBE","sDE1",51182705.0,80206618.06425108,0.22381110079940025,0.23381110079940026,0.8619467838049983,0.6381356830055981,0,0
10.0.1.165,10.0.0.148,"sEE","sFI",83922184.0,134102984.89851534,0.25530557185567304,0.26530557185567305,0.8811095691605019,0.6258039973048288,0,0
10.0.0.197,10.0.0.153,"sIS","sFI",80116246.0,127160094.05167232,0.2782081475190651,0.2882081475190651,0.9082505094525523,0.6300423619334872,0,0
10.0.0.9,10.0.0.36,"sDE2","sBE",90303260.0,326527249.0613101,0.6380336207708966,0.6480336207708967,0.9145902029844818,0.27655658221358514,0,0
10.0.0.242,10.0.0.225,"sMT","sIT",86829068.0,337048025.445161,0.7306633483565678,0.7406633483565678,0.9882796565527641,0.2576163081961963,0,0
10.0.1.49,10.0.2.55,"sME","sLU",75476608.0,81538300.52386351,0.07148731709093459,0.0814873170909346,0.997145658202797,0.9256583411118624,0,0
10.0.1.36,10.0.1.136,"sIE","sGR",93896582.0,152771527.88503292,0.39255970074633556,0.40255970074633557,1.0071806533538212,0.6146209526074857,0,0
10.0.0.20,10.0.0.154,"sDE1","sFI",70921654.0,80177019.95534353,0.15170856559916812,0.16170856559916813,1.0362719235226914,0.8845633579235233,0,0
10.0.2.97,10.0.1.133,"sRS","sGR",75145570.0,149365449.16489995,0.5485747025399934,0.5585747025399934,1.0516734473979092,0.5030987448579158,0,0
10.0.1.244,10.0.1.147,"sAT","sPT",98068382.0,135948620.97785375,0.36948755468982963,0.37948755468982964,1.09085112053266,0.7213635658428305,0,0
10.0.0.3,10.0.0.65,"sDE2","sNL",63188044.0,399856643.50156695,0.9477391454201378,0.9577391454201378,1.105765890822337,0.15802674540219908,0,0
10.0.0.69,10.0.1.186,"sNL","sCY",87785428.0,161847007.35057163,0.5671156926204535,0.5771156926204535,1.1095132904323846,0.5423975978119311,0,0
10.0.2.40,10.0.0.148,"sLT","sFI",57220487.0,132479639.2057197,0.687510132696832,0.697510132696832,1.119429236213907,0.4319191035170751,0,0
10.0.0.87,10.0.2.24,"sBY","sHU",81801917.0,80815845.22797982,0.11132974615722724,0.12132974615722725,1.1235312119618412,1.0122014658046141,0,0
10.0.0.149,10.0.1.150,"sFI","sPT",55169361.0,87065387.14771406,0.5082753723236176,0.5182753723236176,1.141929718871234,0.6336543465476164,0,0
10.0.1.24,10.0.0.135,"sMK","sSK",96512341.0,375004610.335887,0.8887503065407649,0.8987503065407649,1.146113385126799,0.25736307858603413,0,0
10.0.1.42,10.0.1.230,"sIE","sFR2",65179026.0,273711273.0318872,0.9175947475019464,0.9275947475019464,1.1557253340796014,0.23813058657765507,0,0
10.0.0.241,10.0.0.135,"sMT","sSK",53482902.0,137673147.36772075,0.7754958356150745,0.7854958356150745,1.163973204096735,0.3884773684816605,0,0
10.0.0.196,10.0.0.56,"sIS","sNO",65566166.0,129276585.47928123,0.6637489802939437,0.6737489802939437,1.170926407334729,0.5071774270407853,0,0
10.0.0.244,10.0.2.6,"sMT","sHR",78810243.0,143426633.29698384,0.646333282225532,0.656333282225532,1.1958145130706634,0.5494812308451315,0,0
10.0.0.165,10.0.1.169,"sSE","sEE",51111129.0,79479846.2589275,0.5965081569999788,0.6065081569999788,1.239578462313497,0.6430703053135183,0,0
10.0.0.195,10.0.0.17,"sIS","sDE1",62967264.0,65934145.34946435,0.2919856764614076,0.3019856764614076,1.246988030192706,0.9550023537312985,0,0
10.0.1.115,10.0.0.234,"sCH","sIT",60360831.0,101971157.9397556,0.6812434055068336,0.6912434055068336,1.27318363860354,0.5919402330967064,0,0
10.0.2.84,10.0.2.8,"sRO","sHR",89202775.0,67982363.78275672,0.017390212859914822,0.027390212859914824,1.3295360406374672,1.3121458277775524,0,0
10.0.2.55,10.0.0.166,"sLU","sSE",68426380.0,65258592.85957442,0.28298927454174794,0.29298927454174795,1.331531343894088,1.04854206935234,0,0
10.0.1.104,10.0.1.148,"sES","sPT",50988838.0,63049789.636302054,0.5281684535567307,0.5381684535567307,1.336875957485376,0.8087075039286452,0,0
10.0.1.178,10.0.1.121,"sCY","sCH",76302794.0,67702280.7949963,0.21149171709088133,0.22149171709088133,1.3385260371169112,1.1270343200260298,0,0
10.0.2.58,10.0.0.170,"sLU","sSE",79979422.0,69459900.69878054,0.20435100370377535,0.21435100370377536,1.3557984027842658,1.1514473990804905,0,0
10.0.1.105,10.0.1.185,"sES","sCY",76456832.0,67352091.1114579,0.22424006501246435,0.23424006501246436,1.3594213301861777,1.1351812651737134,0,0
10.0.0.135,10.0.2.8,"sSK","sHR",80975588.0,184081522.59252018,0.9196978202557361,0.9296978202557361,1.3595876411327952,0.4398898208770591,0,0
10.0.0.129,10.0.0.229,"sSK","sIT",85369362.0,157066104.5651687,0.8222193750529817,0.8322193750529817,1.3657444229068245,0.5435250478538428,0,0
10.0.2.51,10.0.1.200,"sLU","sCZ",78478423.0,63583812.57164179,0.1368132299775785,0.1468132299775785,1.3710648394037357,1.234251609426157,0,0
10.0.1.90,10.0.0.56,"sIL","sNO",53356988.0,76203616.62055673,0.6776470201254959,0.687647020125496,1.3778367272057028,0.7001897070802069,0,0
10.0.0.137,10.0.2.6,"sSK","sHR",70364936.0,175662041.2799585,0.9811750332655317,0.9911750332655317,1.381744988432209,0.40056995516667737,0,0
10.0.0.58,10.0.2.72,"sNO","sLV",97421730.0,128097885.35546792,0.6247209821530721,0.6347209821530722,1.3852466514852202,0.760525669332148,0,0
10.0.1.166,10.0.2.102,"sEE","sRS",54739472.0,42815599.629924685,0.10775236882563566,0.11775236882563567,1.3862460130380008,1.278493644212365,0,0
10.0.0.146,10.0.1.3,"sFI","sUK",74397788.0,93137483.50911093,0.6243186195263092,0.6343186195263092,1.4231139616049067,0.7987953420785975,0,0
10.0.0.202,10.0.0.154,"sIS","sFI",60680624.0,98946704.7134934,0.810281392837372,0.820281392837372,1.4235471319613244,0.6132657391239524,0,0
10.0.2.71,10.0.0.152,"sLV","sFI",67918498.0,87566119.8043265,0.6496290205060128,0.6596290205060128,1.4252543211561879,0.7756253006501751,0,0
10.0.1.120,10.0.1.186,"sCH","sCY",74657457.0,66283605.0089131,0.302347727998716,0.312347727998716,1.428681411719764,1.126333683721048,0,0
10.0.0.73,10.0.0.42,"sNL","sBE",69615561.0,121809302.93491872,0.8585181087369619,0.8685181087369619,1.4300307873473532,0.5715126786103913,0,0
10.0.1.149,10.0.0.201,"sPT","sIS",86740426.0,69436860.41611424,0.1870881047184263,0.1970881047184263,1.436286664103034,1.2491985593846078,0,0
10.0.1.209,10.0.0.245,"sFR1","sMT",65557517.0,94894309.32518859,0.7514074109375684,0.7614074109375684,1.4422551284265508,0.6908477174889824,0,0
10.0.1.146,10.0.1.4,"sPT","sUK",94353197.0,72529856.97897655,0.15462235123691392,0.16462235123691393,1.4555100260512894,1.3008876748143754,0,0
10.0.0.250,10.0.1.120,"sMT","sCH",70126722.0,96340927.37483418,0.7322084225268861,0.7422084225268861,1.46011009330028,0.7279016707733938,0,0
10.0.0.6,10.0.1.213,"sDE2","sFR1",95980083.0,73186410.17239876,0.15082214464104782,0.16082214464104783,1.4622689388465322,1.3114467942054844,0,0
10.0.0.103,10.0.1.97,"sSI","sES",90318149.0,103001853.16323224,0.5885893968076219,0.5985893968076219,1.4654488534706809,0.876859456663059,0,0
10.0.2.39,10.0.0.119,"sLT","sBG",62177771.0,53162996.07929747,0.2980666559893918,0.3080666559893918,1.4676352579405718,1.16956860195118,0,0
10.0.0.40,10.0.0.21,"sBE","sDE1",56862753.0,57638711.91944631,0.49004108438132205,0.500041084381322,1.4765786232400884,0.9865375388587663,0,0
10.0.0.163,10.0.0.56,"sSE","sNO",67268326.0,96502149.68539414,0.785175748569493,0.795175748569493,1.4822413188112018,0.6970655702417088,0,0
10.0.0.57,10.0.0.22,"sNO","sDE1",59570187.0,121340669.6494266,0.9930697453498141,1.003069745349814,1.4840031411527892,0.4909333958029751,0,0
10.0.0.225,10.0.1.122,"sIT","sCH",74000778.0,102100819.08654824,0.7615795552871002,0.7715795552871002,1.4863609886002986,0.7247814333131984,0,0
10.0.0.241,10.0.0.226,"sMT","sIT",85833158.0,263932210.1588226,1.163973204096735,1.1739732040967348,1.489182309678617,0.325209105581882,0,0
10.0.1.186,10.0.1.83,"sCY","sIL",54018182.0,82985852.42480451,0.8729396813166134,0.8829396813166134,1.523872104393754,0.6509324230771406,0,0
10.0.1.89,10.0.0.71,"sIL","sNL",60842961.0,87802123.14268157,0.845840914311816,0.855840914311816,1.5387963785108767,0.6929554641990607,0,0
10.0.1.36,10.0.0.245,"sIE","sMT",51679766.0,95093218.03401464,1.0071806533538212,1.017180653353821,1.55064491998022,0.5434642666263987,0,0
10.0.2.40,10.0.0.202,"sLT","sIS",57268962.0,132091854.05381022,1.119429236213907,1.129429236213907,1.5529833142471396,0.43355407803323254,0,0
10.0.0.185,10.0.1.177,"sDK","sCY",51420567.0,55106384.91112666,0.6253890814753679,0.6353890814753679,1.5585035850474858,0.9331145035721179,0,0
10.0.0.196,10.0.0.50,"sIS","sNO",57751966.0,143396841.68673187,1.170926407334729,1.1809264073347288,1.5736686527055601,0.40274224537083114,0,0
10.0.1.85,10.0.1.226,"sIL","sFR2",50207653.0,68461811.98179768,0.8451145037467791,0.8551145037467791,1.578481786128218,0.733367282381439,0,0
10.0.0.161,10.0.2.35,"sSE","sLT",88098610.0,124730333.27163276,0.8849757961265162,0.8949757961265162,1.5912884282602118,0.7063126321336956,0,0
10.0.0.132,10.0.1.242,"sSK","sAT",60872889.0,40418092.6577327,0.08644647004976813,0.09644647004976814,1.5925266682293802,1.5060801981796121,0,0
10.0.2.42,10.0.0.196,"sLT","sIS",80925513.0,135709277.6997975,0.9965140841492994,1.0065140841492992,1.5928293425579052,0.5963152584086058,0,0
10.0.1.114,10.0.1.180,"sCH","sCY",75289608.0,74365689.03432824,0.6031419380434527,0.6131419380434527,1.6155659332712153,1.0124239952277625,0,0
10.0.0.21,10.0.0.57,"sDE1","sNO",60368840.0,56555723.483385384,0.5744039472633579,0.5844039472633579,1.6418262395046517,1.067422292241294,0,0
10.0.2.104,10.0.0.228,"sRS","sIT",52109195.0,60942157.64222568,0.8014321436296348,0.8114321436296348,1.6564920400303902,0.8550598964007554,0,0
10.0.1.225,10.0.0.195,"sFR2","sIS",76853153.0,82423197.07148044,0.7401178141257706,0.7501178141257706,1.6725392164811064,0.9324214023553358,0,0
10.0.0.33,10.0.0.199,"sBE","sIS",63364269.0,57169000.18688953,0.5784769302644627,0.5884769302644627,1.686844555950721,1.1083676256862582,0,0
10.0.1.39,10.0.0.248,"sIE","sMT",72178410.0,101609424.17831613,0.9848949216609046,0.9948949216609047,1.6952464523745603,0.7103515307136556,0,0
10.0.2.55,10.0.1.150,"sLU","sPT",82942911.0,218196812.73808828,1.331531343894088,1.3415313438940877,1.7116602282676658,0.38012888437357795,0,0
10.0.1.40,10.0.0.246,"sIE","sMT",74798691.0,103187657.28710435,0.9891968535258411,0.9991968535258411,1.714077066591283,0.7248802130654419,0,0
10.0.0.2,10.0.1.149,"sDE2","sPT",72003159.0,50100389.83083296,0.3144191946297812,0.3244191946297812,1.7515968142675342,1.437177619637753,0,0
10.0.1.137,10.0.0.225,"sGR","sIT",73811979.0,65711958.92444422,0.6341232826306618,0.6441232826306618,1.757388822239201,1.1232655396085391,0,0
10.0.0.42,10.0.1.106,"sBE","sES",83955431.0,105014433.62082073,0.9622269605644306,0.9722269605644306,1.7616925969086763,0.7994656363442457,0,0
10.0.1.36,10.0.0.39,"sIE","sBE",51930249.0,243931434.98474127,1.55064491998022,1.5606449199802197,1.7635336319383503,0.21288871195813042,0,0
10.0.1.231,10.0.1.8,"sFR2","sUK",96504083.0,107558797.33947755,0.883020473808709,0.893020473808709,1.780242136630146,0.897221662821437,0,0
10.0.0.153,10.0.0.35,"sFI","sBE",61289605.0,59452082.8010668,0.7792119781694795,0.7892119781694795,1.8101195950662963,1.0309076168968168,0,0
10.0.2.53,10.0.0.145,"sLU","sFI",60158876.0,59766293.50099527,0.8130981583127079,0.8230981583127079,1.8196667854770843,1.0065686271643763,0,0
10.0.1.209,10.0.1.148,"sFR1","sPT",69861559.0,184029686.9516753,1.4422551284265508,1.4522551284265506,1.8218762654137863,0.37962113698723554,0,0
10.0.1.149,10.0.0.22,"sPT","sDE1",59144903.0,143306452.64925504,1.436286664103034,1.4462866641030339,1.8490029229079195,0.4127162588048854,0,0
10.0.1.38,10.0.0.81,"sIE","sBY",52002258.0,36147863.34156961,0.41501954109849515,0.42501954109849516,1.8536179309567977,1.4385983898583026,0,0
10.0.0.10,10.0.1.38,"sDE2","sIE",97411740.0,57750824.62075126,0.18305293830976355,0.19305293830976356,1.8698122294489177,1.686759291139154,0,0
10.0.1.37,10.0.0.71,"sIE","sNL",60676777.0,62377689.985186405,0.9025340834815071,0.9125340834815071,1.8752661133853021,0.972732029903795,0,0
10.0.0.138,10.0.1.34,"sSK","sIE",74966129.0,42448100.63980156,0.13675429597584532,0.14675429597584533,1.902819864754389,1.7660655687785436,0,0
10.0.0.163,10.0.1.153,"sSE","sPT",65678200.0,152937990.79401925,1.4822413188112018,1.4922413188112016,1.911684648483664,0.42944332967246224,0,0
10.0.2.19,10.0.1.230,"sHU","sFR2",61858951.0,34204305.591803364,0.10913373227107459,0.1191337322710746,1.9176473076738076,1.808513575402733,0,0
10.0.0.196,10.0.0.65,"sIS","sNL",80211754.0,232231065.92939225,1.5736686527055601,1.58366865270556,1.9190649659808376,0.34539631327527753,0,0
10.0.0.116,10.0.2.134,"sBG","sPL",78078948.0,47908869.631282486,0.2965365211680161,0.3065365211680161,1.9262754108749383,1.629738889706922,0,0
10.0.1.214,10.0.0.105,"sFR1","sSI",85508392.0,67453431.02912083,0.6622241934332196,0.6722241934332196,1.929889762039871,1.2676655686066514,0,0
10.0.0.33,10.0.0.186,"sBE","sDK",52628781.0,208976731.02418524,1.686844555950721,1.6968445559507208,1.9386849438353855,0.25184038788466445,0,0
10.0.2.54,10.0.0.52,"sLU","sNO",88042342.0,64120854.167970896,0.5831301387784795,0.5931301387784795,1.9561989031053615,1.373068764326882,0,0
10.0.1.55,10.0.0.246,"sME","sMT",77737300.0,67462819.66061202,0.8079025287761638,0.8179025287761638,1.960200941310301,1.1522984125341371,0,0
10.0.0.153,10.0.0.22,"sFI","sDE1",91358413.0,519845333.78447783,1.8101195950662963,1.820119595066296,1.9858611225219918,0.1757415274556955,0,0
10.0.1.231,10.0.0.197,"sFR2","sIS",71083419.0,303108216.03852,1.780242136630146,1.7902421366301458,2.0147571224956775,0.23451498586553154,0,0
10.0.1.180,10.0.2.121,"sCY","sTR",52802390.0,28248051.79244183,0.1494391449573208,0.1594391449573208,2.0186792039878,1.8692400590304792,0,0
10.0.1.1,10.0.1.202,"sUK","sCZ",62813337.0,35041746.670961805,0.23215935291987544,0.24215935291987545,2.0246880641685014,1.7925287112486261,0,0
10.0.2.74,10.0.0.25,"sLV","sDE1",88537295.0,66720571.11201827,0.7124105265787295,0.7224105265787295,2.039396994535565,1.3269864679568355,0,0
10.0.2.8,10.0.1.199,"sHR","sCZ",54106227.0,37016473.62912946,0.6093252792128157,0.6193252792128157,2.071004950326113,1.4616796711132976,0,0
10.0.0.113,10.0.0.82,"sBG","sBY",72272370.0,42804289.17061839,0.41159653804577334,0.42159653804577335,2.1000341082136016,1.6884375701678282,0,0
10.0.1.165,10.0.2.58,"sEE","sLU",87254171.0,70873789.51578952,0.8811095691605019,0.8911095691605019,2.1122300101037816,1.2311204409432799,0,0
10.0.1.218,10.0.2.134,"sFR1","sPL",89276343.0,45146153.48637684,0.16296199595468489,0.1729619959546849,2.140458108152588,1.977496112197903,0,0
10.0.0.17,10.0.0.33,"sDE1","sBE",99992444.0,71054179.99025318,0.7336942237750209,0.7436942237750209,2.1409646196013665,1.4072703958263455,0,0
10.0.1.145,10.0.1.129,"sPT","sGR",66620330.0,33028435.666793376,0.13244164637479694,0.14244164637479695,2.14950145120775,2.0170598048329533,0,0
10.0.1.164,10.0.1.87,"sEE","sIL",77424171.0,51207449.8920229,0.6800806475709451,0.6900806475709451,2.1920514870339183,1.5119708394629732,0,0
10.0.0.225,10.0.1.52,"sIT","sME",92360646.0,129422648.48221661,1.4863609886002986,1.4963609886002984,2.1999968713700047,0.713635882769706,0,0
10.0.2.38,10.0.1.154,"sLT","sPT",51593963.0,31593977.756728474,0.5741782171706001,0.5841782171706001,2.2072097840492653,1.6330315668786652,0,0
10.0.1.231,10.0.1.5,"sFR2","sUK",89562440.0,459845365.6946775,2.0147571224956775,2.0247571224956773,2.2095235519989957,0.19476642950331824,0,0
10.0.2.54,10.0.0.71,"sLU","sNL",61505862.0,225596915.38755065,1.9561989031053615,1.9661989031053613,2.228834997860202,0.2726360947548405,0,0
10.0.2.134,10.0.1.73,"sPL","sMD",63377987.0,38255693.93394326,0.5780634008658908,0.5880634008658908,2.2347576202789754,1.6566942194130845,0,0
10.0.0.165,10.0.2.51,"sSE","sLU",87181136.0,87498221.7958455,1.239578462313497,1.249578462313497,2.2359545510003582,0.9963760886868611,0,0
10.0.2.19,10.0.1.54,"sHU","sME",87777116.0,274270349.3476846,1.9176473076738076,1.9276473076738074,2.2376859710173522,0.3200386633435446,0,0
10.0.1.55,10.0.2.18,"sME","sHU",74812993.0,260576931.0584433,1.960200941310301,1.9702009413103008,2.2473061455051444,0.2871052041948434,0,0
10.0.0.5,10.0.1.36,"sDE2","sIE",94583128.0,53097607.82834759,0.4666695979149542,0.4766695979149542,2.247976362350851,1.7813067644358969,0,0
10.0.1.218,10.0.0.241,"sFR1","sMT",93543429.0,727550214.6247243,2.140458108152588,2.1504581081525878,2.2690312665678465,0.12857315841525851,0,0
10.0.0.234,10.0.1.101,"sIT","sES",63115904.0,31398435.837949898,0.26447586385241895,0.27447586385241896,2.2746366351006033,2.0101607712481844,0,0
10.0.2.51,10.0.0.162,"sLU","sSE",88795365.0,97504941.58369224,1.3710648394037357,1.3810648394037355,2.281740376025472,0.9106755366217365,0,0
10.0.1.42,10.0.1.183,"sIE","sCY",68106474.0,59979286.13844581,1.1557253340796014,1.1657253340796012,2.2912252438783742,1.1354999097987728,0,0
10.0.1.184,10.0.1.10,"sCY","sUK",95267226.0,56676582.62310055,0.6199166068236723,0.6299166068236723,2.3008088129315696,1.6808922061078972,0,0
10.0.0.225,10.0.1.243,"sIT","sAT",93652984.0,727103193.7302717,2.1999968713700047,2.2099968713700044,2.3287997494312744,0.12880287806126978,0,0
10.0.1.165,10.0.0.164,"sEE","sSE",66724074.0,306768546.89538443,2.1122300101037816,2.1222300101037814,2.329736252758947,0.2175062426551655,0,0
10.0.1.218,10.0.0.248,"sFR1","sMT",50804997.0,682528853.2328063,2.2690312665678465,2.2790312665678463,2.3434676757531308,0.07443640918528427,0,0
10.0.0.33,10.0.0.194,"sBE","sIS",69633373.0,167095089.30888432,1.9386849438353855,1.9486849438353853,2.355413964945509,0.41672902111012333,0,0
10.0.1.196,10.0.0.118,"sCZ","sBG",75866963.0,40390276.29899323,0.5041790624098006,0.5141790624098006,2.382526277427269,1.8783472150174685,0,0
10.0.0.17,10.0.0.161,"sDE1","sSE",54428304.0,207395965.14606425,2.1409646196013665,2.1509646196013663,2.403401277718931,0.26243665811756456,0,0
10.0.0.18,10.0.2.35,"sDE1","sLT",52302889.0,30980654.129356753,0.7322114235877922,0.7422114235877922,2.42045495716892,1.6882435335811277,0,0
10.0.0.193,10.0.2.135,"sIS","sPL",51680358.0,30829795.410683747,0.7452158638817094,0.7552158638817094,2.4215279286088953,1.676312064727186,0,0
10.0.0.216,10.0.1.57,"sUA","sME",69072452.0,37902812.00913873,0.6144652325362118,0.6244652325362118,2.436822159071002,1.8223569265347903,0,0
10.0.0.10,10.0.1.164,"sDE2","sEE",84871536.0,146716077.9843208,1.8698122294489177,1.8798122294489175,2.4482869076574643,0.5784746782085466,0,0
10.0.1.218,10.0.0.201,"sFR1","sIS",92242050.0,760746308.2164943,2.3434676757531308,2.3534676757531305,2.4647197265402765,0.12125205078714574,0,0
10.0.0.165,10.0.2.34,"sSE","sLT",55704405.0,227426263.88856766,2.2359545510003582,2.245954551000358,2.480888465173497,0.2449339141731386,0,0
10.0.1.164,10.0.0.57,"sEE","sNO",68638236.0,236132019.17526534,2.1920514870339183,2.202051487033918,2.4827288642050944,0.29067737717117614,0,0
10.0.2.136,10.0.1.72,"sPL","sMD",65274944.0,37030695.13050761,0.7698341562377579,0.7798341562377579,2.532559478296956,1.762725322059198,0,0
10.0.1.200,10.0.0.226,"sCZ","sIT",99689738.0,44969680.013710156,0.3348267172446241,0.3448267172446241,2.551647872512063,2.216821155267439,0,0
10.0.2.51,10.0.0.8,"sLU","sDE2",96213106.0,312380394.27376795,2.281740376025472,2.291740376025472,2.589740198561324,0.307999822535852,0,0
10.0.2.3,10.0.2.119,"sHR","sTR",57218031.0,24459689.722948913,0.2709113321218427,0.2809113321218427,2.6101900248648704,2.3392786927430276,0,0
10.0.0.248,10.0.2.82,"sMT","sRO",71652408.0,28607086.972741347,0.12567993700830982,0.13567993700830983,2.6303882307354893,2.5047082937271794,0,0
10.0.0.210,10.0.1.40,"sUA","sIE",73109113.0,33320446.23756286,0.4415237496886165,0.4515237496886165,2.6356454153697477,2.194121665681131,0,0
10.0.2.73,10.0.0.42,"sLV","sBE",62249424.0,31776227.43940268,0.6786550231014471,0.6886550231014471,2.6376485543099504,1.9589935312085034,0,0
10.0.2.72,10.0.1.4,"sLV","sUK",67452065.0,33222333.909734067,0.6136943121818703,0.6236943121818703,2.6440172022975674,2.030322890115697,0,0
10.0.1.41,10.0.2.73,"sIE","sLV",59303694.0,30839461.61543332,0.7452203933538901,0.7552203933538901,2.6682012397614687,1.9229808464075786,0,0
10.0.1.164,10.0.0.50,"sEE","sNO",74288747.0,377036079.67507404,2.4827288642050944,2.492728864205094,2.6797623870022265,0.19703352279713204,0,0
10.0.0.165,10.0.0.185,"sSE","sDK",78790814.0,388073697.63603836,2.480888465173497,2.4908884651734966,2.6839190093200247,0.20303054414652788,0,0
10.0.2.5,10.0.0.99,"sHR","sSI",62964360.0,25474750.919268955,0.21344893624634853,0.22344893624634854,2.685086841540807,2.4716379052944584,0,0
10.0.2.50,10.0.2.133,"sLU","sPL",67510817.0,32625465.25746214,0.6381804828508295,0.6481804828508295,2.707448046309065,2.0692675634582356,0,0
