"src_ip","dst_ip","src_node","dst_node","flow_size","bytes_sent","bytes_left","avg_rate","curr_rate","arrive_time","install_time","end_time","remove_time","update_time","duration","status","resend","reroute"
10.0.0.231,10.0.1.147,"s10","s27",11781990.0,11781990.0,0.0,480885014.1513169,500000000.0,0.0,0.01,0.024500638725025104,0.024500638725025104,0.024500638725025104,0.024500638725025104,"removed",0.0,0.0
10.0.0.26,10.0.1.218,"s8","s29",11630882.0,11630882.0,0.0,395491628.56177825,500000000.0,0.009063341274974896,0.019063341274974898,0.03847200927206041,0.03847200927206041,0.03847200927206041,0.029408667997085514,"removed",0.0,0.0
10.0.0.201,10.0.1.210,"s12","s29",12762712.0,12762712.0,0.0,366540031.5992745,500000000.0,0.01835373472793959,0.028353734727939593,0.05317315661840592,0.05317315661840592,0.05317315661840592,0.03481942189046633,"removed",0.0,0.0
10.0.0.234,10.0.1.34,"s10","s14",5593599.0,5593599.0,0.0,264008435.66006225,500000000.0,0.029178011381594083,0.03917801138159408,0.050365209381594084,0.050365209381594084,0.050365209381594084,0.021187198,"removed",0.0,0.0
10.0.1.85,10.0.1.131,"s23","s26",16671227.0,16671227.0,0.0,445023183.9807423,500000000.0,0.03869401506262988,0.048694015062629874,0.0761554948239212,0.0761554948239212,0.0761554948239212,0.03746147976129132,"removed",0.0,0.0
10.0.1.68,10.0.0.212,"s22","s11",15676319.0,15676319.0,0.0,458010300.3357339,1000000000.0,0.04905413085711461,0.059054130857114605,0.0832811318405179,0.0832811318405179,0.0832811318405179,0.03422700098340329,"removed",0.0,0.0
10.0.0.81,10.0.1.67,"s7","s22",14050404.0,14050404.0,0.0,584206568.8376791,1000000000.0,0.05879021328480613,0.06879021328480614,0.08284061728480614,0.08284061728480614,0.08284061728480614,0.02405040400000001,"removed",0.0,0.0
10.0.0.218,10.0.0.104,"s11","s6",15697219.0,15697219.0,0.0,610852831.9737632,1000000000.0,0.06954049846869173,0.07954049846869174,0.09523771746869174,0.09523771746869174,0.09523771746869174,0.025697219000000007,"removed",0.0,0.0
10.0.1.38,10.0.0.35,"s14","s3",16928183.0,16928183.0,0.0,628641858.234549,1000000000.0,0.07930901229135054,0.08930901229135055,0.10623719529135055,0.10623719529135055,0.10623719529135055,0.02692818300000001,"removed",0.0,0.0
10.0.1.50,10.0.1.214,"s30","s29",10927403.0,10927403.0,0.0,522157622.7112363,1000000000.0,0.08849710586997507,0.09849710586997508,0.10942450886997508,0.10942450886997508,0.10942450886997508,0.02092740300000001,"removed",0.0,0.0
10.0.0.248,10.0.0.5,"s17","s9",11637642.0,11637642.0,0.0,537842432.1836914,1000000000.0,0.09898766464345223,0.10898766464345223,0.12062530664345224,0.12062530664345224,0.12062530664345224,0.021637642000000012,"removed",0.0,0.0
10.0.1.216,10.0.1.115,"s29","s21",14503919.0,14503919.0,0.0,513363748.25134546,500000000.0,0.10829337384280602,0.11829337384280603,0.13654608753636976,0.13654608753636976,0.13654608753636976,0.028252713693563747,"removed",0.0,0.0
10.0.0.54,10.0.0.152,"s2","s19",6720221.0,6720221.0,0.0,317567148.7875506,500000000.0,0.11904849814924229,0.1290484981492423,0.14021007303397875,0.14021007303397875,0.14021007303397875,0.021161574884736467,"removed",0.0,0.0
10.0.0.24,10.0.0.201,"s8","s12",9495627.0,9495627.0,0.0,469857974.23293203,500000000.0,0.1288249546516333,0.1388249546516333,0.14903452333140746,0.14903452333140746,0.14903452333140746,0.020209568679774165,"removed",0.0,0.0
10.0.0.81,10.0.1.195,"s7","s28",9562459.0,9562459.0,0.0,479197387.36950254,500000000.0,0.13899175835420458,0.14899175835420458,0.15894691514771714,0.15894691514771714,0.15894691514771714,0.019955156793512563,"removed",0.0,0.0
10.0.0.83,10.0.0.165,"s7","s18",12168515.0,12168515.0,0.0,486217153.1199937,500000000.0,0.1482042845378949,0.1582042845378949,0.17323119879198112,0.17323119879198112,0.17323119879198112,0.025026914254086235,"removed",0.0,0.0
10.0.0.19,10.0.1.38,"s8","s14",8380101.0,8380101.0,0.0,401592309.6675898,1000000000.0,0.1582570308936309,0.16825703089363092,0.17912421584280602,0.17912421584280602,0.17912421584280602,0.02086718494917511,"removed",0.0,0.0
10.0.1.98,10.0.1.40,"s20","s14",11104691.0,11104691.0,0.0,489782240.2868956,500000000.0,0.16923825975261914,0.17923825975261914,0.1919109703709039,0.1919109703709039,0.1919109703709039,0.02267271061828477,"removed",0.0,0.0
10.0.0.40,10.0.0.150,"s3","s19",8177545.0,8177545.0,0.0,407030320.7111648,500000000.0,0.17877493113433437,0.18877493113433438,0.1988656825695399,0.1988656825695399,0.1988656825695399,0.02009075143520553,"removed",0.0,0.0
10.0.1.98,10.0.0.69,"s20","s1",12951154.0,12951154.0,0.0,488233731.97898895,500000000.0,0.18817530893569837,0.19817530893569837,0.21470185380899964,0.21470185380899964,0.21470185380899964,0.026526544873301278,"removed",0.0,0.0
10.0.0.169,10.0.1.134,"s18","s26",5738935.0,5738935.0,0.0,302540615.2036003,1000000000.0,0.1982414456962386,0.20824144569623862,0.21721058475261912,0.21721058475261912,0.21721058475261912,0.018969139056380507,"removed",0.0,0.0
10.0.1.165,10.0.1.135,"s24","s26",6440009.0,6440009.0,0.0,391727826.91299,1000000000.0,0.20797290188288334,0.21797290188288335,0.22441291088288334,0.22441291088288334,0.22441291088288334,0.016440009000000005,"removed",0.0,0.0
10.0.1.170,10.0.0.134,"s24","s4",1546478312.0,1546478312.0,0.0,84167723.62001377,30653735.11620979,0.2177000747334016,0.22770007473340162,18.591469086020663,18.591469086020663,18.591469086020663,18.373769011287262,"removed",0.0,0.0
10.0.1.26,10.0.0.217,"s15","s11",5101240.0,5101240.0,0.0,252505632.97179326,500000000.0,0.22828211737948906,0.23828211737948907,0.24848459737948908,0.24848459737948908,0.24848459737948908,0.020202480000000023,"removed",0.0,0.0
10.0.1.164,10.0.0.183,"s24","s13",15267461.0,15267461.0,0.0,255850931.1458677,200000000.0,0.23742478929984578,0.2474247892998458,0.2970980565872554,0.2970980565872554,0.2970980565872554,0.059673267287409626,"removed",0.0,0.0
10.0.0.121,10.0.1.100,"s5","s20",12694530.0,12694530.0,0.0,213359711.10344848,250000000.0,0.24754149867854047,0.2575414986785405,0.3070397513446448,0.3070397513446448,0.3070397513446448,0.05949825266610431,"removed",0.0,0.0
10.0.1.200,10.0.0.168,"s28","s18",16615835.0,16615835.0,0.0,214229111.7615761,250000000.0,0.25669970430025707,0.2666997043002571,0.33426075500606595,0.33426075500606595,0.33426075500606595,0.07756105070580888,"removed",0.0,0.0
10.0.1.37,10.0.1.23,"s14","s15",14288019.0,14288019.0,0.0,388227942.0720626,500000000.0,0.2672613546007119,0.2772613546007119,0.3040645247273687,0.3040645247273687,0.3040645247273687,0.03680317012665685,"removed",0.0,0.0
10.0.1.101,10.0.1.52,"s20","s30",14954477.0,14954477.0,0.0,222558475.19773853,333333333.3333333,0.27823371722053947,0.2882337172205395,0.34542719069627775,0.34542719069627775,0.34542719069627775,0.06719347347573829,"removed",0.0,0.0
